serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAE0AEZTJ,03/17/2017 12:00:00 AM,DONA INEZ RESTAURANTE TU COCINA MEXICANA,92,A,1,ROUTINE INSPECTION,EE0000366,847 SANTEE ST,LOS ANGELES,FA0158537,CA,90014,OW0123595,ISMAEL LOPEZ,RESTAURANT (0-30) SEATS HIGH RISK,1632,DONA INEZ RESTAURANTE TU COCINA MEXICANA,ACTIVE,PR0146612
DA0CVJ9BF,03/17/2017 12:00:00 AM,OLYMPIC BASKET,90,A,1,ROUTINE INSPECTION,EE0001049,5138 E OLYMPIC BLVD,LOS ANGELES,FA0042502,CA,90022,OW0031796,"SARABIA, GUADALUPE",RESTAURANT (31-60) SEATS HIGH RISK,1635,OLYMPIC BASKET,ACTIVE,PR0042893
DAQXRYMOE,03/17/2017 12:00:00 AM,REDCAT,94,A,1,ROUTINE INSPECTION,EE0000721,631 W 2ND ST,LOS ANGELES,FA0069418,CA,90012,OW0005798,CALIF INSTITUTE OF THE ARTS,RESTAURANT (0-30) SEATS LOW RISK,1630,REDCAT,ACTIVE,PR0038379
DAEITYO0I,03/17/2017 12:00:00 AM,GREEN BOWL 2 GO,96,A,1,ROUTINE INSPECTION,EE0001058,800 ALAMEDA ST # 4,LOS ANGELES,FA0177643,CA,90012-3740,OW0005806,CALIFORNIA SUNSHINE FOODS CO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,GREEN BOWL 2 GO,ACTIVE,PR0170679
DAPZIAQSX,03/17/2017 12:00:00 AM,CHURCH OF SCIENTOLOGY-CAFE,94,A,1,ROUTINE INSPECTION,EE0001064,8039 S VERMONT AVE,LOS ANGELES,FA0015333,CA,90044,OW0008098,CHURCH OF SCIENTOLOGY OF ING,RESTAURANT (31-60) SEATS MODERATE RISK,1634,CHURCH OF SCIENTOLOGY-CAFE,ACTIVE,PR0027172
DABEQJTDN,03/17/2017 12:00:00 AM,LOUISIANA FRIED CHICKEN,98,A,1,ROUTINE INSPECTION,EE0001064,1401 W MANCHESTER AVE,LOS ANGELES,FA0223639,CA,90047,OW0228254,DDA LOUISIANA FRIED CHICKEN,RESTAURANT (0-30) SEATS HIGH RISK,1632,LOUISIANA FRIED CHICKEN,ACTIVE,PR0178773
DA3NA8ETB,03/17/2017 12:00:00 AM,KD DONUTS,97,A,1,ROUTINE INSPECTION,EE0001064,1345 W MANCHESTER AVE,LOS ANGELES,FA0064687,CA,90047,OW0029141,"PUNG, LINDA",RESTAURANT (0-30) SEATS MODERATE RISK,1631,KD DONUTS,ACTIVE,PR0016444
DAGZLAC3C,03/17/2017 12:00:00 AM,WETZELS PRETZELS,94,A,1,ROUTINE INSPECTION,EE0001058,800 N ALAMEDA ST,LOS ANGELES,FA0055049,CA,90012,OW0029004,PRETZELS FACTORY INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WETZELS PRETZELS,ACTIVE,PR0019351
DAIH2N2ZH,03/17/2017 12:00:00 AM,TACOS LOS MISMOS HERMANOS,90,A,1,ROUTINE INSPECTION,EE0001073,8114 1/2 S SAN PEDRO ST,LOS ANGELES,FA0162892,CA,90003,OW0126580,PORFINO ALEJANDRO AMADOR,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS LOS MISMOS HERMANOS,ACTIVE,PR0151048
DAOVTZI10,03/17/2017 12:00:00 AM,SUBWAY,95,A,1,ROUTINE INSPECTION,EE0001058,800 N ALAMEDA ST,LOS ANGELES,FA0071143,CA,90012,OW0005806,CALIFORNIA SUNSHINE FOODS CO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,ACTIVE,PR0032904
DAPPHWVQX,03/16/2017 12:00:00 AM,LOS BURRITOS,93,A,1,ROUTINE INSPECTION,EE0000923,1312 ECHO PARK AVE,LOS ANGELES,FA0065929,CA,90026,OW0037974,"VILLARREAL,JOSE DBA",RESTAURANT (0-30) SEATS HIGH RISK,1632,LOS BURRITOS,ACTIVE,PR0043274
DA9ZUWWZV,03/16/2017 12:00:00 AM,L KITCHEN,80,B,1,ROUTINE INSPECTION,EE0000911,952 GAYLEY AVE,LOS ANGELES,FA0174142,CA,90024,OW0180847,"FIVE TIGERS, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,L KITCHEN,ACTIVE,PR0167011
DA0BPAPBM,03/16/2017 12:00:00 AM,BURGER KING # 11053,90,A,1,ROUTINE INSPECTION,EE0000923,3241 N FIGUEROA ST,LOS ANGELES,FA0058810,CA,90065,OW0036891,UNIJO CORP,RESTAURANT (31-60) SEATS MODERATE RISK,1634,BURGER KING,INACTIVE,PR0029730
DADNTP2I3,03/16/2017 12:00:00 AM,DAMES N GAMES,95,A,1,ROUTINE INSPECTION,EE0000366,2065 S SANTA FE AVE,LOS ANGELES,FA0018052,CA,90021,OW0038476,"WASHINGTON MANAGEMENT, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,DAMES N GAMES,ACTIVE,PR0029681
DAXD0QSRX,03/16/2017 12:00:00 AM,O SUSHI,93,A,1,ROUTINE INSPECTION,EE0000924,11082 SANTA MONICA BLVD,LOS ANGELES,FA0226497,CA,90025,OW0230612,O SUSHI,RESTAURANT (0-30) SEATS HIGH RISK,1632,O SUSHI,ACTIVE,PR0181822
DAFHRQ0ZB,03/16/2017 12:00:00 AM,RESTAURANTE & BAR LOS COCO'S,90,A,1,ROUTINE INSPECTION,EE0000723,1911 W PICO BLVD,LOS ANGELES,FA0167523,CA,90006,OW0130555,RESTAURANTE & BAR LOS COCO'S,RESTAURANT (31-60) SEATS HIGH RISK,1635,RESTAURANTE & BAR LOS COCO'S,ACTIVE,PR0157894
DAS1ROCTJ,03/16/2017 12:00:00 AM,MEGA BODEGA,97,A,1,ROUTINE INSPECTION,EE0000721,1001 S BROADWAY # C,LOS ANGELES,FA0177892,CA,90015,OW0183778,"MEGA BODEGA, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,MEGA BODEGA,ACTIVE,PR0170968
DARSAD7SM,03/16/2017 12:00:00 AM,SPRINKLES CUPCAKES,98,A,1,ROUTINE INSPECTION,EE0000951,420 N LA CIENEGA BLVD,LOS ANGELES,FA0070819,CA,90048,OW0033828,SPRINKLES CALIFORNIA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SPRINKLERS CUPCAKES,ACTIVE,PR0036459
DAVDRN91Z,03/16/2017 12:00:00 AM,DU-PAR'S RESTAURANTS & BAKERY,91,A,1,ROUTINE INSPECTION,EE0000468,6333 W 3RD ST # 210,LOS ANGELES,FA0176646,CA,90036,OW0181928,"EARLY CALIFORNIA RESTAURANTS, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,DU-PAR'S RESTAURANTS & BAKERY,INACTIVE,PR0169529
DABU1EHEH,03/16/2017 12:00:00 AM,MCDONALD'S #11377,93,A,1,ROUTINE INSPECTION,EE0000923,2224 N FIGUEROA ST,LOS ANGELES,FA0039679,CA,90065,OW0031565,R & B SANCHEZ DBA MCDONALD'S,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALD'S #11377,ACTIVE,PR0007621
DA9QNURLJ,03/16/2017 12:00:00 AM,GREYHOUND FOOD SERVICE INC,91,A,1,ROUTINE INSPECTION,EE0000740,1716 E 7TH ST,LOS ANGELES,FA0015798,CA,90021,OW0014137,GREYHOUND LINES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,GREYHOUND FOOD SERVICE INC,ACTIVE,PR0037076
DAQFYPOXB,03/16/2017 12:00:00 AM,AIR CANADA MAPLE LEAF LOUNGE,90,A,1,ROUTINE INSPECTION,EE0000633,200 WORLD WAY # T2,LOS ANGELES,FA0004981,CA,90045,OW0001903,COMPASS GROUP CANADA,RESTAURANT (61-150) SEATS MODERATE RISK,1637,AIR CANADA MAPLE LEAF LOUNGE,INACTIVE,PR0042529
DAOGW1DHV,03/16/2017 12:00:00 AM,YXTA COCINA MEXICANA,91,A,1,ROUTINE INSPECTION,EE0000721,601 S CENTRAL AVE,LOS ANGELES,FA0055822,CA,90021,OW0013572,GOMEZ JESSE,RESTAURANT (61-150) SEATS HIGH RISK,1638,YXTA COCINA MEXICANA,ACTIVE,PR0018700
DA02F5Q1B,03/16/2017 12:00:00 AM,LMU,98,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LMU EINSTEIN BAGELS & CARIBOU COFFEE,ACTIVE,PR0011349
DAAJ6HI6U,03/16/2017 12:00:00 AM,CHIQUACLE RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000360,103 PASEO DE LA PLAZA ST,LOS ANGELES,FA0241263,CA,90012,OW0237215,CHIGUACLE CORP .,RESTAURANT (61-150) SEATS HIGH RISK,1638,CHIQUACLE RESTAURANT,ACTIVE,PR0189367
DA5AB0DRL,03/16/2017 12:00:00 AM,ROSCOE'S HSE CHICKEN & WAFFL,93,A,1,ROUTINE INSPECTION,EE0000828,1514 N GOWER ST,LOS ANGELES,FA0046894,CA,90028,OW0010636,EAST COAST FOODS INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,ROSCOE'S HSE CHICKEN & WAFFL,ACTIVE,PR0002390
DACLEUJLK,03/16/2017 12:00:00 AM,PIZZANISTA,92,A,1,ROUTINE INSPECTION,EE0000740,2019 E 7TH ST,LOS ANGELES,FA0044810,CA,90021,OW0028663,PIZZANISTA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PIZZANISTA,ACTIVE,PR0002773
DAL4FXDRQ,03/16/2017 12:00:00 AM,PIZZA HUT #26228,96,A,1,ROUTINE INSPECTION,EE0000822,6660 W SUNSET BLVD,LOS ANGELES,FA0044785,CA,90028,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA HUT #026228,ACTIVE,PR0023527
DAQU2PTV3,03/16/2017 12:00:00 AM,YANGMANI,90,A,1,ROUTINE INSPECTION,EE0000723,2561 W OLYMPIC BLVD,LOS ANGELES,FA0173824,CA,90006,OW0180582,SEYONG CHOI,RESTAURANT (31-60) SEATS HIGH RISK,1635,YANGMANI,ACTIVE,PR0166630
DAUNTJF3P,03/16/2017 12:00:00 AM,HILL STREET CAFE & CIGAR,98,A,1,ROUTINE INSPECTION,EE0000360,818 N HILL ST STE K,LOS ANGELES,FA0027678,CA,90012,OW0020176,"KWONG, ALBERT",RESTAURANT (0-30) SEATS MODERATE RISK,1631,HILL STREET CAFE & CIGAR,ACTIVE,PR0016757
DALY3ODXF,03/16/2017 12:00:00 AM,YOGURTLAND WESTCHESTER,98,A,1,ROUTINE INSPECTION,EE0000733,8752 S SEPULVEDA BLVD,LOS ANGELES,FA0162764,CA,90045,OW0126469,BLOOM 1201 INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YOGURTLAND WESTCHESTER,INACTIVE,PR0150907
DADKPA0SD,03/16/2017 12:00:00 AM,FOURSIXFOUR,98,A,1,ROUTINE INSPECTION,EE0000721,464 S MAIN ST,LOS ANGELES,FA0045075,CA,90013,OW0001537,ABBRACCIAMI INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,FOURSIXFOUR,ACTIVE,PR0005039
DAN2KHWRK,03/16/2017 12:00:00 AM,BLACK SWAN CAFE,90,A,1,ROUTINE INSPECTION,EE0000951,440 N LA CIENEGA BLVD,LOS ANGELES,FA0239316,CA,90019,OW0235632,CASAOS CAFE CORP.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BLACK SWAN CAFE,ACTIVE,PR0187284
DAAZ0XRYO,03/16/2017 12:00:00 AM,LMU,99,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LMU C-LION MALONE,ACTIVE,PR0040580
DA60I1NN2,03/16/2017 12:00:00 AM,TOM N TOMS COFFEE,92,A,1,ROUTINE INSPECTION,EE0000721,333 S ALAMEDA ST STE #108,LOS ANGELES,FA0052142,CA,90021,OW0036136,TOM N TOM LITTLE TOKYO LLC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,TOM N TOMS COFFEE,ACTIVE,PR0011234
DA4BO9YI9,03/16/2017 12:00:00 AM,BRU'S COUNTER,95,A,1,ROUTINE INSPECTION,EE0000924,10700 SANTA MONICA BLVD #150,LOS ANGELES,FA0138432,CA,90025,OW0101788,"CAPLAN, EBRU F.",RESTAURANT (0-30) SEATS HIGH RISK,1632,BRU'S COUNTER,INACTIVE,PR0122750
DAUUX6IVN,03/16/2017 12:00:00 AM,CHINA KING EXPRESS,90,A,1,ROUTINE INSPECTION,EE0000799,1901 E GAGE AVE,LOS ANGELES,FA0243772,CA,90001,OW0239021,626 CHINA EXPRESS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA KING EXPRESS,ACTIVE,PR0192020
DALFRTN0E,03/16/2017 12:00:00 AM,NEKTER JUICE BAR,90,A,1,ROUTINE INSPECTION,EE0000911,10912 LINDBROOK DR,LOS ANGELES,FA0144275,CA,90024-3408,OW0025789,NEKTAR JUICE BAR INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,NEKTER JUICE BAR,ACTIVE,PR0130192
DAMTA1GFM,03/16/2017 12:00:00 AM,MR. JALAPENO,92,A,1,ROUTINE INSPECTION,EE0000366,2124 S CENTRAL AVE,LOS ANGELES,FA0244431,CA,90011,OW0005906,"CAMACHO, JESUS J",RESTAURANT (0-30) SEATS HIGH RISK,1632,MR. JALAPENO,ACTIVE,PR0192720
DA075ZACC,03/16/2017 12:00:00 AM,LA NEIGE BAKING ROOM CO,96,A,1,ROUTINE INSPECTION,EE0000360,843 N BROADWAY,LOS ANGELES,FA0241173,CA,90012,OW0237144,LA NEIGE BAKING ROOM CO,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA NEIGE BAKING ROOM CO,ACTIVE,PR0189261
DASTAAIH0,03/16/2017 12:00:00 AM,SWEETFIN POKE,96,A,1,ROUTINE INSPECTION,EE0000911,1146 WESTWOOD BLVD,LOS ANGELES,FA0244531,CA,90024,OW0239727,SWEETFIN WESTWOOD LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SWEETFIN POKE,ACTIVE,PR0192847
DAX1J1GA4,03/16/2017 12:00:00 AM,LMU,98,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,LMU STARBUCKS CAFÉ,ACTIVE,PR0048199
DAIZWZYRY,03/16/2017 12:00:00 AM,SMITH & COHEN,90,A,1,ROUTINE INSPECTION,EE0000924,10351 SANTA MONICA BLVD STE 100,LOS ANGELES,FA0070616,CA,90024,OW0006597,CC TAP ROOM 1 LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SMITH & COHEN,ACTIVE,PR0038001
DAKLYXTQT,03/16/2017 12:00:00 AM,GROUNDWORK COFFEE -THE GROVE (KIOSK),91,A,1,ROUTINE INSPECTION,EE0000468,189 THE GROVE DRIVE # K2,LOS ANGELES,FA0243054,CA,90036,OW0014177,GROUNDWORK COFFEE LLC.,RESTAURANT (0-30) SEATS LOW RISK,1630,GROUNDWORK COFFEE -THE GROVE (KIOSK),ACTIVE,PR0191277
DATW9IDVK,03/16/2017 12:00:00 AM,CHEF MARILYN'S QUEEN OF DOWN HOME SOUTHERN GOODIES,95,A,1,ROUTINE INSPECTION,EE0000800,2638 CRENSHAW BLVD,LOS ANGELES,FA0158730,CA,90016,OW0123778,MARILYN A COLE,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHEF MARILYN'S QUEEN OF DOWN HOME SOUTHERN GOODIES,ACTIVE,PR0146812
DAEPIGDMY,03/16/2017 12:00:00 AM,BAOHAUS,96,A,1,ROUTINE INSPECTION,EE0000360,727 N BROADWAY STE 130,LOS ANGELES,FA0241455,CA,90012,OW0237349,BAOHAUS FAR EAST PLAZA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,BAOHAUS,ACTIVE,PR0189568
DAVMQNKJV,03/16/2017 12:00:00 AM,NORDSTROM,92,A,1,ROUTINE INSPECTION,EE0000468,189 THE GROVE DR BLDG #100,LOS ANGELES,FA0042563,CA,90036,OW0026219,NORDSTROM INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,NORDSTROM BAR VERDE,ACTIVE,PR0151169
DAHBKSFG6,03/16/2017 12:00:00 AM,LMU,98,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LMU LAIR SUB CONNECTION,ACTIVE,PR0038443
DAYFHH199,03/16/2017 12:00:00 AM,THE NICKEL DINER,96,A,1,ROUTINE INSPECTION,EE0000721,524 S MAIN ST,LOS ANGELES,FA0051633,CA,90013,OW0004308,"BELLE DU JOUR, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,THE NICKEL DINER,ACTIVE,PR0000202
DAK9I5CUB,03/16/2017 12:00:00 AM,MCDONALD'S # 11118,91,A,1,ROUTINE INSPECTION,EE0000006,5015 W SLAUSON AVE,LOS ANGELES,FA0039682,CA,90056,OW0033675,SOUTH BAY CORPORATION,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALD'S,ACTIVE,PR0024547
DAIMXUTR4,03/16/2017 12:00:00 AM,LMU,96,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LMU-JAMBA JUICE,ACTIVE,PR0005650
DA6O80PTP,03/16/2017 12:00:00 AM,THE TALPA,70,C,1,ROUTINE INSPECTION,EE0000338,11751 W PICO BLVD,LOS ANGELES,FA0051788,CA,90064,OW0035755,THE TALPA INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE TALPA,ACTIVE,PR0003140
DAN6SGBVD,03/16/2017 12:00:00 AM,FIX COFFEE,97,A,1,ROUTINE INSPECTION,EE0000923,2100 ECHO PARK AVE,LOS ANGELES,FA0062112,CA,90026,OW0011918,FIX COFFEE LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,FIX COFFEE CAFE,INACTIVE,PR0164529
DAEHCFNEU,03/16/2017 12:00:00 AM,BITES I,100,A,1,ROUTINE INSPECTION,EE0000684,10960 WILSHIRE BLVD STE 140,LOS ANGELES,FA0172392,CA,90024,OW0178680,"FRANCOIS GOURMET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BITES I,ACTIVE,PR0164945
DA00HPLK5,03/16/2017 12:00:00 AM,THE MELT,92,A,1,ROUTINE INSPECTION,EE0000709,6290 W SUNSET BLVD STE #B,LOS ANGELES,FA0051546,CA,90028,OW0011892,FISH SIX RESTAURANT CORP.,RESTAURANT (61-150) SEATS MODERATE RISK,1637,THE MELT,ACTIVE,PR0033688
DAHPXJVNN,03/16/2017 12:00:00 AM,SLICEYS PIZZA,92,A,1,ROUTINE INSPECTION,EE0000854,3627 W PICO BLVD,LOS ANGELES,FA0222061,CA,90019,OW0226980,CHAN SOON CHAI,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SLICEYS PIZZA,ACTIVE,PR0177049
DAB4D10CY,03/16/2017 12:00:00 AM,SPRINKLES CUPCAKES,96,A,1,ROUTINE INSPECTION,EE0000951,422 N LA CIENEGA BLVD,LOS ANGELES,FA0033955,CA,90048,OW0033828,SPRINKLES CALIFORNIA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SPRINKLES CUPCAKES,ACTIVE,PR0006568
DAC02L22Q,03/16/2017 12:00:00 AM,BLISS BAKERY INC.,93,A,1,ROUTINE INSPECTION,EE0000721,333 S ALAMEDA ST STE 100,LOS ANGELES,FA0005812,CA,90013,OW0004826,BLISS BAKERY INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BLISS BAKERY,INACTIVE,PR0006596
DANSYDKHL,03/16/2017 12:00:00 AM,OXFORD MARKET,90,A,1,ROUTINE INSPECTION,EE0000854,3525 W 8TH ST,LOS ANGELES,FA0222205,CA,90005,OW0227098,GOOD NEIGHBOR KOREATOWN INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,OXFORD MARKET - DELI,INACTIVE,PR0177187
DA6YU4QMK,03/16/2017 12:00:00 AM,YUM YUM DONUTS #1,91,A,1,ROUTINE INSPECTION,EE0000923,2633 N FIGUEROA ST,LOS ANGELES,FA0055812,CA,90065,OW0040037,YUM YUM DONUT SHOPS INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YUM YUM DONUTS #1,ACTIVE,PR0036355
DAWP4SW30,03/16/2017 12:00:00 AM,SAN SAI JAPANESE GRILL WSTWD,95,A,1,ROUTINE INSPECTION,EE0000911,10904 LINDBROOK DR,LOS ANGELES,FA0046884,CA,90024,OW0017493,JC FRIENDS INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SAN SAI JAPANESE GRILL WSTWD,ACTIVE,PR0041056
DAIXQ7THT,03/16/2017 12:00:00 AM,LA FONDA RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000723,2501 WILSHIRE BLVD,LOS ANGELES,FA0203296,CA,90057,OW0208499,"LA FONDA RESTAURANT, INC.",RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA FONDA RESTAURANT,ACTIVE,PR0175633
DAWXL1S36,03/16/2017 12:00:00 AM,LA CEVICHERIA,95,A,1,ROUTINE INSPECTION,EE0000854,3809 W PICO BLVD,LOS ANGELES,FA0034133,CA,90019,OW0026877,ORELLANA JULIO C,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA CEVICHERIA,ACTIVE,PR0015860
DAU6FYMTA,03/16/2017 12:00:00 AM,KING'S BREAKFAST CAFE,86,B,1,ROUTINE INSPECTION,EE0000684,10990 WILSHIRE BLVD,LOS ANGELES,FA0240574,CA,90024,OW0236648,GINA CHOI,RESTAURANT (0-30) SEATS HIGH RISK,1632,KING'S BREAKFAST CAFE,INACTIVE,PR0188601
DA1PVVSXI,03/16/2017 12:00:00 AM,STARBUCKS -  DEPARTURE,88,B,1,ROUTINE INSPECTION,EE0000633,200 WORLD WAY # T231,LOS ANGELES,FA0171308,CA,90045,OW0016382,HOST INTERNATIONAL INC,RESTAURANT (0-30) SEATS LOW RISK,1630,STARBUCKS - DEPARTURE,ACTIVE,PR0161365
DAB8CLU7L,03/16/2017 12:00:00 AM,THE HOLLOWAY,95,A,1,ROUTINE INSPECTION,EE0000923,1320 ECHO PARK AVE,LOS ANGELES,FA0160867,CA,90026,OW0125804,1320 ECHO PARK RESTAURANT LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE HOLLOWAY,ACTIVE,PR0148961
DAAX9JBGA,03/16/2017 12:00:00 AM,HI SOCIE TEA,90,A,1,ROUTINE INSPECTION,EE0000709,6250 HOLLYWOOD BLVD # 700,LOS ANGELES,FA0225797,CA,90028-5325,OW0230018,KATHRYN J CAZORLA,RESTAURANT (0-30) SEATS MODERATE RISK,1631,"SPACE ON ARGYLE ST. BELOW ""W"" HOTEL",ACTIVE,PR0181117
DALDQQNSE,03/16/2017 12:00:00 AM,D'AMORE CAFE,98,A,1,ROUTINE INSPECTION,EE0000015,10717 VENICE BLVD,LOS ANGELES,FA0242742,CA,90034,OW0238303,D'AMORE CAFE VENICE LLC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,D'AMORE CAFE,INACTIVE,PR0190922
