serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAL6Y3GHJ,05/04/2017 12:00:00 AM,NATUREWELL 2,90,A,1,ROUTINE INSPECTION,EE0000951,7261 MELROSE AVE,LOS ANGELES,FA0138574,CA,90046-7635,OW0101915,NATUREWELL NO 2 INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,NATUREWELL 2,ACTIVE,PR0122910
DA327H4U0,05/04/2017 12:00:00 AM,GIAMELA'S,91,A,1,ROUTINE INSPECTION,EE0000523,3178 LOS FELIZ BLVD,LOS ANGELES,FA0025415,CA,90039,OW0013205,"GIAMELA, WILLIAM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GIAMELA'S,ACTIVE,PR0005453
DANHWXECT,05/04/2017 12:00:00 AM,SENOR FISH,91,A,1,ROUTINE INSPECTION,EE0000746,4803 EAGLE ROCK BLVD,LOS ANGELES,FA0070272,CA,90041,OW0029583,"RAMIREZ, ADOLFO H",RESTAURANT (31-60) SEATS HIGH RISK,1635,SENOR FISH,ACTIVE,PR0031788
DA6WC9NZN,05/04/2017 12:00:00 AM,FIX CAFE,94,A,1,ROUTINE INSPECTION,EE0000721,421 W 7TH ST,LOS ANGELES,FA0245856,CA,90014,OW0240830,"FIX CAFE, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,FIX CAFE,ACTIVE,PR0194241
DAILXZADK,05/04/2017 12:00:00 AM,THE ROOST,98,A,1,ROUTINE INSPECTION,EE0000523,3100 LOS FELIZ BLVD,LOS ANGELES,FA0160256,CA,90039,OW0125230,THONSAI NELSON,RESTAURANT (31-60) SEATS HIGH RISK,1635,THE ROOST,ACTIVE,PR0148344
DA2MW0ZMN,05/04/2017 12:00:00 AM,OMBU GRILL,96,A,1,ROUTINE INSPECTION,EE0000869,400 S WESTERN AVE # 104,LOS ANGELES,FA0167726,CA,90020-4103,OW0130703,"WKJL, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,OMBU GRILL,INACTIVE,PR0158110
DAK7TGLUW,05/04/2017 12:00:00 AM,PAPA JOHN'S PIZZA,96,A,1,ROUTINE INSPECTION,EE0000684,1301 WESTWOOD BLVD,LOS ANGELES,FA0242773,CA,90024-4901,OW0238296,"PJCA-6, LP",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PAPA JOHN'S PIZZA,ACTIVE,PR0190966
DA0HUGEUP,05/04/2017 12:00:00 AM,PANDA EXPRESS #948,98,A,1,ROUTINE INSPECTION,EE0000746,4947 EAGLE ROCK BLVD,LOS ANGELES,FA0043102,CA,90041,OW0027458,PANDA EXPRESS INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,PANDA EXPRESS #948,ACTIVE,PR0009750
DAQKHFHAG,05/04/2017 12:00:00 AM,ZANKOU-CHICKEN,96,A,1,ROUTINE INSPECTION,EE0000924,1716 S SEPULVEDA BLVD,LOS ANGELES,FA0074403,CA,90025,OW0038629,WEST LA ZANKOU-INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,ZANKOU-CHICKEN,ACTIVE,PR0027964
DASHQC0U4,05/04/2017 12:00:00 AM,VERVE COFFEE,94,A,1,ROUTINE INSPECTION,EE0000721,833 S SPRING ST,LOS ANGELES,FA0167121,CA,90014,OW0130194,"VCR CAFES, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,VERVE COFFEE,ACTIVE,PR0157471
DA3YO0T6K,05/04/2017 12:00:00 AM,WATER GRILL,92,A,1,ROUTINE INSPECTION,EE0000721,544 S GRAND AVE,LOS ANGELES,FA0073801,CA,90014,OW0099526,KINGS SEA FOOD COMPANY,RESTAURANT (151 + ) SEATS HIGH RISK,1641,WATER GRILL,ACTIVE,PR0044524
DARSMZMZS,05/04/2017 12:00:00 AM,SIMPLY SALAD,92,A,1,ROUTINE INSPECTION,EE0000727,11726 SAN VICENTE BLVD # 150,LOS ANGELES,FA0242113,CA,90049-5044,OW0005379,"BT LEWIS ENTERPRISES, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,SIMPLY SALAD,ACTIVE,PR0190265
DAW6REGSC,05/04/2017 12:00:00 AM,CELLAR RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000375,1880 CENTURY PARK E STE 102,LOS ANGELES,FA0013906,CA,90067,OW0005067,BOSOK INTERNATIONAL LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CELLAR RESTAURANT,ACTIVE,PR0032865
DAFQIRDKN,05/04/2017 12:00:00 AM,HIKO SUSHI,95,A,1,ROUTINE INSPECTION,EE0000144,11275 NATIONAL BLVD,LOS ANGELES,FA0016801,CA,90064,OW0015519,HIKARI INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,HIKO SUSHI,ACTIVE,PR0048294
DAKAMWDAY,05/04/2017 12:00:00 AM,GALAE THAI,92,A,1,ROUTINE INSPECTION,EE0000697,3353 BARHAM BLVD,LOS ANGELES,FA0062494,CA,90068,OW0025584,"NAMO, CORP",RESTAURANT (31-60) SEATS HIGH RISK,1635,GALAE THAI,ACTIVE,PR0021224
DAOGBYQVB,05/04/2017 12:00:00 AM,CAFE LA VUE,90,A,1,ROUTINE INSPECTION,EE0000869,3855 WILSHIRE BLVD,LOS ANGELES,FA0245788,CA,90010,OW0240771,B & K ENTERPRISE INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,CAFE LA VUE,ACTIVE,PR0194168
DAH2F4OQG,05/04/2017 12:00:00 AM,GRAUMAN THEATER,97,A,1,ROUTINE INSPECTION,EE0000835,6925 HOLLYWOOD BLVD,LOS ANGELES,FA0062964,CA,90028,OW0007586,CHINESE THEATRES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,GRAUMAN THEATER,ACTIVE,PR0022994
DAG89BSRQ,05/04/2017 12:00:00 AM,EAGLE ROCK NOODLE AND GRILL,94,A,1,ROUTINE INSPECTION,EE0000746,7315 N FIGUEROA ST # 103,LOS ANGELES,FA0171321,CA,90041,OW0178411,EAGLE ROCK NOODLE AND GRILL,RESTAURANT (0-30) SEATS HIGH RISK,1632,EAGLE ROCK NOODLE AND GRILL,ACTIVE,PR0161381
DATMU9FXO,05/04/2017 12:00:00 AM,JINSOL GUKBAP,90,A,1,ROUTINE INSPECTION,EE0001003,4253 W 3RD ST,LOS ANGELES,FA0177785,CA,90020,OW0183683,JH HANGARI INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,JINSOL GUKBAP,ACTIVE,PR0170849
DAHOLSJ5R,05/04/2017 12:00:00 AM,YIAN BIAN RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0001003,4251 W 3RD ST,LOS ANGELES,FA0041634,CA,90020,OW0009180,"CUI, MEIHUA",RESTAURANT (31-60) SEATS HIGH RISK,1635,YIAN BIAN RESTAURANT,INACTIVE,PR0034402
DA4VVVU1R,05/04/2017 12:00:00 AM,LUCKY DONUTS,95,A,1,ROUTINE INSPECTION,EE0001073,528 E MANCHESTER AVE,LOS ANGELES,FA0023040,CA,90003,OW0036438,"TRAN, SHEILA",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LUCKY DONUTS,ACTIVE,PR0045788
DADFDEQOL,05/03/2017 12:00:00 AM,DAILY DONUT,82,B,1,ROUTINE INSPECTION,EE0000958,11315 S FIGUEROA ST STE 101,LOS ANGELES,FA0017792,CA,90061,OW0007588,CHING DANNY Y ET AL,RESTAURANT (0-30) SEATS MODERATE RISK,1631,DAILY DONUT,ACTIVE,PR0041583
DADX41JLU,05/03/2017 12:00:00 AM,ASLAN CATERING,92,A,1,ROUTINE INSPECTION,EE0000746,2750 COLORADO BLVD #4,LOS ANGELES,FA0136757,CA,90041,OW0099423,"SARKISSIAN, KRIKOR",RESTAURANT (0-30) SEATS HIGH RISK,1632,ASLAN CATERING,ACTIVE,PR0119977
DAC5XLN2P,05/03/2017 12:00:00 AM,CHIPOTLE MEXICAN GRILL #1310,96,A,1,ROUTINE INSPECTION,EE0000709,1460 N VINE ST,LOS ANGELES,FA0059750,CA,90028,OW0007608,"CHIPOTLE MEXICAN GRILL, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHIPOTLE MEXICAN GRILL #1310,ACTIVE,PR0044813
DAOADTSBZ,05/03/2017 12:00:00 AM,MARTINI'S PIZZERIA,97,A,1,ROUTINE INSPECTION,EE0000955,6503 S SEPULVEDA BLVD,LOS ANGELES,FA0244447,CA,90045-1524,OW0239652,FELIPE JIMENEZ GOMEZ,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MARTINI'S PIZZERIA,ACTIVE,PR0192737
DAYOHKOOP,05/03/2017 12:00:00 AM,SHRINE,94,A,1,ROUTINE INSPECTION,EE0000946,2999 W 6TH ST BM,LOS ANGELES,FA0047730,CA,90020,OW0003673,"BAE, HEE DU",RESTAURANT (61-150) SEATS HIGH RISK,1638,SHRINE,ACTIVE,PR0025822
DAZORWOD6,05/03/2017 12:00:00 AM,PHILLY STEAK DEPOT,91,A,1,ROUTINE INSPECTION,EE0000828,6254 SANTA MONICA BLVD,LOS ANGELES,FA0224975,CA,90038,OW0229441,SOO BUM CHAE,RESTAURANT (0-30) SEATS HIGH RISK,1632,PHILLY STEAK DEPOT,ACTIVE,PR0180271
DASFFV2TU,05/03/2017 12:00:00 AM,LAURENT'S LE COFFEE SHOP,96,A,1,ROUTINE INSPECTION,EE0000037,12457 WASHINGTON BLVD,LOS ANGELES,FA0175048,CA,90066,OW0026771,"OMERTRI, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,LAURENT'S LE COFFEE SHOP,ACTIVE,PR0168153
DAGRNLZST,05/03/2017 12:00:00 AM,WABA GRILL,98,A,1,ROUTINE INSPECTION,EE0001025,5857 S CENTRAL AVE 140,LOS ANGELES,FA0159919,CA,90001-1127,OW0124910,"5857 CENTRAL AVE., LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,WABA GRILL,ACTIVE,PR0147998
DA7VD71AU,05/03/2017 12:00:00 AM,NATURA SPORTS HEALTH CLUB,96,A,1,ROUTINE INSPECTION,EE0000531,3240 WILSHIRE BLVD BSMT #BSMT,LOS ANGELES,FA0041176,CA,90010,OW0034639,SWK ENTERPRISES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,NATURA SPORTS HEALTH CLUB,ACTIVE,PR0027130
DAQDPW7DC,05/03/2017 12:00:00 AM,THAI BOOM,95,A,1,ROUTINE INSPECTION,EE0000015,10863 VENICE BLVD,LOS ANGELES,FA0050948,CA,90034,OW0031500,"SANADCHUTITRAKOON, SUNEE",RESTAURANT (31-60) SEATS HIGH RISK,1635,THAI BOOM,ACTIVE,PR0002429
DANJKVTHN,05/03/2017 12:00:00 AM,STAFFORD & MATHIS KITCHEN,94,A,1,ROUTINE INSPECTION,EE0000721,1020 S FIGUEROA ST,LOS ANGELES,FA0167784,CA,90015,OW0130490,"JIA YUAN USA CO, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,STAFFORD & MATHIS KITCHEN,ACTIVE,PR0158182
DALDNUHSF,05/03/2017 12:00:00 AM,KUNG FU TEA,95,A,1,ROUTINE INSPECTION,EE0000854,740 S WESTERN AVE UNIT 118,LOS ANGELES,FA0245629,CA,90005,OW0240640,"ENS FOR HIM, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,KUNG FU TEA,ACTIVE,PR0194002
DACYNBFOH,05/03/2017 12:00:00 AM,SUPER A FOODS,100,A,1,ROUTINE INSPECTION,EE0000162,5250 YORK BLVD,LOS ANGELES,FA0035293,CA,90042,OW0034451,SUPER A FOODS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SALSA BAR,ACTIVE,PR0040737
DA40PHVJI,05/03/2017 12:00:00 AM,SSI ADVANCED POST SERVICES,100,A,1,ROUTINE INSPECTION,EE0000117,7165 W SUNSET BLVD,LOS ANGELES,FA0142144,CA,90046-4417,OW0105330,SSI ADVANCED POST SERVICES,RESTAURANT (31-60) SEATS HIGH RISK,1635,SSI ADVANCED POST SERVICES,ACTIVE,PR0128204
DAINCQOAE,05/03/2017 12:00:00 AM,DRAGON WOK,92,A,1,ROUTINE INSPECTION,EE0000799,1457 E FLORENCE AVE # 113,LOS ANGELES,FA0019769,CA,90001,OW0036402,"TRAN, ANDY",RESTAURANT (0-30) SEATS HIGH RISK,1632,DRAGON WOK,INACTIVE,PR0033403
DAQITAO0D,05/03/2017 12:00:00 AM,LA CAFE,97,A,1,ROUTINE INSPECTION,EE0000721,639 S SPRING ST APT #2B,LOS ANGELES,FA0032988,CA,90014,OW0020307,LA CAFE INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA CAFE,INACTIVE,PR0029946
DAVRKJ60C,05/03/2017 12:00:00 AM,THE HIGHLAND CAFE,96,A,1,ROUTINE INSPECTION,EE0000746,5010 YORK BLVD,LOS ANGELES,FA0052035,CA,90042,OW0024494,"MILLER, ARNULFO ET AL",RESTAURANT (31-60) SEATS HIGH RISK,1635,THE HIGHLAND CAFE,ACTIVE,PR0041342
DA0NEJMFV,05/03/2017 12:00:00 AM,EL RINCONCITO DEL MAR,82,B,1,ROUTINE INSPECTION,EE0000997,2908 E 1ST ST,LOS ANGELES,FA0061592,CA,90033,OW0029556,"RAMIREZ, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,RESTAURANT,ACTIVE,PR0046261
DA2EUNWXL,05/03/2017 12:00:00 AM,PANDA EXPRESS #2348,94,A,1,ROUTINE INSPECTION,EE0001025,5867 S CENTRAL AVE,LOS ANGELES,FA0159961,CA,90001-1127,OW0124951,"PANDA EXPRESS, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,PANDA EXPRESS #2348,ACTIVE,PR0148039
DAV6QCA8V,05/03/2017 12:00:00 AM,VIBRATO GRILL,91,A,1,ROUTINE INSPECTION,EE0000911,2930 N BEVERLY GLEN CIR,LOS ANGELES,FA0073402,CA,90077,OW0037645,VIBRATO GRILL & JAZZ LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,VIBRATO GRILL,ACTIVE,PR0030855
DAOL0HKE9,05/03/2017 12:00:00 AM,TACO BELL #26843,93,A,1,ROUTINE INSPECTION,EE0000958,12800 S FIGUEROA ST,LOS ANGELES,FA0035991,CA,90061,OW0008893,COTTI FOODS CORP,RESTAURANT (31-60) SEATS MODERATE RISK,1634,TACO BELL #26843,ACTIVE,PR0024074
DAP0ARA0L,05/03/2017 12:00:00 AM,PHILZ COFFEE,92,A,1,ROUTINE INSPECTION,EE0000721,801 S HOPE ST # A,LOS ANGELES,FA0175382,CA,90017,OW0181940,"PHILZ COFFEE, INC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,PHILZ COFFEE,ACTIVE,PR0168524
DA0B3ZDBA,05/03/2017 12:00:00 AM,ABBY'S DINER,95,A,1,ROUTINE INSPECTION,EE0000746,4862 EAGLE ROCK BLVD,LOS ANGELES,FA0004390,CA,90041,OW0002784,ANONG ANUTIN,RESTAURANT (0-30) SEATS HIGH RISK,1632,ABBY'S DINER,ACTIVE,PR0014540
DA1TG0YZ5,05/03/2017 12:00:00 AM,SUPER A FOODS,95,A,1,ROUTINE INSPECTION,EE0000162,5250 YORK BLVD,LOS ANGELES,FA0035293,CA,90042,OW0034451,SUPER A FOODS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SUPER A FOODS DELI,ACTIVE,PR0013338
DAUPZSXVX,05/03/2017 12:00:00 AM,PHAROS,93,A,1,ROUTINE INSPECTION,EE0000946,2999 W 6TH ST 105,LOS ANGELES,FA0044381,CA,90020,OW0003673,"BAE, HEE DU",RESTAURANT (31-60) SEATS HIGH RISK,1635,PHAROS,ACTIVE,PR0022005
DAJGBID7E,05/03/2017 12:00:00 AM,"BREAKROOM COFFEE AND FOOD, INC",91,A,1,ROUTINE INSPECTION,EE0000375,10100 SANTA MONICA BLVD # 160,LOS ANGELES,FA0223990,CA,90067,OW0228565,"BREAKROOM COFFEE AND FOOD, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,"BREAKROOM COFFEE AND FOOD, INC",ACTIVE,PR0179148
DAZOMMTSX,05/03/2017 12:00:00 AM,TARA'S HIMALAYAN CUISINE,92,A,1,ROUTINE INSPECTION,EE0000015,10855 VENICE BLVD,LOS ANGELES,FA0175478,CA,90034,OW0182032,TARA'S KITCHEN RESTAURANT INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,TARA'S HIMALAYAN CUISINE,ACTIVE,PR0168629
DARFKHTED,05/03/2017 12:00:00 AM,HOOTERS,90,A,1,ROUTINE INSPECTION,EE0000721,1248 S FIGUEROA ST,LOS ANGELES,FA0029415,CA,90015,OW0016329,HOOT WING LLC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,HOOTERS,ACTIVE,PR0030005
DAFTMD2KE,05/03/2017 12:00:00 AM,CARL'S JR #321,95,A,1,ROUTINE INSPECTION,EE0000594,2912 S FIGUEROA ST,LOS ANGELES,FA0007504,CA,90007,OW0006172,CARL KARCHER ENTERPRISES INC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,CARL'S JR #321,INACTIVE,PR0032498
DAJYVAVXY,05/03/2017 12:00:00 AM,PA ORD NOODLES 3,94,A,1,ROUTINE INSPECTION,EE0000857,5269 HOLLYWOOD BLVD,LOS ANGELES,FA0158229,CA,90027,OW0122062,SIRIWAN RAJPRADIT,RESTAURANT (0-30) SEATS HIGH RISK,1632,PA ORD NOODLE 3,INACTIVE,PR0146313
DAWLO4ZXJ,05/03/2017 12:00:00 AM,GENTARO SOBA,95,A,1,ROUTINE INSPECTION,EE0000721,735 S FIGUEROA ST #127,LOS ANGELES,FA0164446,CA,90017,OW0127792,"GENTEN ICHI , LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,GENTARO SOBA,ACTIVE,PR0152720
DASKKQWVD,05/03/2017 12:00:00 AM,SUBWAY #5623,94,A,1,ROUTINE INSPECTION,EE0000721,801 S FLOWER ST # A,LOS ANGELES,FA0049824,CA,90017,OW0008462,"COHAN, BEHZAD",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #5623,ACTIVE,PR0008024
DAVFRVZQK,05/03/2017 12:00:00 AM,PUSAN JOBANG NAK GOP SAE,94,A,1,ROUTINE INSPECTION,EE0000854,3516 W 8TH ST # A,LOS ANGELES,FA0245671,CA,90005,OW0240676,"RJ OCEAN, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,PUSAN JOBANG NAK GOP SAE,ACTIVE,PR0194040
DAFDOIDVG,05/03/2017 12:00:00 AM,VERMONT DONUT,90,A,1,ROUTINE INSPECTION,EE0000958,11405 S VERMONT AVE,LOS ANGELES,FA0167740,CA,90044,OW0130716,BE LEANG,RESTAURANT (0-30) SEATS MODERATE RISK,1631,VERMONT DONUT,ACTIVE,PR0158124
DAGDT0GI5,05/03/2017 12:00:00 AM,WILMONT CAFE AT THE NORTH TOWER,90,A,1,ROUTINE INSPECTION,EE0000531,3200 WILSHIRE BLVD # 105,LOS ANGELES,FA0176870,CA,90010,OW0182864,WILMONT CAFE AT THE NORTH TOWER,RESTAURANT (31-60) SEATS HIGH RISK,1635,WILMONT CAFE AT THE NORTH TOWER,INACTIVE,PR0169789
DA0EPRAKJ,05/03/2017 12:00:00 AM,EDIBLES COFFEE SHOP,90,A,1,ROUTINE INSPECTION,EE0000375,1888 CENTURY park E # LL30,LOS ANGELES,FA0165001,CA,90067,OW0128292,"ANGELES KITCHEN, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,EDIBLES COFFEE SHOP,ACTIVE,PR0153304
DANOHJOJA,05/03/2017 12:00:00 AM,DR ROBBIN BISTRO,91,A,1,ROUTINE INSPECTION,EE0000946,3000 W 6TH ST STE 100,LOS ANGELES,FA0163250,CA,90020,OW0126905,DR ROBBIN 6TH ST CORP,RESTAURANT (31-60) SEATS HIGH RISK,1635,DR ROBBIN BISTRO 2ND FLOOR,ACTIVE,PR0151438
DALYCSS9Y,05/03/2017 12:00:00 AM,PAPA JOHN'S PIZZA,92,A,1,ROUTINE INSPECTION,EE0000727,9844 NATIONAL BLVD,LOS ANGELES,FA0242778,CA,90034-2713,OW0238296,"PJCA-6, LP",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PAPA JOHN'S PIZZA,ACTIVE,PR0190957
DALHD0HZK,05/03/2017 12:00:00 AM,CINDY'S RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000746,1500 COLORADO BLVD,LOS ANGELES,FA0174574,CA,90041,OW0181218,PIG & PIE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CINDY'S RESTAURANT,ACTIVE,PR0167597
DAUHX2SIW,05/03/2017 12:00:00 AM,GRILLED FRAICHE,85,B,1,ROUTINE INSPECTION,EE0000729,5800 W WEST BLVD,LOS ANGELES,FA0243560,CA,90043,OW0238843,GRILLED FRAICHE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,GRILLED FRAICHE,ACTIVE,PR0191771
DAZJJVTKE,05/03/2017 12:00:00 AM,EL RINCONCITO DEL MAR,94,A,1,ROUTINE INSPECTION,EE0000997,2908 E 1ST ST,LOS ANGELES,FA0061592,CA,90033,OW0029556,"RAMIREZ, JUAN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BAKERY,ACTIVE,PR0001111
DAT9IBV6Q,05/03/2017 12:00:00 AM,OLEEGO,92,A,1,ROUTINE INSPECTION,EE0000360,639 N BROADWAY # G,LOS ANGELES,FA0178307,CA,90012,OW0184081,PARK'S BBQ EXPRESS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,OLEEGO,ACTIVE,PR0171430
DALAIUNNO,05/03/2017 12:00:00 AM,800 DEGREES NEAPOLITAN PIZZE,90,A,1,ROUTINE INSPECTION,EE0000911,10889 LINDBROOK DR,LOS ANGELES,FA0056844,CA,90024,OW0001237,800 DEGREES WESTWOOD LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,800 DEGREES NEAPOLITAN PIZZE,ACTIVE,PR0023732
DAYYWQAHY,05/03/2017 12:00:00 AM,ONE CAFE,90,A,1,ROUTINE INSPECTION,EE0000531,3250 WILSHIRE BLVD STE #101A,LOS ANGELES,FA0027052,CA,90010,OW0039477,YAMMI CORPORATION,RESTAURANT (0-30) SEATS HIGH RISK,1632,ONE CAFE,ACTIVE,PR0016130
DAMFFHTTH,05/03/2017 12:00:00 AM,HERA BAR CAFE,93,A,1,ROUTINE INSPECTION,EE0000869,3879 WILSHIRE BLVD,LOS ANGELES,FA0137522,CA,90010,OW0100573,HERA ENTERPRISE INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,HERA BAR CAFE,ACTIVE,PR0121627
DAZBVDKBS,05/03/2017 12:00:00 AM,THE GARDEN CAFE,90,A,1,ROUTINE INSPECTION,EE0000375,1840 E CENTURY park # 105,LOS ANGELES,FA0164415,CA,90067,OW0127764,"THE GARDEN CAFE , LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,THE GARDEN CAFE,ACTIVE,PR0152686
DAMPBODI9,05/03/2017 12:00:00 AM,SEOUL SAUSAGE,91,A,1,ROUTINE INSPECTION,EE0000684,11313 MISSISSIPPI AVE,LOS ANGELES,FA0070279,CA,90025,OW0032215,SEOUL SAUSAGE LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SEOUL SAUSAGE,INACTIVE,PR0045514
DAFG4Z310,05/03/2017 12:00:00 AM,NEW CHINA WAY,93,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000904,1100 N VERMONT AVE STE 17,LOS ANGELES,FA0202793,CA,90023,OW0208083,NEW CHINA WAY INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,NEW CHINA WAY,ACTIVE,PR0175081
DAZKQN6WQ,05/03/2017 12:00:00 AM,IL SEGRETO,95,A,1,ROUTINE INSPECTION,EE0000911,2932 BEVERLY GLEN CIR,LOS ANGELES,FA0136786,CA,90077,OW0099480,"GALATI, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,IL SEGRETO,ACTIVE,PR0120007
