serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAHHIXYE2,06/26/2017 12:00:00 AM,"BURGER FACTORY II, INC",95,A,1,ROUTINE INSPECTION,EE0000874,1358 W MARTIN LUTHER KING BLVD,LOS ANGELES,FA0038953,CA,90037,OW0100552,"BURGER FACTORY II, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,BURGER FACTORY II,ACTIVE,PR0040706
DAPU7APFE,06/26/2017 12:00:00 AM,SOUPLANTATION,91,A,1,ROUTINE INSPECTION,EE0000468,100 N LA CIENEGA BLVD # E-3,LOS ANGELES,FA0245108,CA,90048,OW0240226,"GARDEN FRESH RESTAURANTS, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,SOUPLANTATION,ACTIVE,PR0193482
DAR6PV5R0,06/26/2017 12:00:00 AM,ILONGGO RESTAURANT,81,B,1,ROUTINE INSPECTION,EE0000904,4627 SANTA MONICA BLVD # C,LOS ANGELES,FA0243033,CA,90029,OW0238541,MICHAEL VINCENT DINULOS,RESTAURANT (0-30) SEATS HIGH RISK,1632,ILONGGO RESTAURANT,ACTIVE,PR0191258
DA0YLG0IO,06/26/2017 12:00:00 AM,KANPAI JAPANESE SUSHI BAR & GRILL,97,A,1,ROUTINE INSPECTION,EE0000733,8736 S SEPULVEDA BLVD UNIT C,LOS ANGELES,FA0171503,CA,90045,OW0022458,LUCKY SCOOPS CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,KANPAI JAPANESE SUSHI BAR & GRILL,ACTIVE,PR0163902
DAUK9L6U0,06/26/2017 12:00:00 AM,GOOD TIME DONUTS,95,A,1,ROUTINE INSPECTION,EE0001006,2548 W TEMPLE ST,LOS ANGELES,FA0026327,CA,90026,OW0018288,"KAING, KRISTINE",RESTAURANT (0-30) SEATS MODERATE RISK,1631,GOOD TIME DONUTS,ACTIVE,PR0029739
DAEVNDVZQ,06/26/2017 12:00:00 AM,BURGER KING # 11490,96,A,1,ROUTINE INSPECTION,EE0000846,4918 W SUNSET BLVD,LOS ANGELES,FA0011447,CA,90027,OW0011645,FARSHI JACK/CALIFORNIA FOOD,RESTAURANT (61-150) SEATS MODERATE RISK,1637,BURGER KING,ACTIVE,PR0016692
DAVDEFL7L,06/26/2017 12:00:00 AM,FIST OF FUSION,97,A,1,ROUTINE INSPECTION,EE0000835,6801 HOLLYWOOD BLVD # 322,LOS ANGELES,FA0244368,CA,90028-6143,OW0239578,"FIST OF FUSION RESTAURANTS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,FIST OF FUSION,ACTIVE,PR0192652
DAN8KE1YU,06/26/2017 12:00:00 AM,NEW YORK CAFE,96,A,1,ROUTINE INSPECTION,EE0000846,4959 W SUNSET BLVD,LOS ANGELES,FA0041678,CA,90027,OW0025900,NEW YORK CAFE INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,NEW YORK CAFE,ACTIVE,PR0016654
DAAHMV2M1,06/26/2017 12:00:00 AM,LOS BURRITOS,93,A,1,ROUTINE INSPECTION,EE0000846,4929 W SUNSET BLVD,LOS ANGELES,FA0022758,CA,90027,OW0037970,"VILLAREAL,NICOLAS DBA",RESTAURANT (61-150) SEATS HIGH RISK,1638,LOS BURRITOS,ACTIVE,PR0039286
DAVCIAE7Z,06/26/2017 12:00:00 AM,LORY'S RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000846,4963 W SUNSET BLVD,LOS ANGELES,FA0065902,CA,90027,OW0003659,"BADIKYAN, HOVHANNES",RESTAURANT (0-30) SEATS HIGH RISK,1632,LORY'S RESTAURANT,ACTIVE,PR0046595
DAJE7Q8O1,06/23/2017 12:00:00 AM,SOUPLANTATION #135,97,A,1,ROUTINE INSPECTION,EE0000697,2921 LOS FELIZ BLVD 3,LOS ANGELES,FA0245110,CA,90039,OW0240226,"GARDEN FRESH RESTAURANTS, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,SOUPLANTATION,ACTIVE,PR0193487
DA0881504,06/23/2017 12:00:00 AM,EL TORITO CAFE,99,A,1,ROUTINE INSPECTION,EE0000950,5720 1/2 E BEVERLY BLVD,LOS ANGELES,FA0021611,CA,90022,OW0023198,"VITAL, DELIA M.",RESTAURANT (0-30) SEATS LOW RISK,1630,EL TORITO CAFE,ACTIVE,PR0005769
DAWYOV68Q,06/23/2017 12:00:00 AM,JANG AN RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000884,2773 W OLYMPIC BLVD,LOS ANGELES,FA0245226,CA,90006-2632,OW0240315,D&T SUH INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,JANG AN RESTAURANT,ACTIVE,PR0193591
DA2LDZ22Z,06/23/2017 12:00:00 AM,POKE BAR,96,A,1,ROUTINE INSPECTION,EE0000871,5273 OLYMPIC BLVD,LOS ANGELES,FA0244248,CA,90036,OW0239473,TMTA INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,POKE BAR,ACTIVE,PR0192522
DASQG1VZ5,06/23/2017 12:00:00 AM,WONDER FOOD BAKERY,97,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000740,943 N BROADWAY STE 101,LOS ANGELES,FA0074133,CA,90012,OW0016365,HOSANNA BAKING CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WONDER FOOD BAKERY,ACTIVE,PR0020361
DADVY9QQH,06/23/2017 12:00:00 AM,DONA BIBI'S RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000884,2400 W 7TH ST #101 -103,LOS ANGELES,FA0244214,CA,90057,OW0239439,GESELL PONCE,RESTAURANT (31-60) SEATS HIGH RISK,1635,DONA BIBI'S RESTAURANT,INACTIVE,PR0192484
DADCUTR4H,06/23/2017 12:00:00 AM,POLLO A LA BRASA,91,A,1,ROUTINE INSPECTION,EE0000854,764 S WESTERN AVE,LOS ANGELES,FA0180602,CA,90005-3184,OW0185958,POLLO A LA BRASA,RESTAURANT (0-30) SEATS HIGH RISK,1632,POLLO A LA BRASA,ACTIVE,PR0174399
DATNFIJNL,06/23/2017 12:00:00 AM,HEIRLOOM,94,A,1,ROUTINE INSPECTION,EE0000923,3232 N FIGUEROA ST,LOS ANGELES,FA0240411,CA,90065,OW0236508,HEIRLOOM - L.A. LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,HEIRLOOM,ACTIVE,PR0188435
DAGSU9TLV,06/23/2017 12:00:00 AM,CHINA EXPRESS,90,A,1,ROUTINE INSPECTION,EE0000740,2331 E 4TH ST,LOS ANGELES,FA0244718,CA,90033-4305,OW0239891,SOVAN LUONG,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA EXPRESS,ACTIVE,PR0193058
DAHPBDD0S,06/23/2017 12:00:00 AM,HAMASAKU,90,A,1,ROUTINE INSPECTION,EE0000684,11043 SANTA MONICA BLVD,LOS ANGELES,FA0063156,CA,90025,OW0008302,CKE RESTAURANT VENTURES LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,HAMASAKU,ACTIVE,PR0010982
DAKVYEK04,06/23/2017 12:00:00 AM,OK CHINESE FOOD,91,A,1,ROUTINE INSPECTION,EE0000746,2256 COLORADO BLVD STE #112,LOS ANGELES,FA0042456,CA,90041,OW0021850,"LIN, SENG C",RESTAURANT (0-30) SEATS HIGH RISK,1632,OK CHINESE FOOD,ACTIVE,PR0018815
DA0APS0FU,06/23/2017 12:00:00 AM,SHERATON HOTEL,98,A,1,ROUTINE INSPECTION,EE0000733,6101 W CENTURY BLVD,LOS ANGELES,FA0138400,CA,90045,OW0101759,HAZENS INVESTMENT LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,EMPLOYEE CAFETERIA,ACTIVE,PR0122705
DAZVUOGFK,06/23/2017 12:00:00 AM,BONTOBAGI,90,A,1,ROUTINE INSPECTION,EE0000884,3250 W OLYMPIC BLVD # 315,LOS ANGELES,FA0245123,CA,90006-2371,OW0005025,BONTOBAGI CORPORATION,RESTAURANT (0-30) SEATS HIGH RISK,1632,BONTOBAGI,ACTIVE,PR0193484
DABZV3PB8,06/23/2017 12:00:00 AM,JACK IN THE BOX #3214,94,A,1,ROUTINE INSPECTION,EE0000366,1615 S BROADWAY,LOS ANGELES,FA0030856,CA,90015,OW0017276,"JACK IN THE BOX, INC",RESTAURANT (61-150) SEATS MODERATE RISK,1637,JACK IN THE BOX #3214,ACTIVE,PR0012652
DANUW2Q2V,06/23/2017 12:00:00 AM,KABOB BOWL,92,A,1,ROUTINE INSPECTION,EE0000923,3125 N SAN FERNANDO RD,LOS ANGELES,FA0244582,CA,90065,OW0004134,"BAZIKIAN, RAFIK",RESTAURANT (61-150) SEATS HIGH RISK,1638,KABOB BOWL,ACTIVE,PR0192899
DA1XKWBN6,06/23/2017 12:00:00 AM,YUM YUM DONUT SHOP #54,97,A,1,ROUTINE INSPECTION,EE0000740,1834 E MARENGO ST,LOS ANGELES,FA0055552,CA,90033,OW0040037,YUM YUM DONUT SHOPS INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YUM YUM DONUT SHOP,ACTIVE,PR0037338
DADYIJK4D,06/23/2017 12:00:00 AM,EL TORITO CAFE,100,A,1,ROUTINE INSPECTION,EE0000950,5720 1/2 E BEVERLY BLVD,LOS ANGELES,FA0021611,CA,90022,OW0023198,"VITAL, DELIA M.",RESTAURANT (0-30) SEATS LOW RISK,1630,EL TORITO CAFE,ACTIVE,PR0005769
DADA84AZ2,06/23/2017 12:00:00 AM,8 OZ POKE,95,A,1,ROUTINE INSPECTION,EE0000951,7217 MELROSE AVE,LOS ANGELES,FA0245001,CA,90046,OW0240137,DINING STAR INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,8 OZ POKE,ACTIVE,PR0193358
DAEWPXZLX,06/23/2017 12:00:00 AM,NORTHERN CAFE,91,A,1,ROUTINE INSPECTION,EE0000951,8459 BEVERLY BLVD,LOS ANGELES,FA0245050,CA,90048,OW0240181,ZYJ CORP,RESTAURANT (31-60) SEATS HIGH RISK,1635,NORTHERN CAFE,ACTIVE,PR0193408
DA8BXZ260,06/23/2017 12:00:00 AM,FORTUNE HOUSE,91,A,1,ROUTINE INSPECTION,EE0000853,6031 SAN VICENTE BLVD,LOS ANGELES,FA0244311,CA,90036,OW0239530,THOUSAND RIVER LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,FORTUNE HOUSE,ACTIVE,PR0192590
DASXEKZOU,06/23/2017 12:00:00 AM,MEAT LOVE BBQ,90,A,1,ROUTINE INSPECTION,EE0000884,1145 S WESTERN AVE,LOS ANGELES,FA0245377,CA,90006-2314,OW0240436,NAM SONG DEVELOPMENT INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,MEAT LOVE BBQ,ACTIVE,PR0193762
DALC9AYLR,06/23/2017 12:00:00 AM,SUN HA JANG,96,A,1,ROUTINE INSPECTION,EE0000854,4032 W OLYMPIC BLVD,LOS ANGELES,FA0035037,CA,90019,OW0040081,"YUSS, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,SUN HA JANG,ACTIVE,PR0045022
DADLJTFWF,06/23/2017 12:00:00 AM,STAR FUSION POCHA,90,A,1,ROUTINE INSPECTION,EE0000884,1144 S WESTERN AVE STE 107,LOS ANGELES,FA0005509,CA,90006,OW0017009,INTEGRATED MARKETING CO. INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,STAR FUSION POCHA,ACTIVE,PR0032998
DARK93LRJ,06/23/2017 12:00:00 AM,LA MONARCA BAKERY,96,A,1,ROUTINE INSPECTION,EE0000740,101 N BOYLE AVE,LOS ANGELES,FA0166071,CA,90033,OW0129274,"MONARCA, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA MONARCA BAKERY,ACTIVE,PR0156321
DALTP1N9B,06/23/2017 12:00:00 AM,BAOHAUS,92,A,1,ROUTINE INSPECTION,EE0000360,727 N BROADWAY STE 130,LOS ANGELES,FA0241455,CA,90012,OW0237349,BAOHAUS FAR EAST PLAZA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,BAOHAUS,ACTIVE,PR0189568
DA7CG6U0Q,06/23/2017 12:00:00 AM,OLYMPIC CAFE HOUSE OF BKFST,92,A,1,ROUTINE INSPECTION,EE0000854,3728 W OLYMPIC BLVD,LOS ANGELES,FA0067923,CA,90019,OW0031258,"SAKAMOTO, LINDA S",RESTAURANT (0-30) SEATS HIGH RISK,1632,OLYMPIC CAFE HOUSE OF BKFST,ACTIVE,PR0036048
DADPRTRXK,06/23/2017 12:00:00 AM,LAS CHAMPAS RESTAURANT #12,90,A,1,ROUTINE INSPECTION,EE0001049,4509 WHITTIER BLVD,LOS ANGELES,FA0244992,CA,90022,OW0240128,OSMIN AGUILAR,RESTAURANT (31-60) SEATS HIGH RISK,1635,LAS CHAMPAS RESTAURANT #12,ACTIVE,PR0193348
DAYHKCBPX,06/23/2017 12:00:00 AM,MAC TACO,90,A,1,ROUTINE INSPECTION,EE0000884,692 S ALVARADO ST,LOS ANGELES,FA0244212,CA,90057,OW0239437,J & B  FOOD INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,MAC TACO,ACTIVE,PR0192481
DAIJPENGK,06/23/2017 12:00:00 AM,ECLIPSE,91,A,1,ROUTINE INSPECTION,EE0000884,3084 PICO BLVD,LOS ANGELES,FA0173905,CA,90006,OW0180653,ROSA MARGARITA CASTANEDA,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ECLIPSE,ACTIVE,PR0166732
DAUW7PP0D,06/23/2017 12:00:00 AM,GAJU SUSHI & UDON,90,A,1,ROUTINE INSPECTION,EE0000869,450 S WESTERN AVE,LOS ANGELES,FA0242595,CA,90020,OW0238188,TRIPLE ANGELES INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,GAJU SUSHI & UDON,ACTIVE,PR0190787
DA0LPQDN5,06/23/2017 12:00:00 AM,LE BLANC CAFE,93,A,1,ROUTINE INSPECTION,EE0000740,2834 N BROADWAY,LOS ANGELES,FA0034552,CA,90031,OW0031959,"SCHLIMBACH, GLADYS",RESTAURANT (31-60) SEATS MODERATE RISK,1634,LE BLANC CAFE,ACTIVE,PR0030589
DAQJEOE7A,06/23/2017 12:00:00 AM,"PAN HOLIC, BUBBLES",90,A,1,ROUTINE INSPECTION,EE0000884,3250 W OLYMPIC BLVD #316 -317,LOS ANGELES,FA0244487,CA,90006,OW0239688,"UNI F&B, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,"PAN HOLIC, BUBBLES",ACTIVE,PR0192789
DA148TSAK,06/23/2017 12:00:00 AM,213 BEER,90,A,1,ROUTINE INSPECTION,EE0000884,3224 W OLYMPIC BLVD UNIT 103,LOS ANGELES,FA0245430,CA,90006,OW0240484,ERIC HYUNG JOON LEE,RESTAURANT (31-60) SEATS HIGH RISK,1635,213 BEER,ACTIVE,PR0193814
DAMEGPAHP,06/23/2017 12:00:00 AM,TSUJITA LA RESTAURANT,92,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000684,2057 SAWTELLE BLVD,LOS ANGELES,FA0038760,CA,90025,OW0015476,HI WORLD CORPORATION,RESTAURANT (0-30) SEATS HIGH RISK,1632,TSUJITA LA RESTAURANT,ACTIVE,PR0031994
DAMTRDFEI,06/23/2017 12:00:00 AM,FRIKADELLES & FRITES,92,A,1,ROUTINE INSPECTION,EE0000950,6438 E WHITTIER BLVD,LOS ANGELES,FA0163762,CA,90022,OW0127315,"FRIKADELLES & FRITES, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,RESTAURANT,ACTIVE,PR0151991
DAC6FBKL4,06/23/2017 12:00:00 AM,THE ZLICIOUS CATERING,96,A,1,ROUTINE INSPECTION,EE0000063,1901 VENICE BLVD,LOS ANGELES,FA0151438,CA,90006-4401,OW0117155,"THE ZLICIOUS GROUP, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE ZLICIOUS CATERING,ACTIVE,PR0136856
DABTUJ8PV,06/23/2017 12:00:00 AM,SHERATON HOTEL,99,A,1,ROUTINE INSPECTION,EE0000733,6101 W CENTURY BLVD,LOS ANGELES,FA0138400,CA,90045,OW0101759,HAZENS INVESTMENT LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,BANQUET KITCHEN,ACTIVE,PR0122704
DAU0UHSCE,06/23/2017 12:00:00 AM,UMAMI POKI / ASAKUMA SUSHI DELIVERY,83,B,1,ROUTINE INSPECTION,EE0000338,11769 SANTA MONICA BLVD,LOS ANGELES,FA0244433,CA,90025,OW0239640,"SUSHI GO, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,UMAMI POKI / ASAKUMA SUSHI DELIVERY,ACTIVE,PR0192722
DAZNUJ3VU,06/23/2017 12:00:00 AM,POPEYES CHICKEN #3375,92,A,1,ROUTINE INSPECTION,EE0000740,2000 MARENGO ST,LOS ANGELES,FA0248093,CA,90033-1377,OW0228623,CHIK ENTERPRISES INC.,RESTAURANT (31-60) SEATS MODERATE RISK,1634,POPEYES CHICKEN #3375,ACTIVE,PR0196732
DATIXOBOC,06/23/2017 12:00:00 AM,HARVARD YARD,90,A,1,ROUTINE INSPECTION,EE0000884,1400 S WESTERN AVE,LOS ANGELES,FA0012445,CA,90006,OW0013679,JAVIER GONZALEZ,RESTAURANT (61-150) SEATS HIGH RISK,1638,HARVARD YARD,ACTIVE,PR0037067
DAP0GJV4H,06/23/2017 12:00:00 AM,LOUISIANA FRIED CHICKEN,92,A,1,ROUTINE INSPECTION,EE0000958,11415 S VERMONT AVE,LOS ANGELES,FA0037306,CA,90044,OW0005557,"BYONG, CHE CHON",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LOUISIANA FRIED CHICKEN,ACTIVE,PR0011590
DAO4OIX8K,06/23/2017 12:00:00 AM,EAST LOS ANGELES OCCUPATIONA,97,A,1,ROUTINE INSPECTION,EE0000740,2100 MARENGO ST,LOS ANGELES,FA0020103,CA,90033,OW0002064,"ALEJO,MARIO I",RESTAURANT (0-30) SEATS MODERATE RISK,1631,MID-WEST MEDICAL PHARMACY,ACTIVE,PR0013254
DA2F0NO69,06/23/2017 12:00:00 AM,GROUND WORK COFFEE,93,A,1,ROUTINE INSPECTION,EE0001058,811 TRACTION AVE,LOS ANGELES,FA0171304,CA,90013,OW0178398,GROUND WORK COFFEE LLC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,GROUND WORK COFFEE LLC,ACTIVE,PR0161361
DAVHUQ0TP,06/23/2017 12:00:00 AM,TRIMANA CITY HALL EAST,93,A,1,ROUTINE INSPECTION,EE0001058,200 N MAIN ST FL FL 1,LOS ANGELES,FA0072950,CA,90012,OW0032627,SHIN KWAN HEE,RESTAURANT (0-30) SEATS MODERATE RISK,1631,TRIMANA CITY HALL EAST,ACTIVE,PR0010519
DAWEBBQFP,06/23/2017 12:00:00 AM,AMAZEBOWLS,95,A,1,ROUTINE INSPECTION,EE0001058,300 S SANTA FE # P,LOS ANGELES,FA0226225,CA,90013,OW0230389,"AMAZEBOWLS, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,AMAZEBOWLS,ACTIVE,PR0181546
DAGFDTJ75,06/23/2017 12:00:00 AM,THE BEL-AIR,97,A,1,ROUTINE INSPECTION,EE0000684,662 N SEPULVEDA BLVD,LOS ANGELES,FA0058142,CA,90049,OW0036750,TWELFTH OF MAY LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE BEL-AIR- RESTAURANT KITCHEN,ACTIVE,PR0190705
DAKBCAPHP,06/23/2017 12:00:00 AM,THE PASTRY PLACE,97,A,1,ROUTINE INSPECTION,EE0001058,201 N LOS ANGELES ST STE 8,LOS ANGELES,FA0052203,CA,90012,OW0024515,MIN SUNG YI,RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE PASTRY PLACE,ACTIVE,PR0002779
DA0AJFNCF,06/22/2017 12:00:00 AM,RANCHITO JR #2,90,A,1,ROUTINE INSPECTION,EE0000799,1913 E GAGE AVE,LOS ANGELES,FA0069319,CA,90001,OW0011975,FLORES JUAN C,RESTAURANT (31-60) SEATS HIGH RISK,1635,RANCHITO JR #2,INACTIVE,PR0040843
DAC2J2JTQ,06/22/2017 12:00:00 AM,U PICK CAFE,85,B,1,ROUTINE INSPECTION,EE0000923,4682 YORK BLVD,LOS ANGELES,FA0172011,CA,90041,OW0179065,NADIA BAKERS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,U PICK CAFE,ACTIVE,PR0164507
DATEKAN58,06/22/2017 12:00:00 AM,CELAYA BAKERY,91,A,1,ROUTINE INSPECTION,EE0000594,2304 S VERMONT AVE,LOS ANGELES,FA0059399,CA,90007,OW0006677,CELAYA BAKERY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CELAYA BAKERY,ACTIVE,PR0005416
DAAS6DSPA,06/22/2017 12:00:00 AM,THE PELICAN BELIZEAN CUISINE,96,A,1,ROUTINE INSPECTION,EE0000874,4254 S VERMONT AVE,LOS ANGELES,FA0072422,CA,90037,OW0017539,JEMMOTT NEULIN L,RESTAURANT (0-30) SEATS HIGH RISK,1632,THE PELICAN BELIZEAN CUISINE,ACTIVE,PR0019159
DA1OIMDMA,06/22/2017 12:00:00 AM,PAMPAS GRILL AUXILLARY KITCH,95,A,1,ROUTINE INSPECTION,EE0000468,6333 W 3RD ST STE E 312,LOS ANGELES,FA0042942,CA,90036,OW0015873,HOME COOKING INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PAMPAS GRILL AUXILLARY KITCH,ACTIVE,PR0042890
DADTDO68K,06/22/2017 12:00:00 AM,DODGER STADIUM,96,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,STADIUM CLUB,ACTIVE,PR0037545
DAGJO5BVO,06/22/2017 12:00:00 AM,SAKANA SUSHI,96,A,1,ROUTINE INSPECTION,EE0000721,321 W 9TH ST,LOS ANGELES,FA0244534,CA,90015,OW0239729,FIVE BY TWO CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,SAKANA SUSHI,ACTIVE,PR0192850
DA0AUVYLB,06/22/2017 12:00:00 AM,HEU,90,A,1,ROUTINE INSPECTION,EE0000699,3959 WILSHIRE BLVD B211,LOS ANGELES,FA0063397,CA,90103,OW0009296,DA BEER INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,HEU,ACTIVE,PR0018407
DADNPRIG7,06/22/2017 12:00:00 AM,STAR BAKERY,94,A,1,ROUTINE INSPECTION,EE0000338,11628 SANTA MONICA BLVD # 6,LOS ANGELES,FA0049311,CA,90025,OW0004135,"EDDIE'S BAKERY, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAR BAKERY,ACTIVE,PR0019002
DARHC4EYF,06/22/2017 12:00:00 AM,HWAL UH KWANG JANG,91,A,1,ROUTINE INSPECTION,EE0000854,730 S WESTERN AVE STE #101,LOS ANGELES,FA0029702,CA,90005,OW0016695,HWAL UH KWANG JANG,RESTAURANT (0-30) SEATS HIGH RISK,1632,HWAL UH KWANG JANG,ACTIVE,PR0005191
DAN8LNXME,06/22/2017 12:00:00 AM,SWEETFIN POKE,97,A,1,ROUTINE INSPECTION,EE0000828,135 N LARCHMONT BLVD,LOS ANGELES,FA0242466,CA,90004-3704,OW0238078,SWEETFIN LARCHMONT LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SWEETFIN POKE,ACTIVE,PR0190637
DAUJPJVEC,06/22/2017 12:00:00 AM,"GONZALEZ,RUIZ JOSE",92,A,1,ROUTINE INSPECTION,EE0000997,940 S LORENA ST,LOS ANGELES,FA0025386,CA,90023,OW0011709,"FEDERICO,CASTILLO ZEPEDA",RESTAURANT (0-30) SEATS HIGH RISK,1632,"GONZALEZ,RUIZ JOSE",ACTIVE,PR0004361
