serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAWF0NGWQ,02/09/2016 12:00:00 AM,POPEYES CHICKEN,95,A,1,ROUTINE INSPECTION,EE0000729,3268 W SLAUSON AVE,LOS ANGELES,FA0028935,CA,90043,OW0030891,ROYDEEP ENTERPRISES LLC.,RESTAURANT (31-60) SEATS MODERATE RISK,1634,POPEYE'S CHICKEN,ACTIVE,PR0037059
DAFPVM63W,02/09/2016 12:00:00 AM,ROYAL FISH MARKET,95,A,1,ROUTINE INSPECTION,EE0000707,4166 S BROADWAY,LOS ANGELES,FA0069833,CA,90037,OW0030864,ROYAL FISH MARKET INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,ROYAL FISH MARKET,ACTIVE,PR0017080
DACX0WVLA,02/09/2016 12:00:00 AM,THE DISTRICT,90,A,1,ROUTINE INSPECTION,EE0000659,8722 W 3RD ST,LOS ANGELES,FA0166376,CA,90046,OW0129532,A&M ON THIRD LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,THE DISTRICT,ACTIVE,PR0156640
DAC87OQ93,02/09/2016 12:00:00 AM,LA PARRILLA,94,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000740,2126 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0033495,CA,90033,OW0031288,"SALAS, MARIA C",RESTAURANT (31-60) SEATS HIGH RISK,1635,LA PARRILLA,ACTIVE,PR0006264
DAHFMBBFR,02/09/2016 12:00:00 AM,YANG GANE,93,A,1,ROUTINE INSPECTION,EE0000721,1676 W 11TH ST,LOS ANGELES,FA0041598,CA,90015,OW0039501,YANG KWANG D,RESTAURANT (0-30) SEATS HIGH RISK,1632,YANG GANE,ACTIVE,PR0031340
DAJNIFDYZ,02/09/2016 12:00:00 AM,PANADERIA-LA AUETZALTECA,90,A,1,ROUTINE INSPECTION,EE0000723,1610 W 6TH ST,LOS ANGELES,FA0068221,CA,90017,OW0023250,MANZANO MARIA JUANA,RESTAURANT (0-30) SEATS HIGH RISK,1632,PANADERIA-LA AUETZALTECA,ACTIVE,PR0023415
DAOU9SBH4,02/09/2016 12:00:00 AM,GOLD MEDAL CHINESE FOOD,91,A,1,ROUTINE INSPECTION,EE0000723,1600 W 6TH ST,LOS ANGELES,FA0025158,CA,90017,OW0021848,"LIN, MING Y",RESTAURANT (0-30) SEATS HIGH RISK,1632,GOLD MEDAL CHINESE FOOD,INACTIVE,PR0009489
DACTOKTLJ,02/09/2016 12:00:00 AM,LMU,97,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,LMU PIZZA HUT\MEIN BOWL,ACTIVE,PR0025434
DA7ZDCXLV,02/09/2016 12:00:00 AM,PHODOWNTOWN,97,A,1,ROUTINE INSPECTION,EE0000740,934 S LOS ANGELES ST STE 10,LOS ANGELES,FA0028375,CA,90015,OW0039781,YOM CHONG O,RESTAURANT (0-30) SEATS HIGH RISK,1632,PHODOWNTOWN,ACTIVE,PR0024530
DA5PDUCH0,02/09/2016 12:00:00 AM,TIM S KITCHEN,90,A,1,ROUTINE INSPECTION,EE0000800,3125 W JEFFERSON BLVD,LOS ANGELES,FA0052525,CA,90018,OW0007443,"CHEUNG,EDDY DBA",RESTAURANT (61-150) SEATS HIGH RISK,1638,TIM S KITCHEN,ACTIVE,PR0013408
DA8ZVSZVV,02/09/2016 12:00:00 AM,LMU,98,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LMU LAIR MARKETPLACE IGNITE,ACTIVE,PR0019032
DAZVZAAWB,02/09/2016 12:00:00 AM,AHIMAHI FISH GRILL,95,A,1,ROUTINE INSPECTION,EE0000955,5650 MANCHESTER AVE STE C,LOS ANGELES,FA0175134,CA,90045,OW0123691,PIE  585  INVESTMENTS  LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,AHIMAHI FISH GRILL,INACTIVE,PR0168244
DAHRBCMYW,02/09/2016 12:00:00 AM,CARNICERIA LA OAXAQUENA I,82,B,1,ROUTINE INSPECTION,EE0000912,5505 SANTA MONICA BLVD,LOS ANGELES,FA0013284,CA,90038,OW0023026,"MALDONADO, RAMIRO LUIS",RESTAURANT (0-30) SEATS HIGH RISK,1632,CARNICERIA LA OAXAQUENA I,ACTIVE,PR0022277
DAQNVHZUS,02/09/2016 12:00:00 AM,VONS MARKET #2665,97,A,1,ROUTINE INSPECTION,EE0000904,4520 W SUNSET BLVD,LOS ANGELES,FA0040047,CA,90027,OW0038181,THE VONS COMPANIES INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,VONS #2665 BAKERY,ACTIVE,PR0014200
DAM0TDS1K,02/09/2016 12:00:00 AM,LA SALSA - PICO,95,A,1,ROUTINE INSPECTION,EE0000338,11077 W PICO BLVD,LOS ANGELES,FA0177487,CA,90064,OW0183407,"5C RESTAURANTS, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,LA SALSA - PICO,ACTIVE,PR0170501
DACIJJRAD,02/09/2016 12:00:00 AM,INK SACK,93,A,1,ROUTINE INSPECTION,EE0000633,380 WORLD WAY T48,LOS ANGELES,FA0138168,CA,90045,OW0016382,HOST INTERNATIONAL INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INK SACK,ACTIVE,PR0122412
DAYLVBT03,02/09/2016 12:00:00 AM,BEER BELLY,98,A,1,ROUTINE INSPECTION,EE0000869,532 S WESTERN AVE,LOS ANGELES,FA0005159,CA,90020,OW0004236,BEER BELLY INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,BEER BELLY,ACTIVE,PR0021061
DARTC2MSW,02/09/2016 12:00:00 AM,TAMS BROTHERS BURGER #11,93,A,1,ROUTINE INSPECTION,EE0000707,4150 S BROADWAY,LOS ANGELES,FA0051125,CA,90037,OW0020165,"KWON, POK H",RESTAURANT (0-30) SEATS HIGH RISK,1632,TAMS BROTHERS BURGER #11,ACTIVE,PR0041496
DAEBFGQX0,02/09/2016 12:00:00 AM,LOUISIANA FRIED CHICKEN,97,A,1,ROUTINE INSPECTION,EE0000195,10306 S WILMINGTON AVE STE #A,LOS ANGELES,FA0066009,CA,90002,OW0036045,TO MILLY,RESTAURANT (0-30) SEATS HIGH RISK,1632,LOUISIANA FRIED CHICKEN,INACTIVE,PR0042019
DA7JTCQCM,02/09/2016 12:00:00 AM,TSURUMARU UDON,97,A,1,ROUTINE INSPECTION,EE0000721,333 S ALAMEDA ST STE #301,LOS ANGELES,FA0052697,CA,90013,OW0015483,HIC USA INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,TSURUMARU UDON,ACTIVE,PR0001703
DAWR0M0JN,02/09/2016 12:00:00 AM,LADY M CONFECTIONS,90,A,1,ROUTINE INSPECTION,EE0000659,8718 W 3RD ST,LOS ANGELES,FA0137497,CA,90048,OW0100529,LADY M WEST-THIRD LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LADY M CONFECTIONS,ACTIVE,PR0121597
DAL0W7UMF,02/09/2016 12:00:00 AM,NORDSTROM,91,A,1,ROUTINE INSPECTION,EE0000468,189 THE GROVE DR BLDG #100,LOS ANGELES,FA0042563,CA,90036,OW0026219,NORDSTROM INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,NORDSTROM BAR VERDE,ACTIVE,PR0151169
DA0KGIS6X,02/09/2016 12:00:00 AM,SOUTHLAND BEER,100,A,1,ROUTINE INSPECTION,EE0000854,740 S WESTERN AVE STE 112,LOS ANGELES,FA0177662,CA,90005,OW0183572,SOUTHLAND BEER,RESTAURANT (0-30) SEATS LOW RISK,1630,SOUTHLAND BEER,ACTIVE,PR0170702
DA4WL1XF9,02/09/2016 12:00:00 AM,LA DDONG GGO,90,A,1,ROUTINE INSPECTION,EE0000869,528 S WESTERN AVE,LOS ANGELES,FA0030342,CA,90020,OW0017051,"IOTA GROUP, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,LA DDONG GGO,ACTIVE,PR0047344
DA7XSFPPN,02/09/2016 12:00:00 AM,PIZZA HUT,96,A,1,ROUTINE INSPECTION,EE0000800,2405 S VERMONT AVE,LOS ANGELES,FA0165627,CA,90007,OW0128871,"SO CA PIZZA COMPANY , LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA HUT,ACTIVE,PR0153959
DAXZQYFHK,02/09/2016 12:00:00 AM,HANA ICHIMONME,94,A,1,ROUTINE INSPECTION,EE0000721,333 S ALAMEDA ST STE #303,LOS ANGELES,FA0027529,CA,90013,OW0012469,"FUKUOKA,HIROSHI",RESTAURANT (31-60) SEATS HIGH RISK,1635,HANA ICHIMONME,ACTIVE,PR0038859
DAAQICLQ4,02/09/2016 12:00:00 AM,SCOREBOARD LA,90,A,1,ROUTINE INSPECTION,EE0000633,380 WORLD WAY 200,LOS ANGELES,FA0159136,CA,90045,OW0101553,CONCESSIONS MANAGEMENT - LS,RESTAURANT (31-60) SEATS MODERATE RISK,1634,SCOREBOARD LA,ACTIVE,PR0147201
DAB2TN3NU,02/09/2016 12:00:00 AM,EL SALSABOR,91,A,1,ROUTINE INSPECTION,EE0000884,2262 VENICE BLVD,LOS ANGELES,FA0021456,CA,90006,OW0002373,"ALVAREZ, JOSE",RESTAURANT (31-60) SEATS HIGH RISK,1635,EL SALSABOR,ACTIVE,PR0017104
DALTPTC2E,02/09/2016 12:00:00 AM,C & M CAFE,97,A,1,ROUTINE INSPECTION,EE0000853,5905 WILSHIRE BLVD,LOS ANGELES,FA0011503,CA,90036,OW0035686,THE PATINA GROUP NEWCO LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,C & M CAFE,ACTIVE,PR0038058
DA4FR0TJ2,02/09/2016 12:00:00 AM,CAFE 153,97,A,1,ROUTINE INSPECTION,EE0000366,1125 3/4 WALL ST,LOS ANGELES,FA0163437,CA,90015,OW0127044,JAMIE JIYOUNG BAE,RESTAURANT (0-30) SEATS HIGH RISK,1632,CAFE 153,ACTIVE,PR0151653
DAWG4Z1YF,02/09/2016 12:00:00 AM,EREWHON NATURAL FOOD MARKET,92,A,1,ROUTINE INSPECTION,EE0000468,7660 BEVERLY BLVD,LOS ANGELES,FA0022008,CA,90036,OW0026331,NOWHERE PARTNERS CORP.,RESTAURANT (0-30) SEATS HIGH RISK,1632,EREWHON DELI-TSUNAMI SUSHI,ACTIVE,PR0020474
DAEARZQW7,02/09/2016 12:00:00 AM,LITTLE TOKYO SUSHI,97,A,1,ROUTINE INSPECTION,EE0000721,333 S ALAMEDA ST # 100H,LOS ANGELES,FA0035368,CA,90013,OW0000794,3 AMKT CORP,RESTAURANT (0-30) SEATS HIGH RISK,1632,LITTLE TOKYO SUSHI,ACTIVE,PR0037813
DABA10SDK,02/09/2016 12:00:00 AM,AFC SUSHI & VONS #2665,98,A,1,ROUTINE INSPECTION,EE0000904,4520 W SUNSET BLVD,LOS ANGELES,FA0057106,CA,90028,OW0001761,ADVANCED FRESH CONCEPTS FRANCHISE CORP,RESTAURANT (0-30) SEATS HIGH RISK,1632,AFC SUSHI & VONS #2665,ACTIVE,PR0008749
DAXIKA4RU,02/09/2016 12:00:00 AM,54 TWENTY,91,A,1,ROUTINE INSPECTION,EE0000857,5420 HOLLYWOOD BLVD,LOS ANGELES,FA0003667,CA,90027,OW0009811,DESI WOMEN CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,54 TWENTY,INACTIVE,PR0038100
DAE2LSJEB,02/09/2016 12:00:00 AM,BASKIN ROBBINS #3119,95,A,1,ROUTINE INSPECTION,EE0000904,3516 W SUNSET BLVD,LOS ANGELES,FA0005023,CA,90026,OW0029453,"RAKSANOH, KUNTHEE",RESTAURANT (0-30) SEATS LOW RISK,1630,BASKIN ROBBINS #3119,ACTIVE,PR0011959
DAIULAM7M,02/09/2016 12:00:00 AM,VONS MARKET #2665,92,A,1,ROUTINE INSPECTION,EE0000904,4520 W SUNSET BLVD,LOS ANGELES,FA0040047,CA,90027,OW0038181,THE VONS COMPANIES INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,VONS #2665 DELI,ACTIVE,PR0027065
DACCTOLQX,02/09/2016 12:00:00 AM,LA FAVORITA BAKERY-1ST ST,92,A,1,ROUTINE INSPECTION,EE0000557,3559 E 1ST ST,LOS ANGELES,FA0065137,CA,90063,OW0020373,LA FAVORITA BAKERY INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA FAVORITA BAKERY-1ST ST,ACTIVE,PR0005262
DAWPWMWLG,02/09/2016 12:00:00 AM,SHABUYA,94,A,1,ROUTINE INSPECTION,EE0000869,3986 WILSHIRE BLVD,LOS ANGELES,FA0202536,CA,90010,OW0207872,J TO P CORP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SHABUYA,INACTIVE,PR0174789
DAMQHGOZU,02/09/2016 12:00:00 AM,PIZZA HUT #26180,96,A,1,ROUTINE INSPECTION,EE0000721,1562 W PICO BLVD,LOS ANGELES,FA0044687,CA,90015,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA HUT T1#026180,ACTIVE,PR0000707
DAK0LV53T,02/09/2016 12:00:00 AM,JACK IN THE BOX # 290,97,A,1,ROUTINE INSPECTION,EE0000800,2511 S VERMONT AVE,LOS ANGELES,FA0018451,CA,90007,OW0034376,SUNRISE FOODS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,JACK IN THE BOX,ACTIVE,PR0027185
DALQ0RSE3,02/09/2016 12:00:00 AM,AFC SUSHI @ RALPH'S # 156,98,A,1,ROUTINE INSPECTION,EE0000375,10309 W OLYMPIC BLVD,LOS ANGELES,FA0167334,CA,90064,OW0001761,ADVANCED FRESH CONCEPTS FRANCHISE CORP,RESTAURANT (0-30) SEATS HIGH RISK,1632,AFC SUSHI @ RALPH'S # 156,ACTIVE,PR0157694
DA3B2MFUE,02/09/2016 12:00:00 AM,RALPHS MARKET #156,96,A,1,ROUTINE INSPECTION,EE0000375,10309 W OLYMPIC BLVD,LOS ANGELES,FA0045207,CA,90064,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS HIGH RISK,1632,RALPHS GROCERY COMPANY #156,ACTIVE,PR0027662
DARA2NQYU,02/09/2016 12:00:00 AM,POWER PLANT SUPER FOOD CAFE,91,A,1,ROUTINE INSPECTION,EE0000871,5671 W PICO BLVD,LOS ANGELES,FA0159455,CA,90019,OW0124470,"SUPERFOOD SISTERS, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,POWER PLANT SUPER FOOD CAFE,ACTIVE,PR0147537
DA29GP0LJ,02/09/2016 12:00:00 AM,MIYAKO EXPRESS,97,A,1,ROUTINE INSPECTION,EE0000955,5600 W MANCHESTER AVE,LOS ANGELES,FA0025257,CA,90045,OW0024656,MIYAKO EXPRESS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,MIYAKO EXPRESS,ACTIVE,PR0009719
DAT8PSC7C,02/09/2016 12:00:00 AM,CABO WABO CANTINA HOLLYWOOD,92,A,1,ROUTINE INSPECTION,EE0000835,6801 HOLLYWOOD BLVD STE #416,LOS ANGELES,FA0006809,CA,90028,OW0006563,CATCHRIS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CABO WABO CANTINA HOLLYWOOD,ACTIVE,PR0006006
DA08XJGOR,02/09/2016 12:00:00 AM,JONS MARKET,94,A,1,ROUTINE INSPECTION,EE0000912,5311 SANTA MONICA BLVD,LOS ANGELES,FA0019185,CA,90029,OW0004431,BERBERIAN ENTERPRISES,RESTAURANT (0-30) SEATS HIGH RISK,1632,JON'S SERVICE DELI,ACTIVE,PR0013277
DA4YBIFML,02/09/2016 12:00:00 AM,SWINGERS,96,A,1,ROUTINE INSPECTION,EE0000468,8020 BEVERLY BLVD,LOS ANGELES,FA0050026,CA,90048,OW0022783,COCKTAILS LANES INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,SWINGERS,ACTIVE,PR0025652
DAX7F0HAQ,02/09/2016 12:00:00 AM,TACOS LA NINA,91,A,1,ROUTINE INSPECTION,EE0001026,4427 S AVALON BLVD,LOS ANGELES,FA0071766,CA,90011,OW0029578,"RAMIREZ, LUIS E",RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS LA NINA,ACTIVE,PR0027117
DAVFQ0AMB,02/09/2016 12:00:00 AM,LUPITA'S SEAFOOD,97,A,1,ROUTINE INSPECTION,EE0000740,934 S LOS ANGELES ST #1,LOS ANGELES,FA0166491,CA,90013,OW0129632,MIGUEL GARCIA,RESTAURANT (0-30) SEATS HIGH RISK,1632,LUPITA'S SEAFOOD,ACTIVE,PR0156803
DAS8DPZCX,02/09/2016 12:00:00 AM,MERCADO BENITO JUAREZ,92,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000531,3260 W 8TH ST,LOS ANGELES,FA0040224,CA,90005-2123,OW0012819,"GARCIA, ZEFERINO",RESTAURANT (0-30) SEATS HIGH RISK,1632,MERCADO BENITO JUAREZ KITCHE,ACTIVE,PR0025819
DAK4YKHCK,02/09/2016 12:00:00 AM,DAILY DONUT,96,A,1,ROUTINE INSPECTION,EE0000884,2009 VENICE BLVD,LOS ANGELES,FA0174452,CA,90006,OW0181126,SOKUN HENG,RESTAURANT (0-30) SEATS MODERATE RISK,1631,DAILY DONUT,ACTIVE,PR0167462
DAKCKUTUZ,02/09/2016 12:00:00 AM,LMU,97,A,1,ROUTINE INSPECTION,EE0000117,1 LMU DR #MS 8420,LOS ANGELES,FA0024180,CA,90045,OW0033334,SODEXO AMERICA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LMU LAIR MARKETPLACE MAIN KITCHEN,ACTIVE,PR0044024
DAXFLMETC,02/09/2016 12:00:00 AM,GREEN HOUSE,90,A,1,ROUTINE INSPECTION,EE0000468,6333 W 3RD ST,LOS ANGELES,FA0180815,CA,90036,OW0186159,"GREEN HOUSE MARKET , LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,GREEN HOUSE,ACTIVE,PR0174634
DAYT0XVKS,02/09/2016 12:00:00 AM,FEAST FROM THE EAST,94,A,1,ROUTINE INSPECTION,EE0000924,1949 WESTWOOD BLVD,LOS ANGELES,FA0022830,CA,90025,OW0036074,"TOJI, SUZANNE",RESTAURANT (31-60) SEATS HIGH RISK,1635,FEAST FROM THE EAST,ACTIVE,PR0040626
DA0UZTJJX,02/09/2016 12:00:00 AM,CHINA DEPOT,92,A,1,ROUTINE INSPECTION,EE0000468,6333 W 3RD ST 744,LOS ANGELES,FA0008743,CA,90036,OW0007002,"CHANG, CHIKON",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA DEPOT,ACTIVE,PR0009488
DAGFPCB7W,02/09/2016 12:00:00 AM,BENITO'S TACO SHOP,90,A,1,ROUTINE INSPECTION,EE0000468,7912 BEVERLY BLVD,LOS ANGELES,FA0009018,CA,90048,OW0002565,AMF ENTERPRIS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,BENITO'S TACO SHOP,ACTIVE,PR0041294
DAK5YH0NQ,02/09/2016 12:00:00 AM,CILANTRO LIME,96,A,1,ROUTINE INSPECTION,EE0000740,934 S LOS ANGELES ST #2,LOS ANGELES,FA0171927,CA,90015,OW0178983,"MATIAS RESTAURANT, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,CILANTRO LIME,ACTIVE,PR0164413
DAMV09GYJ,02/09/2016 12:00:00 AM,"LEMON, TREE",97,A,1,ROUTINE INSPECTION,EE0000869,621 S WESTERN AVE #111,LOS ANGELES,FA0136935,CA,90005,OW0099708,"GOSHEN, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,LEMON TREE,ACTIVE,PR0120936
DA2B6TSHL,02/09/2016 12:00:00 AM,POPPY + ROSE,96,A,1,ROUTINE INSPECTION,EE0000366,765 WALL ST,LOS ANGELES,FA0171176,CA,90014,OW0178278,"POPPY + ROSE, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,POPPY + ROSE,ACTIVE,PR0161023
