serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DA9AAV9UK,09/17/2015 12:00:00 AM,PROJECT TACO,92,A,1,ROUTINE INSPECTION,EE0000659,6325 WILSHIRE BLVD,LOS ANGELES,FA0164330,CA,90048-5001,OW0127685,PROJECT TACO - STORE 2 LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PROJECT TACO,INACTIVE,PR0152601
DAKXTXKO0,09/17/2015 12:00:00 AM,RED LION TAVERN,74,C,1,ROUTINE INSPECTION,EE0000923,2366 GLENDALE BLVD,LOS ANGELES,FA0046135,CA,90039,OW0029744,RAUDONAS LIUTAS INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,RED LION TAVERN,ACTIVE,PR0015567
DAU7ISV4W,09/17/2015 12:00:00 AM,EUROPEAN BAKING,95,A,1,ROUTINE INSPECTION,EE0000846,4800 SANTA MONICA BLVD,LOS ANGELES,FA0013211,CA,90029,OW0033414,"SOLAKNYAN, LUSINE",RESTAURANT (0-30) SEATS MODERATE RISK,1631,EUROPEAN BAKING,ACTIVE,PR0039056
DA1NKDIM4,09/17/2015 12:00:00 AM,CRISPY PORK GANG & GRILL,90,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000857,5253 HOLLYWOOD BLVD,LOS ANGELES,FA0017243,CA,90027,OW0035417,"THAWIMUEANLAN, MANAT",RESTAURANT (31-60) SEATS HIGH RISK,1635,CRISPY PORK GANG & GRILL,ACTIVE,PR0000764
DAFXV4OJ0,09/17/2015 12:00:00 AM,SUPER PAN BAKERY,80,B,1,ROUTINE INSPECTION,EE0000846,777 N VIRGIL AVE,LOS ANGELES,FA0050363,CA,90029,OW0028252,"PEREZ, ELVIA CONSUELO",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUPER PAN BAKERY,ACTIVE,PR0038310
DA0JQPH9N,09/17/2015 12:00:00 AM,OPEN SOURCE ORGANICS,90,A,1,ROUTINE INSPECTION,EE0000835,7107 W SUNSET BLVD,LOS ANGELES,FA0042621,CA,90046,OW0026823,"OPEN JUICE TEA & TONIC BAR,",RESTAURANT (0-30) SEATS MODERATE RISK,1631,OPEN SOURCE ORGANICS,INACTIVE,PR0000906
DA9G72WXI,09/17/2015 12:00:00 AM,FIESTA MEXICANA EL PAISANO,92,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000912,5547 SANTA MONICA BLVD,LOS ANGELES,FA0163747,CA,90038,OW0127300,"ISABEL MONTANO, ET AL",RESTAURANT (0-30) SEATS HIGH RISK,1632,FIESTA MEXICANA EL PAISANO,ACTIVE,PR0151972
DAJYANCRR,09/17/2015 12:00:00 AM,PASEO CHAPIN,84,B,1,ROUTINE INSPECTION,EE0000723,2220 W 7TH ST,LOS ANGELES,FA0027949,CA,90057,OW0033792,"SPILLARI, CELESTE",RESTAURANT (61-150) SEATS HIGH RISK,1638,PASEO CHAPIN,ACTIVE,PR0029614
DARDMARIK,09/17/2015 12:00:00 AM,AIRLINER,92,A,1,ROUTINE INSPECTION,EE0000997,2419 N BROADWAY,LOS ANGELES,FA0057157,CA,90031,OW0012674,GALVAN-SHARON MATA,RESTAURANT (61-150) SEATS HIGH RISK,1638,AIRLINER,ACTIVE,PR0012892
DATYJ3H50,09/17/2015 12:00:00 AM,BURGER KING #5596,94,A,1,ROUTINE INSPECTION,EE0000835,7079 W SUNSET BLVD,LOS ANGELES,FA0058805,CA,90028,OW0032653,"SHIN, JAY",RESTAURANT (61-150) SEATS MODERATE RISK,1637,BURGER KING #5596,ACTIVE,PR0029774
DAYK7BM1Y,09/17/2015 12:00:00 AM,MALO LLC,90,A,1,ROUTINE INSPECTION,EE0000904,4326 W SUNSET BLVD,LOS ANGELES,FA0036974,CA,90029,OW0023082,MALO LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,MALO LLC,ACTIVE,PR0000041
DAVXGAK7S,09/17/2015 12:00:00 AM,TOM N TOMS COFFEE,92,A,1,ROUTINE INSPECTION,EE0000531,3240 WILSHIRE BLVD STE #102,LOS ANGELES,FA0072706,CA,90010,OW0036147,"TOM, N TOMS 3240. LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,TOM N TOMS COFFEE,INACTIVE,PR0023420
DASS1UZ1J,09/17/2015 12:00:00 AM,RIVALRY SPORTS BAR/GRILL,92,A,1,ROUTINE INSPECTION,EE0000659,6311 WILSHIRE BLVD,LOS ANGELES,FA0138632,CA,90048,OW0101966,RIVALRY SPORTS BAR/GRILL INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,RIVALRY SPORTS BAR/GRILL,INACTIVE,PR0122977
DABQXR4RO,09/17/2015 12:00:00 AM,LOU WINE SHOP AND TASTIING,95,A,1,ROUTINE INSPECTION,EE0000718,1911 HILLHURST AVE,LOS ANGELES,FA0164646,CA,90027,OW0127975,1224 AND MAX INC,RESTAURANT (0-30) SEATS LOW RISK,1630,LOU WINE SHOP AND TASTIING,ACTIVE,PR0152931
DARLKXPYT,09/17/2015 12:00:00 AM,WI JAMMIN CAFE,94,A,1,ROUTINE INSPECTION,EE0000871,1359 S REDONDO BLVD,LOS ANGELES,FA0040893,CA,90019,OW0013992,"GRAY, ANTOINETTE T.",RESTAURANT (0-30) SEATS HIGH RISK,1632,WI JAMMIN CAFE,ACTIVE,PR0042813
DAHN00SPW,09/17/2015 12:00:00 AM,PHO 2000 RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000884,2897 W OLYMPIC BLVD STE #103,LOS ANGELES,FA0044471,CA,90006,OW0040064,"YUN, SUNG HEE",RESTAURANT (31-60) SEATS HIGH RISK,1635,PHO 2000 RESTAURANT,INACTIVE,PR0032349
DABWAUEZJ,09/17/2015 12:00:00 AM,SWEET LADY JANE BAKERY,92,A,1,ROUTINE INSPECTION,EE0000957,8360 MELROSE AVE,LOS ANGELES,FA0022381,CA,90069,OW0032747,DONALD LOCKHART,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SWEET LADY JANE BAKERY,ACTIVE,PR0013629
DAWPSC0YJ,09/17/2015 12:00:00 AM,PURUSERIA MENCHITA,92,A,1,ROUTINE INSPECTION,EE0000723,1606 BEVERLY BLVD,LOS ANGELES,FA0029222,CA,90026,OW0009681,DELEON AMILCAR,RESTAURANT (0-30) SEATS HIGH RISK,1632,PURUSERIA MENCHITA,ACTIVE,PR0003852
DALBTNSLN,09/17/2015 12:00:00 AM,VIKTOR BENE'S CONTINENTAL BAKERY,93,A,1,ROUTINE INSPECTION,EE0000697,5877 FRANKLIN AVE,LOS ANGELES,FA0053478,CA,90028,OW0040197,"ZELADA, JUAN J",RESTAURANT (0-30) SEATS MODERATE RISK,1631,VIKTOR BENE'S CONTINENTAL BAKERY,ACTIVE,PR0007837
DA0MVIUJP,09/17/2015 12:00:00 AM,GENERAL LEES (1ST FLOOR),98,A,1,ROUTINE INSPECTION,EE0000740,475 GIN LING WAY,LOS ANGELES,FA0139100,CA,90012,OW0102359,GIN LING WAY LP,RESTAURANT (31-60) SEATS LOW RISK,1633,RESTAURANT,ACTIVE,PR0123480
DAT0DOZ1T,09/17/2015 12:00:00 AM,LAS PALMAS DE COLIMA,98,A,1,ROUTINE INSPECTION,EE0000195,1553 E 120TH ST,LOS ANGELES,FA0034314,CA,90059,OW0040347,"ZUNIGA, ANTONIO MORENO",RESTAURANT (31-60) SEATS HIGH RISK,1635,LAS PALMAS DE COLIMA,ACTIVE,PR0006504
DA0YFX0H8,09/17/2015 12:00:00 AM,DENNYS #6826,92,A,1,ROUTINE INSPECTION,EE0000741,5142 TRIGGS ST,LOS ANGELES,FA0060801,CA,90022,OW0013176,"GHIAS, FAROOQ",RESTAURANT (61-150) SEATS HIGH RISK,1638,DENNYS #6826,ACTIVE,PR0029506
DAVLQJYC0,09/17/2015 12:00:00 AM,EL CHARRO,95,A,1,ROUTINE INSPECTION,EE0000732,12819 VENICE BLVD,LOS ANGELES,FA0012172,CA,90066,OW0022075,"LOMERI,FLORENCIO C",RESTAURANT (0-30) SEATS HIGH RISK,1632,EL CHARRO,ACTIVE,PR0014420
DA7O9EYBX,09/17/2015 12:00:00 AM,JON AND VINNY'S,93,A,1,ROUTINE INSPECTION,EE0000726,412 N FAIRFAX AVE,LOS ANGELES,FA0171245,CA,90036,OW0130652,CUTLET LP,RESTAURANT (0-30) SEATS HIGH RISK,1632,JON AND VINNY'S,ACTIVE,PR0161150
DAZA07MGB,09/17/2015 12:00:00 AM,1880 CAFE,91,A,1,ROUTINE INSPECTION,EE0000375,1880 CENTURY PARK E STE 103,LOS ANGELES,FA0002985,CA,90067,OW0000606,1880 CAFE INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,1880 CAFE,ACTIVE,PR0045528
DAGBYNNH0,09/17/2015 12:00:00 AM,RUBIO'S CAFE,96,A,1,ROUTINE INSPECTION,EE0000246,3380 S ROBERTSON BLVD,LOS ANGELES,FA0141589,CA,90034-3330,OW0104728,"RUBIO, CARLOS",RESTAURANT (0-30) SEATS HIGH RISK,1632,RUBIO'S CAFE,ACTIVE,PR0128008
DAUUS1RVT,09/17/2015 12:00:00 AM,TACOS LOS MACHETTES INC,92,A,1,ROUTINE INSPECTION,EE0000724,152 W MANCHESTER AVE,LOS ANGELES,FA0177012,CA,90003,OW0182991,SALVADOR LLAMAS,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS LOS MACHELETTES,ACTIVE,PR0169953
DABUGQDM0,09/17/2015 12:00:00 AM,NOVEL CAFE,87,B,1,ROUTINE INSPECTION,EE0000911,1101 GAYLEY AVE,LOS ANGELES,FA0067726,CA,90024,OW0008054,"CHUNG, JOHN",RESTAURANT (61-150) SEATS HIGH RISK,1638,NOVEL CAFE,ACTIVE,PR0039230
DAKNNQC9O,09/17/2015 12:00:00 AM,TRIMANA OF CALIFORNIAMART,90,A,1,ROUTINE INSPECTION,EE0000721,110 E 9TH ST BL034,LOS ANGELES,FA0052584,CA,90079,OW0018415,"KANG, YOUNG H",RESTAURANT (0-30) SEATS HIGH RISK,1632,TRIMANA OF CALIFORNIAMART,ACTIVE,PR0003805
DAOYQRWBG,09/17/2015 12:00:00 AM,WI JAMIN CARIBBEAN RESTAURAN,90,A,1,ROUTINE INSPECTION,EE0000871,5103 W PICO BLVD,LOS ANGELES,FA0055181,CA,90019,OW0013993,"GRAY, ANTOINETTE",RESTAURANT (0-30) SEATS HIGH RISK,1632,WI JAMIN CARIBBEAN RESTAURAN,ACTIVE,PR0012189
DABEJSZML,09/17/2015 12:00:00 AM,KREATION AND  3RD ST KAFE,90,A,1,ROUTINE INSPECTION,EE0000468,8428 W 3RD ST,LOS ANGELES,FA0171702,CA,90048,OW0178764,"KREATION&1202 ABOTTKINNEY,INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,KREATION AND  3RD ST KAFE,ACTIVE,PR0164142
DANHUUFUP,09/17/2015 12:00:00 AM,KUISHIMBO,90,A,1,ROUTINE INSPECTION,EE0000699,3407 W 6TH ST STE 101A,LOS ANGELES,FA0032747,CA,90020,OW0034866,TAKAYAMA TETSUYA,RESTAURANT (0-30) SEATS HIGH RISK,1632,KUISHIMBO,ACTIVE,PR0025713
DAM9UZJQX,09/17/2015 12:00:00 AM,DAY'S TEA,90,A,1,ROUTINE INSPECTION,EE0000699,3407 W 6TH ST # 101B,LOS ANGELES,FA0166861,CA,90020,OW0101695,"OMNIHERB, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DAY'S TEA,INACTIVE,PR0157190
DAOQVISBC,09/17/2015 12:00:00 AM,EL POLLO LOCO #3730,94,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000835,7101 W SUNSET BLVD,LOS ANGELES,FA0061560,CA,90046,OW0038866,"WIDMOR INVESTMENT, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,EL POLLO LOCO #3730,INACTIVE,PR0043030
DAFN7MCUI,09/17/2015 12:00:00 AM,UNIQUE THAI RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000723,1924 W OLYMPIC BLVD,LOS ANGELES,FA0164967,CA,90006,OW0128263,UNIQUE THAI RESTAURANT LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,UNIQUE THAI RESTAURANT,INACTIVE,PR0153266
DAC3BF0ZW,09/17/2015 12:00:00 AM,SQIRL,93,A,1,ROUTINE INSPECTION,EE0000846,720 N VIRGIL AVE # 04,LOS ANGELES,FA0049180,CA,90029,OW0033839,"SQIRL, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SQIRL,ACTIVE,PR0014451
DA7YEVW4S,09/17/2015 12:00:00 AM,THE NOVEL CAFE,70,C,1,ROUTINE INSPECTION,EE0000854,3760 WILSHIRE BLVD,LOS ANGELES,FA0051635,CA,90010,OW0008079,"CHUNG, SUNG HYUN",RESTAURANT (151 + ) SEATS HIGH RISK,1641,THE NOVEL CAFE,INACTIVE,PR0007891
DAHBZOB0E,09/17/2015 12:00:00 AM,YOSHINOYA #1137,92,A,1,ROUTINE INSPECTION,EE0000884,2897 W OLYMPIC BLVD # 102,LOS ANGELES,FA0055751,CA,90006,OW0101581,"YOSHINOYA AMERICA, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,YOSHINOYA BEEF BOWL REST,ACTIVE,PR0043656
DAHP0MYEP,09/17/2015 12:00:00 AM,THE YORK,93,A,1,ROUTINE INSPECTION,EE0000162,5018 YORK BLVD,LOS ANGELES,FA0072544,CA,90042,OW0035814,THE YORK PROJECT LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE YORK,ACTIVE,PR0008741
DAJLZLUJP,09/17/2015 12:00:00 AM,ASAKUMA RICE,80,B,1,ROUTINE INSPECTION,EE0000726,848 N LA CIENEGA BLVD,LOS ANGELES,FA0007313,CA,90069,OW0032333,SH PREMIUM INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,ASAKUMA RICE,ACTIVE,PR0017137
DAS7YQT4C,09/17/2015 12:00:00 AM,CAMILO'S RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000746,2128 COLORADO BLVD,LOS ANGELES,FA0007250,CA,90041,OW0013701,GONZALEZ CAMILO,RESTAURANT (31-60) SEATS HIGH RISK,1635,CAMILO'S RESTAURANT,INACTIVE,PR0031397
DADGPQUJE,09/17/2015 12:00:00 AM,HOLY CRAB,75,C,1,ROUTINE INSPECTION,EE0000531,3250 WILSHIRE BLVD # 103,LOS ANGELES,FA0165696,CA,90010,OW0128940,JYS INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,HOLY CRAB,ACTIVE,PR0154030
DAO4VIMC0,09/17/2015 12:00:00 AM,DAE-BOK RESTAURANT,95,A,1,ROUTINE INSPECTION,EE0000720,2010 JAMES M WOOD BLVD,LOS ANGELES,FA0010529,CA,90006,OW0016728,"HWANG,CHONG Y",RESTAURANT (61-150) SEATS HIGH RISK,1638,DAE-BOK RESTAURANT,INACTIVE,PR0004425
DAIQ3IKIO,09/17/2015 12:00:00 AM,NATIVE FOODS,93,A,1,ROUTINE INSPECTION,EE0000911,1114 GAYLEY AVE,LOS ANGELES,FA0026094,CA,90024,OW0025660,NATIVE FOODS CALIFORNIA LLC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,NATIVE FOODS,ACTIVE,PR0005064
DAZW70P2G,09/17/2015 12:00:00 AM,CALIFORNIA ROLL & SUSHI FISH,95,A,1,ROUTINE INSPECTION,EE0000718,2081 N HILLHURST AVE # A,LOS ANGELES,FA0012384,CA,90027,OW0013277,"GISOYA JAPANESE REST., INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA ROLL & SUSHI FISH,ACTIVE,PR0030901
DA9ALHIFH,09/17/2015 12:00:00 AM,TAMALES ALBERTO,94,A,1,ROUTINE INSPECTION,EE0000723,1644 W TEMPLE ST,LOS ANGELES,FA0071840,CA,90026,OW0024088,MEJIA FRANCISCO,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAMALES ALBERTO,ACTIVE,PR0046859
DA4XPCMOX,09/17/2015 12:00:00 AM,TIGEORGES CHICKEN,95,A,1,ROUTINE INSPECTION,EE0000720,309 GLENDALE BLVD,LOS ANGELES,FA0037868,CA,90026,OW0035944,TIGEORGES CHICKEN INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,TIGEORGES CHICKEN,INACTIVE,PR0002089
DAHRN0WW0,09/17/2015 12:00:00 AM,CATALINA'S BAR & GRILL,95,A,1,ROUTINE INSPECTION,EE0000822,6725 W SUNSET BLVD,LOS ANGELES,FA0059367,CA,90028,OW0006560,CATALINA SEAFOOD INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,CATALINA'S BAR & GRILL,ACTIVE,PR0021321
DA1CDJGO9,09/17/2015 12:00:00 AM,MELODY LOUNGE,94,A,1,ROUTINE INSPECTION,EE0000997,939 N HILL ST,LOS ANGELES,FA0039968,CA,90012,OW0024148,"MELODY LOUNGE, INC.",RESTAURANT (31-60) SEATS LOW RISK,1633,MELODY LOUNGE,ACTIVE,PR0002658
DAP0Y3UIW,09/17/2015 12:00:00 AM,FASHION BISTRO,92,A,1,ROUTINE INSPECTION,EE0000721,110 E 9TH ST AL23,LOS ANGELES,FA0022654,CA,90079,OW0012355,FRENCHY DELI LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,FASHION BISTRO,ACTIVE,PR0047201
DAA98Y0PO,09/17/2015 12:00:00 AM,THE CARVING BOARD,91,A,1,ROUTINE INSPECTION,EE0000144,11676 GATEWAY BLVD,LOS ANGELES,FA0167867,CA,90064,OW0035493,THE CARVING BOARD LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,THE CARVING BOARD,ACTIVE,PR0158288
DA7TSS4CN,09/17/2015 12:00:00 AM,CUTLET LP,90,A,1,ROUTINE INSPECTION,EE0000726,412 N FAIRFAX AVE,LOS ANGELES,FA0167672,CA,90036,OW0130652,CUTLET LP,RESTAURANT (0-30) SEATS HIGH RISK,1632,CUTLET LP,ACTIVE,PR0158052
DATQP6LAX,09/17/2015 12:00:00 AM,GLASS HOOKAH LOUNGE,91,A,1,ROUTINE INSPECTION,EE0000951,646 N MARTEL AVE,LOS ANGELES,FA0165909,CA,90036,OW0129138,GLASS HOOKAH LOUNGE LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,GLASS LOUNGE,ACTIVE,PR0156091
DA7FM08TJ,09/17/2015 12:00:00 AM,CHURRO BOROUGH,96,A,1,ROUTINE INSPECTION,EE0000718,1726 N VERMONT AVE # A,LOS ANGELES,FA0176773,CA,90027,OW0182774,CHURRO BOROUGH LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHURRO BOROUGH,ACTIVE,PR0169672
DAB3SDQGZ,09/17/2015 12:00:00 AM,IN-N-OUT BURGER #102,98,A,1,ROUTINE INSPECTION,EE0000835,7009 W SUNSET BLVD,LOS ANGELES,FA0030149,CA,90028,OW0016998,"IN-N-OUT BURGERS, INC.",RESTAURANT (61-150) SEATS MODERATE RISK,1637,IN-N-OUT BURGER #102,ACTIVE,PR0021250
DAVUZ6RJZ,09/17/2015 12:00:00 AM,TSURI,90,A,1,ROUTINE INSPECTION,EE0000951,7015 MELROSE AVE,LOS ANGELES,FA0176888,CA,90038,OW0182882,MODERN DINERY INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,TSURI,INACTIVE,PR0169810
DAIFXRT50,09/17/2015 12:00:00 AM,WABA GRILL,92,A,1,ROUTINE INSPECTION,EE0001025,5857 S CENTRAL AVE 140,LOS ANGELES,FA0159919,CA,90001-1127,OW0124910,"5857 CENTRAL AVE., LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,WABA GRILL,ACTIVE,PR0147998
DALHPVFUS,09/17/2015 12:00:00 AM,BEIJIN BOWL EXPRESS,94,A,1,ROUTINE INSPECTION,EE0000723,2000 W 6TH ST,LOS ANGELES,FA0167264,CA,90057,OW0130334,SEYLA LIM,RESTAURANT (31-60) SEATS HIGH RISK,1635,BEIJIN BOWL EXPRESS,ACTIVE,PR0157618
DAX7KEMZW,09/16/2015 12:00:00 AM,"MANGEN,HOWARD",96,A,1,ROUTINE INSPECTION,EE0000594,2532 S FIGUEROA ST,LOS ANGELES,FA0038429,CA,90007,OW0014436,H G M #1,RESTAURANT (31-60) SEATS MODERATE RISK,1634,"MANGEN,HOWARD",INACTIVE,PR0012351
DAYX03XB2,09/16/2015 12:00:00 AM,SUSIE CAKES,92,A,1,ROUTINE INSPECTION,EE0000727,11708 SAN VICENTE BLVD,LOS ANGELES,FA0049978,CA,90049,OW0034551,SUSIE CAKES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUSIE CAKES,ACTIVE,PR0039940
DAOC1HFD8,09/16/2015 12:00:00 AM,YOGURTLAND,93,A,1,ROUTINE INSPECTION,EE0000727,11706 SAN VICENTE BLVD,LOS ANGELES,FA0159861,CA,91006,OW0124859,FIRST RJ ENTERPRISE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YOGURTLAND,INACTIVE,PR0147933
DAMQE3HLJ,09/16/2015 12:00:00 AM,MAD MEN DELI,91,A,1,ROUTINE INSPECTION,EE0001048,5301 VENICE BLVD,LOS ANGELES,FA0138624,CA,90019,OW0101958,"CLARKE, SHALINA",RESTAURANT (0-30) SEATS HIGH RISK,1632,MAD MEN DELI-RESTAURANT,ACTIVE,PR0122969
DAYES6Q1S,09/16/2015 12:00:00 AM,LUCKY FISH,93,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000633,380 WORLD WAY T74,LOS ANGELES,FA0138541,CA,90045,OW0101886,LS CONCESSIONS MANAGEMENT,RESTAURANT (61-150) SEATS HIGH RISK,1638,LUCKY FISH,INACTIVE,PR0122873
DAHPEG0TZ,09/16/2015 12:00:00 AM,TERIROLL,97,A,1,ROUTINE INSPECTION,EE0000950,288 S ATLANTIC BLVD,LOS ANGELES,FA0166258,CA,90022,OW0129428,ILKYU HAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,TERIROLL,ACTIVE,PR0156511
DAKLPG9PU,09/16/2015 12:00:00 AM,YEKTA RESTAURANT,97,A,1,ROUTINE INSPECTION,EE0000629,11925 SANTA MONICA BLVD,LOS ANGELES,FA0041616,CA,90025,OW0039595,"YEKTA RESTAURANT, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,YEKTA RESTAURANT,INACTIVE,PR0027307
