serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DA1MMTUXG,10/17/2017 12:00:00 AM,PHO CAFE,97,A,1,ROUTINE INSPECTION,EE0000923,2841 W SUNSET BLVD,LOS ANGELES,FA0068616,CA,90026,OW0028457,PHO CAFE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,PHO CAFE,ACTIVE,PR0009128
DAECV8VC8,10/17/2017 12:00:00 AM,SURAWON KOREAN RESTAURANT,87,B,1,ROUTINE INSPECTION,EE0000884,2833 W OLYMPIC BLVD,LOS ANGELES,FA0061446,CA,90006,OW0017961,JOUNG LEE ET AL,RESTAURANT (31-60) SEATS HIGH RISK,1635,SURAWON KOREAN RESTAURANT,ACTIVE,PR0036442
DAAK9FVPZ,10/17/2017 12:00:00 AM,CAFFE LATTE,95,A,1,ROUTINE INSPECTION,EE0000659,6254 WILSHIRE BLVD,LOS ANGELES,FA0006972,CA,90048,OW0006993,CHANG YEO YUP,RESTAURANT (31-60) SEATS HIGH RISK,1635,CAFFE LATTE,ACTIVE,PR0015916
DAK3CZLCE,10/17/2017 12:00:00 AM,STOUT,93,A,1,ROUTINE INSPECTION,EE0000709,1544 N CAHUENGA BLVD,LOS ANGELES,FA0049673,CA,90028,OW0000500,1544 N CAHUNGA LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,STOUT,ACTIVE,PR0033107
DAL000AG0,10/17/2017 12:00:00 AM,DELI-CIOUS,97,A,1,ROUTINE INSPECTION,EE0000853,5966 W OLYMPIC BLVD,LOS ANGELES,FA0010941,CA,90036,OW0003772,"BAKHTIAN-DARABI, HODA",RESTAURANT (31-60) SEATS MODERATE RISK,1634,DELI-CIOUS,ACTIVE,PR0028695
DAS1DV7D0,10/17/2017 12:00:00 AM,LA VILLA CAFE,96,A,1,ROUTINE INSPECTION,EE0000697,4105 CHEVY CHASE DR,LOS ANGELES,FA0065373,CA,90039,OW0003097,ARREDONDO RICARDO,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA VILLA CAFE,ACTIVE,PR0020720
DADXMGNP1,10/17/2017 12:00:00 AM,IMPROV- COMEDY CLUB,92,A,1,ROUTINE INSPECTION,EE0000957,8162 MELROSE AVE,LOS ANGELES,FA0156874,CA,90046,OW0100333,LEVITY LIVE ENT GROUP - LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,IMPROV- COMEDY CLUB,ACTIVE,PR0144544
DA72GZMSZ,10/17/2017 12:00:00 AM,SCHWARTZ BAKERY,90,A,1,ROUTINE INSPECTION,EE0000951,433 N FAIRFAX AVE,LOS ANGELES,FA0032209,CA,90036,OW0017342,JAKMA INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SCHWARTZ BAKERY,ACTIVE,PR0033226
DA0969113,10/17/2017 12:00:00 AM,TACO INN,90,A,1,ROUTINE INSPECTION,EE0000721,815 W OLYMPIC BLVD,LOS ANGELES,FA0036027,CA,90017,OW0026649,"OJEDA, FERNANDO",RESTAURANT (61-150) SEATS HIGH RISK,1638,TACO INN,ACTIVE,PR0025327
DAAUI2SB4,10/17/2017 12:00:00 AM,BROWNSTONE BISTRO,92,A,1,ROUTINE INSPECTION,EE0000871,5047 W PICO BLVD,LOS ANGELES,FA0138744,CA,90019,OW0102058,CLIVE ANTHONY JACKSON,RESTAURANT (61-150) SEATS HIGH RISK,1638,BROWNSTONE BISTRO,ACTIVE,PR0123106
DAK0LXPWJ,10/17/2017 12:00:00 AM,EL POLLO LOCO # 3540,90,A,1,ROUTINE INSPECTION,EE0000723,1545 S WESTERN AVE,LOS ANGELES,FA0021251,CA,90019,OW0024364,"MI POLLO, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,EL POLLO LOCO # 3540,ACTIVE,PR0007788
DA6FESYVQ,10/17/2017 12:00:00 AM,RINCON DE GUAYABITOS #3,90,A,1,ROUTINE INSPECTION,EE0000950,6049 E WHITTIER BLVD,LOS ANGELES,FA0045803,CA,90022,OW0036979,"URIBE, MANUEL",RESTAURANT (31-60) SEATS HIGH RISK,1635,RINCON DE GUAYABITOS #3,ACTIVE,PR0044340
DANO1CDP0,10/17/2017 12:00:00 AM,JACK IN THE BOX #280,81,B,1,ROUTINE INSPECTION,EE0000684,10967 SANTA MONICA BLVD,LOS ANGELES,FA0018414,CA,90025,OW0017276,"JACK IN THE BOX, INC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,JACK IN THE BOX #280,ACTIVE,PR0046574
DA9K0JEY7,10/17/2017 12:00:00 AM,WOKCANO CRESCENT,93,A,1,ROUTINE INSPECTION,EE0000838,8000 SUNSET BLVD A 110,LOS ANGELES,FA0164943,CA,90046,OW0128242,"WOKCANO CRESCENT , LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,WOKCANO CRESCENT,ACTIVE,PR0153237
DAUG4YD7V,10/17/2017 12:00:00 AM,NEW JAPAN,92,A,1,ROUTINE INSPECTION,EE0000684,11283 SANTA MONICA BLVD,LOS ANGELES,FA0026258,CA,90025,OW0019606,KIMURA ENTERPRISES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,NEW JAPAN,ACTIVE,PR0025436
DAPQDZVAN,10/17/2017 12:00:00 AM,ABC COMMISSARY,98,A,1,ROUTINE INSPECTION,EE0000495,4151 PROSPECT AVE,LOS ANGELES,FA0143119,CA,90027-4524,OW0104260,BON APPETIT MANAGEMENT CO.,RESTAURANT (61-150) SEATS HIGH RISK,1638,ABC COMMISSARY,ACTIVE,PR0128407
DA0969177,10/17/2017 12:00:00 AM,MIKKELLER,94,A,1,ROUTINE INSPECTION,EE0000721,330 W OLYMPIC BLVD,LOS ANGELES,FA0243103,CA,90015,OW0238603,"GOOD OEL , LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,MIKKELLER,ACTIVE,PR0191329
DAJLZNB1F,10/17/2017 12:00:00 AM,PANORAMA CAFE,93,A,1,ROUTINE INSPECTION,EE0001058,111 N HILL ST 9 FL CAFE,LOS ANGELES,FA0068285,CA,90012,OW0003668,BAE CHRISTIAN WOOJIN,RESTAURANT (151 + ) SEATS HIGH RISK,1641,PANORAMA CAFE,ACTIVE,PR0027974
DAXCTEBTG,10/17/2017 12:00:00 AM,STARBUCKS COFFEE #9230,94,A,1,ROUTINE INSPECTION,EE0001058,217 N HILL ST,LOS ANGELES,FA0070955,CA,90012,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (31-60) SEATS LOW RISK,1633,STARBUCKS COFFEE #9230,ACTIVE,PR0023240
DAOKWLHLJ,10/17/2017 12:00:00 AM,TATSU RAMEN,66,C,1,ROUTINE INSPECTION,EE0000338,2123 SAWTELLE BLVD,LOS ANGELES,FA0050780,CA,90025,OW0025501,"NADEAU, THOMAS",RESTAURANT (0-30) SEATS HIGH RISK,1632,TATSU RAMEN,ACTIVE,PR0003923
DAW04DKY0,10/17/2017 12:00:00 AM,D'S ORIGINAL TAKE OUT GRILL,96,A,1,ROUTINE INSPECTION,EE0001064,7873 S WESTERN AVE,LOS ANGELES,FA0061163,CA,90047,OW0033901,STALWORTH DAMON,RESTAURANT (0-30) SEATS HIGH RISK,1632,D'S ORIGINAL TAKE OUT GRILL,ACTIVE,PR0006130
DAM0CCJNV,10/17/2017 12:00:00 AM,OCHA CLASSIC THAI RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0001003,3960 W BEVERLY BLVD,LOS ANGELES,FA0042963,CA,90004,OW0005049,"BOONYINDEE, PRAPAI",RESTAURANT (31-60) SEATS HIGH RISK,1635,OCHA CLASSIC THAI RESTAURANT,ACTIVE,PR0003555
DAK8ICW78,10/17/2017 12:00:00 AM,MARISCOS LOS KABOS,91,A,1,ROUTINE INSPECTION,EE0001003,4168 W BEVERLY BLVD,LOS ANGELES,FA0066458,CA,90004,OW0003504,"AYALA, LETICIA",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARISCOS LOS KABOS,ACTIVE,PR0043812
DAJBR4SZL,10/17/2017 12:00:00 AM,CHINA EXPRESS,91,A,1,ROUTINE INSPECTION,EE0001064,8522 S WESTERN AVE # B,LOS ANGELES,FA0251212,CA,90047-3052,OW0245176,VI LA FOOD & BEVERAGE INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA EXPRESS,ACTIVE,PR0200330
DA3NARBN6,10/16/2017 12:00:00 AM,SODEXO @ THE HOLLYWOOD BOWL,97,A,1,ROUTINE INSPECTION,EE0000822,2301 N HIGHLAND AVE,LOS ANGELES,FA0203645,CA,90068,OW0208794,"SODEXO AMERICA, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,SODEXO @ THE HOLLYWOOD BOWL - BOX SERVICE RESTAURANT,ACTIVE,PR0176052
DAAIBC95U,10/16/2017 12:00:00 AM,EL POLLO LOCO # 5502,97,A,1,ROUTINE INSPECTION,EE0000723,1934 W OLYMPIC BLVD,LOS ANGELES,FA0061530,CA,90006,OW0010868,"EL POLLO LOCO, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,EL POLLO LOCO # 5502,ACTIVE,PR0038295
DAIZP8VMF,10/16/2017 12:00:00 AM,LUCIFER'S PIZZA,97,A,1,ROUTINE INSPECTION,EE0000709,6104 W SUNSET BLVD,LOS ANGELES,FA0248417,CA,90028,OW0242834,LUCIFERS PIZZA LLC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,LUCIFER'S PIZZA,ACTIVE,PR0197063
DAIEV1R02,10/16/2017 12:00:00 AM,NEUEHOUSE,98,A,1,ROUTINE INSPECTION,EE0000709,6121 SUNSET BLVD,LOS ANGELES,FA0180600,CA,90028,OW0185956,COLUMBIA SQUARE HOSPITALITY GR,RESTAURANT (0-30) SEATS LOW RISK,1630,NEUEHOUSE -  PRE-FUNCTION BAR AT 2ND FLOOR,ACTIVE,PR0174394
DANMFAOZW,10/16/2017 12:00:00 AM,PEPES G. TACOS,90,A,1,ROUTINE INSPECTION,EE0000721,223 W 6TH ST,LOS ANGELES,FA0250725,CA,90014,OW0244788,JOSE Q GARIBAY,RESTAURANT (0-30) SEATS HIGH RISK,1632,PEPES G. TACOS,ACTIVE,PR0199756
DA0RQSIT8,10/16/2017 12:00:00 AM,THE OAKS GOURMET,95,A,1,ROUTINE INSPECTION,EE0000697,1915 N BRONSON AVE,LOS ANGELES,FA0037521,CA,90068,OW0035661,THE OAKS GOURMET MARKET LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,THE OAKS GOURMET,ACTIVE,PR0036511
DA3JNJQC1,10/16/2017 12:00:00 AM,DIA DE LOS PUERCOS PARA TO GO...,90,A,1,ROUTINE INSPECTION,EE0000366,2765 E OLYMPIC BLVD,LOS ANGELES,FA0251025,CA,90023,OW0245015,"DDLP BOYLE HEIGHTS, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,DIA DE LOS PUERCOS PARA TO GO...,ACTIVE,PR0200123
DAQVY4SHE,10/16/2017 12:00:00 AM,MEL'S FISH EXPRESS,91,A,1,ROUTINE INSPECTION,EE0000176,4524 W JEFFERSON BLVD,LOS ANGELES,FA0038964,CA,90016,OW0024157,MEL'S FISH EXPRESS LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,MEL'S FISH EXPRESS,ACTIVE,PR0010781
DAH0OIZRU,10/16/2017 12:00:00 AM,SODEXO @ THE HOLLYWOOD BOWL,97,A,1,ROUTINE INSPECTION,EE0000822,2301 N HIGHLAND AVE,LOS ANGELES,FA0203645,CA,90068,OW0208794,"SODEXO AMERICA, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,SODEXO @ THE HOLLYWOOD BOWL - THE BACKYARD GRILL,ACTIVE,PR0176047
DATQA5WAV,10/16/2017 12:00:00 AM,LOS MOLCAJETES,92,A,1,ROUTINE INSPECTION,EE0000946,2748 W TEMPLE ST,LOS ANGELES,FA0160870,CA,90026,OW0125807,TEMOL INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,LOS MOLCAJETES,ACTIVE,PR0148964
DAKBGDZ90,10/16/2017 12:00:00 AM,AMAR DESH INDIAN RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000723,2411 W OLYMPIC BLVD # 5,LOS ANGELES,FA0241427,CA,90006,OW0237330,AMAR DESH INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,AMAR DESH INDIAN RESTAURANT,ACTIVE,PR0189536
DAXYE3GNA,10/16/2017 12:00:00 AM,SODEXO @ THE HOLLYWOOD BOWL,95,A,1,ROUTINE INSPECTION,EE0000822,2301 N HIGHLAND AVE,LOS ANGELES,FA0203645,CA,90068,OW0208794,"SODEXO AMERICA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,SODEXO @ THE HOLLYWOOD BOWL / WEST GATE CONCESSION,ACTIVE,PR0176045
DAT40HS3F,10/16/2017 12:00:00 AM,TINHORN FLATS SALOON & GRILL,75,C,1,ROUTINE INSPECTION,EE0000822,1724 N HIGHLAND AVE,LOS ANGELES,FA0072610,CA,90028,OW0040017,"BARFLY, INC.",RESTAURANT (151 + ) SEATS HIGH RISK,1641,TINHORN FLATS SALOON & GRILL,INACTIVE,PR0023703
DAXJRWD8E,10/16/2017 12:00:00 AM,FIRST CUP CAFFE,93,A,1,ROUTINE INSPECTION,EE0000721,333 S SPRING ST # E6,LOS ANGELES,FA0226189,CA,90013,OW0230358,"S & E MANAGEMENT, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,FIRST CUP CAFFE,ACTIVE,PR0181505
DAWE7K9N5,10/16/2017 12:00:00 AM,NEUEHOUSE,99,A,1,ROUTINE INSPECTION,EE0000709,6121 SUNSET BLVD,LOS ANGELES,FA0180600,CA,90028,OW0185956,COLUMBIA SQUARE HOSPITALITY GR,RESTAURANT (61-150) SEATS LOW RISK,1636,"NEUEHOUSE -  STUDIO ""A"" BAR AT 1ST FLOOR",ACTIVE,PR0174396
DAR6R03WS,10/16/2017 12:00:00 AM,SODEXO @ THE HOLLYWOOD BOWL,98,A,1,ROUTINE INSPECTION,EE0000822,2301 N HIGHLAND AVE,LOS ANGELES,FA0203645,CA,90068,OW0208794,"SODEXO AMERICA, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,SODEXO @ THE HOLLYWOOD BOWL - CONCESSION #3,ACTIVE,PR0176041
DAFFSZKJI,10/16/2017 12:00:00 AM,BOON ARUNEE THAI HOUSE,93,A,1,ROUTINE INSPECTION,EE0000946,240 N VIRGIL AVE #111,LOS ANGELES,FA0160830,CA,90004,OW0125768,RABIANGBOON INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,BOON ARUNEE THAI HOUSE,ACTIVE,PR0148916
DAAEOCU1P,10/16/2017 12:00:00 AM,EL MEXICANO MARKET/TORTILLER,94,A,1,ROUTINE INSPECTION,EE0001025,6625 S AVALON BLVD,LOS ANGELES,FA0061468,CA,90003,OW0010855,EL MEXICANO MARKET INCORPORA,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EL MEXICANO MARKET/TORTILLER,ACTIVE,PR0021632
DAYYOMO9L,10/16/2017 12:00:00 AM,TIERRA MIA COFFEE COMPANY,95,A,1,ROUTINE INSPECTION,EE0000923,5526 MONTE VISTA ST,LOS ANGELES,FA0171548,CA,90042,OW0035928,TIERRA MIA COFFEE COMPANY,RESTAURANT (0-30) SEATS LOW RISK,1630,TIERRA MIA COFFEE COMPANY,ACTIVE,PR0163957
