serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAI0Y2CGM,06/24/2016 12:00:00 AM,MAMA CHURRO Y MAS,90,A,1,ROUTINE INSPECTION,EE0000740,4836 HUNTINGTON DR S,LOS ANGELES,FA0066290,CA,90032,OW0023090,MAMA CHURRO INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MAMA CHURRO Y MAS,INACTIVE,PR0045755
DANXGXZER,06/24/2016 12:00:00 AM,BIRCH,92,A,1,ROUTINE INSPECTION,EE0000709,1634 N CAHUENGA BLVD,LOS ANGELES,FA0170275,CA,90028-6202,OW0178086,"CAHUENGA REST. PARTNERS, L.P",RESTAURANT (31-60) SEATS HIGH RISK,1635,BIRCH,ACTIVE,PR0160738
DABB70XB3,06/24/2016 12:00:00 AM,ETCHEA,98,A,1,ROUTINE INSPECTION,EE0000721,254 S HOPE ST,LOS ANGELES,FA0138099,CA,90012,OW0101504,HOPE ST. BAKERY PARTNERS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ETCHEA,ACTIVE,PR0122337
DAIP89G0G,06/24/2016 12:00:00 AM,NEXT DOOR LOUNGE,92,A,1,ROUTINE INSPECTION,EE0000822,1154 N HIGHLAND AVE,LOS ANGELES,FA0067565,CA,90038,OW0026319,"NOURISH, LLC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,NEXT DOOR LOUNGE,ACTIVE,PR0035917
DAOJEENCR,06/24/2016 12:00:00 AM,FENG MAO II,90,A,1,ROUTINE INSPECTION,EE0000869,414 S WESTERN AVE #E,LOS ANGELES,FA0022970,CA,90020,OW0011732,"FENG MAO, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,FENG MAO II,ACTIVE,PR0005625
DAPNBRRMP,06/24/2016 12:00:00 AM,TACONE FLAVOR GRILL,95,A,1,ROUTINE INSPECTION,EE0000721,330 S HOPE ST # #1-00,LOS ANGELES,FA0071706,CA,90071,OW0032802,SIDHU AMANDEEP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,TACONE FLAVOR GRILL,ACTIVE,PR0007947
DAIVDHT0B,06/24/2016 12:00:00 AM,MAX CITY BBQ,97,A,1,ROUTINE INSPECTION,EE0000746,4729 EAGLE ROCK BLVD,LOS ANGELES,FA0143814,CA,90041,OW0106858,MAX CITY BBQ LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,MAX CITY BBQ,ACTIVE,PR0129774
DAED56I2Q,06/24/2016 12:00:00 AM,JADE WOK CHINESE CUISINE,90,A,1,ROUTINE INSPECTION,EE0000740,625 W COLLEGE ST STE #109,LOS ANGELES,FA0029984,CA,90012,OW0017314,JADE WOK INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,JADE WOK CHINESE CUISINE,ACTIVE,PR0041906
DADMBS9VW,06/24/2016 12:00:00 AM,CORAL TREE CAFE,96,A,1,ROUTINE INSPECTION,EE0000727,11645 SAN VICENTE BLVD,LOS ANGELES,FA0009907,CA,90045,OW0002224,"ALLIANCE FOOD, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,CORAL TREE CAFE,ACTIVE,PR0014260
DAUSMNEEL,06/24/2016 12:00:00 AM,CHO MAK,87,B,1,ROUTINE INSPECTION,EE0000869,357 S WESTERN AVE STE #101,LOS ANGELES,FA0015044,CA,90020,OW0014686,"HAN, SANG KUK",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHO MAK,ACTIVE,PR0006295
DAZ0EG2XZ,06/24/2016 12:00:00 AM,MARIELA'S TACO #2,98,A,1,ROUTINE INSPECTION,EE0000923,2501 W SUNSET BLVD #E,LOS ANGELES,FA0038622,CA,90026,OW0011282,"ESPINOZA, ROGELIO",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARIELA'S TACO #2,ACTIVE,PR0044723
DAZJDOCSA,06/24/2016 12:00:00 AM,ALBERTSON'S #4131,93,A,1,ROUTINE INSPECTION,EE0000905,3901 S CRENSHAW BLVD,LOS ANGELES,FA0003266,CA,90008,OW0002029,"ALBERTSONS, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,ALBERTSON'S #4131 - DELI,ACTIVE,PR0009679
DANZF0HMW,06/24/2016 12:00:00 AM,X BOUND,95,A,1,ROUTINE INSPECTION,EE0000531,3470 WILSHIRE BLVD STE #1,LOS ANGELES,FA0022837,CA,90010,OW0018648,KDK INVESTMENT CORPORATION,RESTAURANT (151 + ) SEATS HIGH RISK,1641,X BOUND,ACTIVE,PR0036265
DA12ONJW5,06/24/2016 12:00:00 AM,TOWN NOODLE,91,A,1,ROUTINE INSPECTION,EE0000854,928 S WESTERN AVE STE 131,LOS ANGELES,FA0224697,CA,90006,OW0229213,CHAN UK KIM,RESTAURANT (0-30) SEATS HIGH RISK,1632,TOWN NOODLE,ACTIVE,PR0179958
DAKZVAXFF,06/24/2016 12:00:00 AM,HONG KONG EXPRESS,90,A,1,ROUTINE INSPECTION,EE0000366,3646 E OLYMPIC BLVD,LOS ANGELES,FA0029169,CA,90023,OW0034993,"TANG, THEM L",RESTAURANT (31-60) SEATS HIGH RISK,1635,HONG KONG EXPRESS,INACTIVE,PR0039462
DAOZRXVQU,06/24/2016 12:00:00 AM,APOLLONIA'S PIZZERIA,95,A,1,ROUTINE INSPECTION,EE0000871,5176 WILSHIRE BLVD,LOS ANGELES,FA0057585,CA,90036,OW0028661,"PIZZAGRAPHY, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,APOLLONIA'S PIZZERIA,ACTIVE,PR0026207
DADXQT0KL,06/24/2016 12:00:00 AM,HONG KONG RESTAURANT,86,B,1,ROUTINE INSPECTION,EE0001049,5122 WHITTIER BLVD,LOS ANGELES,FA0063650,CA,90022,OW0040282,"ZHOU, TING",RESTAURANT (31-60) SEATS HIGH RISK,1635,HONG KONG RESTAURANT,INACTIVE,PR0029093
DACZKSZKU,06/24/2016 12:00:00 AM,ARDA'S CAFE,95,A,1,ROUTINE INSPECTION,EE0000721,418 W 6TH ST,LOS ANGELES,FA0138576,CA,90014,OW0101917,"Z & L ENTERPRISE, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,ARDA'S CAFE,INACTIVE,PR0122912
DABQ07SE5,06/24/2016 12:00:00 AM,CATCH ONE (NORTH BAR),90,A,1,ROUTINE INSPECTION,EE0000854,4061 W PICO BLVD,LOS ANGELES,FA0013871,CA,90019,OW0017593,JEWEL'S CATCH ONE CORPORATIO,RESTAURANT (31-60) SEATS HIGH RISK,1635,CATCH ONE KITCHEN BAR,ACTIVE,PR0025641
DAW9JK0PZ,06/24/2016 12:00:00 AM,GOLDEN CITY RESTAURANT,80,B,1,ROUTINE INSPECTION,EE0000740,960 N HILL ST,LOS ANGELES,FA0025322,CA,90012,OW0039152,"WONG, CHE CHEUK",RESTAURANT (61-150) SEATS HIGH RISK,1638,GOLDEN CITY RESTAURANT,INACTIVE,PR0038537
DAUNEXD07,06/24/2016 12:00:00 AM,KENDALL'S BRASSERIE,96,A,1,ROUTINE INSPECTION,EE0000246,135 N GRAND AVE,LOS ANGELES,FA0064705,CA,90012,OW0029347,RA MUSIC INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,"KENDALL'S BRASSERIE, GRAND SIDE, STREET",ACTIVE,PR0031711
DAXUWHENK,06/24/2016 12:00:00 AM,SHOPHOUSE,97,A,1,ROUTINE INSPECTION,EE0000709,6333 W SUNSET BLVD,LOS ANGELES,FA0139049,CA,90028,OW0102308,SHOPHOUSE LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SHOPHOUSE,INACTIVE,PR0123433
DAWFIXUUY,06/24/2016 12:00:00 AM,LA CARIDAD,93,A,1,ROUTINE INSPECTION,EE0000923,2619 W SUNSET BLVD,LOS ANGELES,FA0065062,CA,90026,OW0012809,"GARCIA, ORESTES",RESTAURANT (31-60) SEATS HIGH RISK,1635,LA CARIDAD,INACTIVE,PR0040608
DA1QATJTF,06/24/2016 12:00:00 AM,OCHO MEXICAN GRILL LLC,94,A,1,ROUTINE INSPECTION,EE0000721,630 W 6TH ST # #110A,LOS ANGELES,FA0042304,CA,90017,OW0026511,OCHO MEXICAN GRILL LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,OCHO MEXICAN GRILL,ACTIVE,PR0021019
DAMRCOWO0,06/24/2016 12:00:00 AM,D ADDICTION,90,A,1,ROUTINE INSPECTION,EE0000884,1032 S WESTERN AVE,LOS ANGELES,FA0224718,CA,90006,OW0229233,Y. CREW INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,D ADDICTION,ACTIVE,PR0179982
DAOD0NKYX,06/24/2016 12:00:00 AM,CHIPOTLE MEXICAN GRILL,99,A,1,ROUTINE INSPECTION,EE0000746,5047 EAGLE ROCK BLVD,LOS ANGELES,FA0167464,CA,90041,OW0007608,"CHIPOTLE MEXICAN GRILL, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHIPOTLE MEXICAN GRILL,ACTIVE,PR0157832
DAYH3TCKA,06/24/2016 12:00:00 AM,HEUNG  RAE GAK,90,A,1,ROUTINE INSPECTION,EE0000869,357 S WESTERN AVE STE 102,LOS ANGELES,FA0027416,CA,90020,OW0033727,SOUTHERN CALIF HEUNG RAE GAK,RESTAURANT (31-60) SEATS HIGH RISK,1635,HEUNG  RAE GAK,ACTIVE,PR0007163
DA4UPX91M,06/24/2016 12:00:00 AM,FOO CHOW RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000740,949 N HILL ST,LOS ANGELES,FA0013841,CA,90012,OW0039715,"YIP, JERRY CHUNG",RESTAURANT (61-150) SEATS HIGH RISK,1638,FOO CHOW RESTAURANT,ACTIVE,PR0024674
DAJXBQR7B,06/24/2016 12:00:00 AM,CHIPOTLE MEXICAN GRILL,98,A,1,ROUTINE INSPECTION,EE0000853,5550 W WILSHIRE BLVD STE #101B,LOS ANGELES,FA0008979,CA,90036,OW0007608,"CHIPOTLE MEXICAN GRILL, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHIPOTLE MEXICAN GRILL,ACTIVE,PR0030434
DAUL2VQBC,06/24/2016 12:00:00 AM,MO BETTER BURGERS,97,A,1,ROUTINE INSPECTION,EE0000853,901 S LA BREA AVE STE #2,LOS ANGELES,FA0041041,CA,90036,OW0012208,"FOUCHE, EVE",RESTAURANT (0-30) SEATS HIGH RISK,1632,MO BETTER BURGERS,ACTIVE,PR0018966
DAIKVS9H7,06/24/2016 12:00:00 AM,BANG NA,90,A,1,ROUTINE INSPECTION,EE0000360,637 N SPRING ST,LOS ANGELES,FA0171432,CA,90012,OW0178521,BARBARA SLIP LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,BANG NA,INACTIVE,PR0163779
DATA6EAPW,06/24/2016 12:00:00 AM,NOSHI SUSHI,90,A,1,ROUTINE INSPECTION,EE0001003,4430 BEVERLY BLVD,LOS ANGELES,FA0042693,CA,90004,OW0026309,NOSHI SUSHI CORPORATION,RESTAURANT (61-150) SEATS HIGH RISK,1638,NOSHI SUSHI,ACTIVE,PR0003176
DADFFY30Y,06/24/2016 12:00:00 AM,THE SIDEWALK GRILL,95,A,1,ROUTINE INSPECTION,EE0000846,1727 N VERMONT AVE STE 102,LOS ANGELES,FA0072472,CA,90027,OW0032497,SHEKARCHI EIMON M.,RESTAURANT (0-30) SEATS HIGH RISK,1632,THE SIDEWALK GRILL,ACTIVE,PR0030782
DAXPQSKSJ,06/24/2016 12:00:00 AM,LA PIZZA LOCA #5,93,A,1,ROUTINE INSPECTION,EE0001049,5040 WHITTIER BLVD,LOS ANGELES,FA0065262,CA,90022,OW0020451,"LA PIZZA LOCA, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PIZZA LOCA #5,ACTIVE,PR0026576
DAAUITTJY,06/24/2016 12:00:00 AM,PUNCHBOWL,94,A,1,ROUTINE INSPECTION,EE0000846,4645 MELBOURNE AVE,LOS ANGELES,FA0224881,CA,90027,OW0229363,THE TREE OF LIFE FOODS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PUNCHBOWL,ACTIVE,PR0180160
DAHC6TSMU,06/24/2016 12:00:00 AM,AMALIA'S RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0001003,4210 BEVERLY BLVD,LOS ANGELES,FA0222462,CA,90004-4430,OW0227303,"AMALIA'S KITCHEN, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,AMALIA'S RESTAURANT,ACTIVE,PR0177473
DAS2BM4LH,06/24/2016 12:00:00 AM,EL CHIPILIN,90,A,1,ROUTINE INSPECTION,EE0001003,4170 BEVERLY BLVD,LOS ANGELES,FA0012177,CA,90004,OW0023869,MAZARIEGOS MARIO JAVIER,RESTAURANT (31-60) SEATS HIGH RISK,1635,EL CHIPILIN,ACTIVE,PR0034120
DAPQ0LQPV,06/23/2016 12:00:00 AM,PIZZA LA,98,A,1,ROUTINE INSPECTION,EE0000923,3109 N SAN FERNANDO RD,LOS ANGELES,FA0222724,CA,90065,OW0227522,JAIME VALLIN,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA LA,ACTIVE,PR0177769
DA03KAKIA,06/23/2016 12:00:00 AM,CHINESS EXPRESS,91,A,1,ROUTINE INSPECTION,EE0001026,4414 S AVALON BLVD,LOS ANGELES,FA0008960,CA,90011,OW0012102,"FOO, SAY SENG",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHINESS EXPRESS,ACTIVE,PR0024157
DASMML5PD,06/23/2016 12:00:00 AM,TOM'S BURGERS,91,A,1,ROUTINE INSPECTION,EE0000557,3566 E 1ST ST,LOS ANGELES,FA0167663,CA,90063,OW0130645,"TOM'S BURGERS, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,TOM'S BURGERS,ACTIVE,PR0158043
DAZLKO0IS,06/23/2016 12:00:00 AM,MCDONALD'S #3100,94,A,1,ROUTINE INSPECTION,EE0000557,1617 EASTERN AVE,LOS ANGELES,FA0066725,CA,90063,OW0031523,SANCHEZ FAMILY CORPORATION,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALDS #3100,ACTIVE,PR0005700
DAQVVLWLZ,06/23/2016 12:00:00 AM,MARISCOS PASEO DE ACAPONETA,90,A,1,ROUTINE INSPECTION,EE0001026,4616 S AVALON BLVD,LOS ANGELES,FA0037502,CA,90011,OW0006792,"CERVANTES, GLORIA",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARISCOS PASEO DE ACAPONETA,INACTIVE,PR0032664
DA0D31FTU,06/23/2016 12:00:00 AM,CILANTRO FRESH MEXICAN GRILL,94,A,1,ROUTINE INSPECTION,EE0000721,330 S HOPE ST # #23,LOS ANGELES,FA0015360,CA,90071,OW0017430,JARRAHZADEH NITRA,RESTAURANT (0-30) SEATS HIGH RISK,1632,CILANTRO FRESH MEXICAN GRILL,ACTIVE,PR0041047
DABHUHSC4,06/23/2016 12:00:00 AM,EKKAMAI THAI RESTAURANT,80,B,1,ROUTINE INSPECTION,EE0000953,13223 W WASHINGTON BLVD,LOS ANGELES,FA0020416,CA,90066,OW0015784,HOANG TRINH PHAM,RESTAURANT (31-60) SEATS HIGH RISK,1635,EKKAMAI THAI RESTAURANT,ACTIVE,PR0005791
DAGZPS8WS,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,99,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- COFFEE BAR,ACTIVE,PR0173231
DAB94CQUD,06/23/2016 12:00:00 AM,BODA RESTAURANT,84,B,1,ROUTINE INSPECTION,EE0000740,2310 PASADENA AVE STE # 102,LOS ANGELES,FA0005971,CA,90031,OW0022569,LUU EVA,RESTAURANT (31-60) SEATS HIGH RISK,1635,BODA RESTAURANT,ACTIVE,PR0023323
DAPPU74I0,06/23/2016 12:00:00 AM,EL COMPITA,80,B,1,ROUTINE INSPECTION,EE0000871,4477 W PICO BLVD,LOS ANGELES,FA0020596,CA,90019,OW0017677,"JIMENEZ, CRISOSTOMA",RESTAURANT (0-30) SEATS HIGH RISK,1632,EL COMPITA,ACTIVE,PR0007885
DANAIYCBV,06/23/2016 12:00:00 AM,THE OPRHEUM THEATRE,96,A,1,ROUTINE INSPECTION,EE0000721,842 S BROADWAY,LOS ANGELES,FA0072400,CA,90014,OW0002770,ANJAC FASHION BLDGS,RESTAURANT (151 + ) SEATS LOW RISK,1639,THE OPRHEUM THEATER,ACTIVE,PR0035104
DAVGP00XN,06/23/2016 12:00:00 AM,PANDA EXPRESS #660,97,A,1,ROUTINE INSPECTION,EE0000709,727 N VINE ST,LOS ANGELES,FA0043108,CA,90038,OW0027458,PANDA EXPRESS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,PANDA EXPRESS #660,ACTIVE,PR0011120
DAMIE9FSX,06/23/2016 12:00:00 AM,PAVILIONS #2229,94,A,1,ROUTINE INSPECTION,EE0000709,727 N VINE ST,LOS ANGELES,FA0068467,CA,90038,OW0038181,THE VONS COMPANIES INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,VONS BAKERY #2229,ACTIVE,PR0008637
DAVGL7YB9,06/23/2016 12:00:00 AM,LA ADELITA FOODS,95,A,1,ROUTINE INSPECTION,EE0000147,1000 E WASHINGTON BLVD STE 108,LOS ANGELES,FA0142554,CA,90021-3070,OW0105745,"LA ADELITA FOODS #3, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA ADELITA FOODS,ACTIVE,PR0127613
DAS0RNLUO,06/23/2016 12:00:00 AM,FARMERS BELLY CAFE,90,A,1,ROUTINE INSPECTION,EE0000709,1555 VINE ST #19,LOS ANGELES,FA0174988,CA,90028,OW0118051,BRIGGDY ANN STEWART,RESTAURANT (0-30) SEATS HIGH RISK,1632,FARMERS BELLY CAFE,ACTIVE,PR0168072
DA3BYCFHT,06/23/2016 12:00:00 AM,LA CENTRAL BAKERY,94,A,1,ROUTINE INSPECTION,EE0000557,3727 E 1ST ST,LOS ANGELES,FA0033010,CA,90063,OW0023608,SABINO MARTINEZ,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CENTRAL BAKERY,ACTIVE,PR0027768
DALLBJDOU,06/23/2016 12:00:00 AM,ORSA-WINSTON,97,A,1,ROUTINE INSPECTION,EE0000721,112 W 4TH ST,LOS ANGELES,FA0139090,CA,90013,OW0102349,ORSA-WINSTON 168 PARTNER LP,RESTAURANT (31-60) SEATS HIGH RISK,1635,ORSA-WINSTON,ACTIVE,PR0123470
DAT4XHZXX,06/23/2016 12:00:00 AM,ISLAND FRESH,82,B,1,ROUTINE INSPECTION,EE0000871,5101 W PICO BLVD,LOS ANGELES,FA0030366,CA,90019,OW0017117,ISLAND JAM INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,ISLAND FRESH,INACTIVE,PR0045484
DAAQCKKO4,06/23/2016 12:00:00 AM,SMOKE ON HOPE,94,A,1,ROUTINE INSPECTION,EE0000721,330 S HOPE ST 2017,LOS ANGELES,FA0136751,CA,90071,OW0017429,"JARRAHZADEH, MITRA",RESTAURANT (0-30) SEATS HIGH RISK,1632,SMOKE ON HOPE,ACTIVE,PR0119970
DACMPDWFK,06/23/2016 12:00:00 AM,MIX,91,A,1,ROUTINE INSPECTION,EE0000721,330 S HOPE ST # 7,LOS ANGELES,FA0044903,CA,90071,OW0003416,AVENGERS INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,MIX,INACTIVE,PR0018806
DAG3NAEPA,06/23/2016 12:00:00 AM,BURGER KING # 1630,97,A,1,ROUTINE INSPECTION,EE0000800,3036 CRENSHAW BLVD,LOS ANGELES,FA0159753,CA,90016,OW0124755,HAKIMIANPOUR STA MONICA GRP LL,RESTAURANT (61-150) SEATS MODERATE RISK,1637,BURGER KING 1630,ACTIVE,PR0147815
DA0P91P5F,06/23/2016 12:00:00 AM,TAKAO JAPANESE RESTAURANT,96,A,1,ROUTINE INSPECTION,EE0000727,11656 SAN VICENTE BLVD,LOS ANGELES,FA0050488,CA,90049,OW0017183,"IZUMIDA, KISHIKO",RESTAURANT (0-30) SEATS HIGH RISK,1632,TAKAO JAPANESE RESTAURANT,ACTIVE,PR0029581
DA0PTADFC,06/23/2016 12:00:00 AM,SUBWAY #12484,100,A,1,ROUTINE INSPECTION,EE0000836,5339 W CENTINELA AVE STE #A,LOS ANGELES,FA0071216,CA,90045,OW0181657,"LSBC, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #12484,ACTIVE,PR0036778
DAGA4OOQ0,06/23/2016 12:00:00 AM,GRANNY'S DONUTS,91,A,1,ROUTINE INSPECTION,EE0000557,1681 N EASTERN AVE,LOS ANGELES,FA0026638,CA,90063,OW0022605,"LY, CHHOEUNG",RESTAURANT (0-30) SEATS MODERATE RISK,1631,GRANNY'S DONUTS,ACTIVE,PR0017718
DAXCPQJAW,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,97,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- BAKERY,ACTIVE,PR0173229
DAYNSZMF0,06/23/2016 12:00:00 AM,TORTAS EL REY,92,A,1,ROUTINE INSPECTION,EE0000557,3701 E 1ST ST,LOS ANGELES,FA0072819,CA,90063,OW0014345,"GUTIERREZ, ENRIQUE",RESTAURANT (0-30) SEATS HIGH RISK,1632,TORTAS EL REY,ACTIVE,PR0031573
DAYBOFW14,06/23/2016 12:00:00 AM,ROMERO'S MEXICAN FOOD,96,A,1,ROUTINE INSPECTION,EE0000869,516 S WESTERN AVE,LOS ANGELES,FA0046203,CA,90020,OW0030667,"ROMERO, JESUS",RESTAURANT (0-30) SEATS HIGH RISK,1632,ROMERO'S MEXICAN FOOD,INACTIVE,PR0042843
DAVDIGHTW,06/23/2016 12:00:00 AM,ENGINE CO #28,90,A,1,ROUTINE INSPECTION,EE0000721,644 S FIGUEROA ST,LOS ANGELES,FA0021958,CA,90017,OW0023437,MARK&BRIANS ENGINE CO #28LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,ENGINE LO #28,ACTIVE,PR0047963
DAHTSVRXQ,06/23/2016 12:00:00 AM,GENTLEMANS BUTCHER & DELICAT,93,A,1,ROUTINE INSPECTION,EE0000727,10002 NATIONAL BLVD,LOS ANGELES,FA0062644,CA,90034,OW0015813,HOLALA PROJECT LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,GENTLEMANS BUTCHER & DELICAT,INACTIVE,PR0003313
DAIRX7L8E,06/23/2016 12:00:00 AM,TACO BELL,95,A,1,ROUTINE INSPECTION,EE0000531,3029 W 8TH ST,LOS ANGELES,FA0050727,CA,90005,OW0008893,COTTI FOODS CORP,RESTAURANT (31-60) SEATS MODERATE RISK,1634,TACO BELL,ACTIVE,PR0045263
DAZR07YFL,06/23/2016 12:00:00 AM,CALIFORNIA PIZZA KITCHEN #6,90,A,1,ROUTINE INSPECTION,EE0000727,11677 SAN VICENTE BLVD SP 21,LOS ANGELES,FA0058982,CA,90049,OW0005856,CALIFORNIA PIZZA KITCHEN INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CALIF PIZZA KITCHEN #6,ACTIVE,PR0047182
DANUGFNDH,06/23/2016 12:00:00 AM,RESTAURANTE EL TREBOL,94,A,1,ROUTINE INSPECTION,EE0000854,3731 W PICO BLVD,LOS ANGELES,FA0224612,CA,90019,OW0229076,BLANCA E SALAZAR DE LUCERO,RESTAURANT (0-30) SEATS HIGH RISK,1632,RESTAURANTE EL TREBOL,ACTIVE,PR0179859
