serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAH1UVE0U,12/01/2016 12:00:00 AM,B.L. RESTAURANT,100,A,1,ROUTINE INSPECTION,EE0000721,617 W 7TH ST,LOS ANGELES,FA0164787,CA,90017,OW0128102,BHFC OPERATING LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,B.L. RESTAURANT,ACTIVE,PR0153075
DAO00UDFA,12/01/2016 12:00:00 AM,SUGAR SOCIETY,95,A,1,ROUTINE INSPECTION,EE0001048,2633 S ROBERTSON BLVD,LOS ANGELES,FA0240662,CA,90034,OW0236717,SUGAR SOCIETY LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUGAR SOCIETY,ACTIVE,PR0188697
DANFQ7IAC,12/01/2016 12:00:00 AM,POLLOS EL GUERO,93,A,1,ROUTINE INSPECTION,EE0001025,274 E SLAUSON AVE,LOS ANGELES,FA0044407,CA,90011,OW0022205,"LOPEZ, SANDRA",RESTAURANT (0-30) SEATS HIGH RISK,1632,POLLOS EL GUERO,ACTIVE,PR0037481
DAWIYN5VR,12/01/2016 12:00:00 AM,SHERATON LOS ANGELES DOWNTOWN,99,A,1,ROUTINE INSPECTION,EE0000721,711 S HOPE ST,LOS ANGELES,FA0175246,CA,90017,OW0181821,"NREA-TCR 711 OPERATING COMPANY, LLC",RESTAURANT (61-150) SEATS LOW RISK,1636,SHERATON LOS ANGELES DOWNTOWN (BAR),ACTIVE,PR0168364
DA19AEJ0H,12/01/2016 12:00:00 AM,EL DIABLO ANTOJITOS MEXICANOS,86,B,1,ROUTINE INSPECTION,EE0001026,4501 S ALAMEDA ST,LOS ANGELES,FA0176826,CA,90058,OW0182825,CARVAJAL & BROTHERS RESTAURANT,RESTAURANT (61-150) SEATS HIGH RISK,1638,EL DIABLO ANTOJITOS MEXICANOS,ACTIVE,PR0169739
DAFZDQJSN,12/01/2016 12:00:00 AM,FERTITTA CAFE,98,A,1,ROUTINE INSPECTION,EE0000117,610 CHILD'S WAY,LOS ANGELES,FA0240113,CA,90089,OW0227063,USC HOSPITALITY SERVICES,RESTAURANT (151 + ) SEATS HIGH RISK,1641,FERTITTA CAFE,ACTIVE,PR0188119
DAAN0XRJU,12/01/2016 12:00:00 AM,UMAMI CATESEN,95,A,1,ROUTINE INSPECTION,EE0000721,852 S BROADWAY,LOS ANGELES,FA0073070,CA,90014,OW0036844,UMAMICATESSEN LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,UMAMI CATESEN,ACTIVE,PR0034292
DAKFCESE1,12/01/2016 12:00:00 AM,SUGAR FACTORY CONCESSION & CANDY STORE,94,A,1,ROUTINE INSPECTION,EE0000835,6925 hollywood BLVD,LOS ANGELES,FA0222147,CA,90028-6103,OW0227048,"SUGAR FACTORY CHINESE THEATER HOLLYWOOD, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUGAR FACTORY CONCESSION & CANDY STORE,INACTIVE,PR0177128
DALXTX2CM,12/01/2016 12:00:00 AM,NOODLE WORLD JR.,93,A,1,ROUTINE INSPECTION,EE0000733,8636 S SEPULVEDA BLVD,LOS ANGELES,FA0174543,CA,90045,OW0181191,MEKCO S INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,NOODLE WORLD JR.,ACTIVE,PR0167557
DAOC11SKS,12/01/2016 12:00:00 AM,NIZAM INDIAN CUISINE,92,A,1,ROUTINE INSPECTION,EE0000338,10871 W PICO BLVD,LOS ANGELES,FA0042522,CA,90064,OW0031228,"SAHOTA, SUKHDEV SINGH",RESTAURANT (31-60) SEATS HIGH RISK,1635,NIZAM INDIAN CUISINE,INACTIVE,PR0034381
DAH58TIDM,12/01/2016 12:00:00 AM,SUBWAY #28619,97,A,1,ROUTINE INSPECTION,EE0000523,3112 N GLENDALE BLVD,LOS ANGELES,FA0049819,CA,90039,OW0005591,C G INVESTMENTS INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #28619,ACTIVE,PR0006641
DA6S1ILKB,12/01/2016 12:00:00 AM,WHOLE FOODS365,91,A,1,ROUTINE INSPECTION,EE0000923,2520 GLENDALE BLVD,LOS ANGELES,FA0225617,CA,90039,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,WHOLE FOODS365 - KITCHEN,ACTIVE,PR0180936
DAHMY2LEW,12/01/2016 12:00:00 AM,SUBWAY SANDWICHES,97,A,1,ROUTINE INSPECTION,EE0000725,611 E IMPERIAL HWY STE #105,LOS ANGELES,FA0049953,CA,90059,OW0004452,"BERI VENTURES, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY SANDWICHES,ACTIVE,PR0002505
DAFVMR0J4,12/01/2016 12:00:00 AM,GREEN ORANGE ICE CREAM,92,A,1,ROUTINE INSPECTION,EE0000725,12003 S AVALON BLVD STE #105,LOS ANGELES,FA0015765,CA,90061,OW0007812,"CHOI, YUNHO",RESTAURANT (0-30) SEATS MODERATE RISK,1631,GREEN ORANGE ICE CREAM,ACTIVE,PR0022838
DAT0YUXHP,12/01/2016 12:00:00 AM,JUICE CRAFTERS,94,A,1,ROUTINE INSPECTION,EE0000923,2740 N GRIFFITH PARK,LOS ANGELES,FA0177867,CA,90027,OW0099818,VENTURE ONE GROUP INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,JUICE CRAFTERS,ACTIVE,PR0170946
DAN8ZCKX0,12/01/2016 12:00:00 AM,STREET CHURROS,91,A,1,ROUTINE INSPECTION,EE0000835,6801 HOLLYWOOD BLVD # 253,LOS ANGELES,FA0224109,CA,90028,OW0228670,"STREETCHURROS, INC",RESTAURANT (0-30) SEATS LOW RISK,1630,STREET CHURROS,ACTIVE,PR0179282
DAHHT2KM9,12/01/2016 12:00:00 AM,BY CHOLE,98,A,1,ROUTINE INSPECTION,EE0000923,2520 GLENDALE BLVD,LOS ANGELES,FA0225682,CA,90039-3220,OW0229928,"BC SILVER LAKE, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,BY CHOLE,ACTIVE,PR0180989
DALZAH6KJ,12/01/2016 12:00:00 AM,NAGILA MEAT PL,91,A,1,ROUTINE INSPECTION,EE0000375,9407 W PICO BLVD,LOS ANGELES,FA0041131,CA,90035,OW0030003,"REUVEN, NITKA",RESTAURANT (0-30) SEATS HIGH RISK,1632,NAGILA MEAT PL,ACTIVE,PR0031185
DAWZG8CY8,12/01/2016 12:00:00 AM,LA POBLANITA,90,A,1,ROUTINE INSPECTION,EE0000946,3051 W 7TH ST,LOS ANGELES,FA0021042,CA,90005,OW0013591,"GOMEZ, JERONIMO",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA POBLANITA,ACTIVE,PR0041540
DA0PZTHIT,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,96,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - BANQUET KITCHEN,ACTIVE,PR0147934
DAGHCZ19L,12/01/2016 12:00:00 AM,GAME SPORTS BAR AND GRILL,93,A,1,ROUTINE INSPECTION,EE0000955,5630 W MANCHESTER AVE,LOS ANGELES,FA0024378,CA,90045,OW0012683,GAME SPORTS BAR AND GRILL LL,RESTAURANT (151 + ) SEATS HIGH RISK,1641,GAME SPORTS BAR AND GRILL,ACTIVE,PR0024796
DAYKQMDXH,12/01/2016 12:00:00 AM,JANGGUN BBQ,92,A,1,ROUTINE INSPECTION,EE0000946,698 S VERMONT AVE STE 111,LOS ANGELES,FA0223040,CA,90005,OW0227791,SSS LEE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,JANGGUN BBQ,INACTIVE,PR0178082
DAFKCJ14X,12/01/2016 12:00:00 AM,RALPHS MARKET #39,99,A,1,ROUTINE INSPECTION,EE0000828,260 S LA BREA AVE,LOS ANGELES,FA0069205,CA,90036,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RALPHS MARKET #39 - STARBUCKS,ACTIVE,PR0179967
DA2PAKQ61,12/01/2016 12:00:00 AM,CHARLES DREW UNIVERSITY,99,A,1,ROUTINE INSPECTION,EE0000725,1731 E 120TH ST,LOS ANGELES,FA0159601,CA,90059,OW0124610,SOCEXO AMERICA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHARLES DREW UNIVERSITY,ACTIVE,PR0147662
DALK7UJWS,12/01/2016 12:00:00 AM,LA CHINA POBLANA,94,A,1,ROUTINE INSPECTION,EE0000997,3568 WHITTIER BLVD,LOS ANGELES,FA0065077,CA,90023,OW0007553,"CHILACA QUITL, MARIA LUCIA",RESTAURANT (31-60) SEATS HIGH RISK,1635,LA CHINA POBLANA,ACTIVE,PR0040804
DAS66GTBC,12/01/2016 12:00:00 AM,USC MAIN KITCHEN-BASEMENT,98,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0039177,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (151 + ) SEATS HIGH RISK,1641,USC MAIN KITCHEN-BASEMENT,ACTIVE,PR0014265
DA4HE0XJH,12/01/2016 12:00:00 AM,CHANDARA RESTAURANT,97,A,1,ROUTINE INSPECTION,EE0000629,11940 W PICO BLVD,LOS ANGELES,FA0059475,CA,90064,OW0006919,CHAN DARA INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CHAN DARA,INACTIVE,PR0023656
DASK8HS0C,12/01/2016 12:00:00 AM,NAGILA PIZZA,91,A,1,ROUTINE INSPECTION,EE0000375,9411 W PICO BLVD,LOS ANGELES,FA0067390,CA,90035,OW0025519,NAGILA PIZZA INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,NAGILA PIZZA,ACTIVE,PR0005180
DA7YCY8EV,12/01/2016 12:00:00 AM,BIG SAVER FOODS,91,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000420,5168 S HUNTINGTON DR,LOS ANGELES,FA0171998,CA,90032,OW0036820,UKA'S BIG SAVER FOODS INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BIG SAVER FOODS BAKERY,ACTIVE,PR0164492
DAZXWCZB6,12/01/2016 12:00:00 AM,SUPER BIONICOS,93,A,1,ROUTINE INSPECTION,EE0001026,4501 S ALAMEDA ST # #W-4,LOS ANGELES,FA0050260,CA,90058,OW0014216,"GUARENA, LUIS",RESTAURANT (0-30) SEATS HIGH RISK,1632,SUPER BIONICOS,ACTIVE,PR0027940
DADXR8U8D,12/01/2016 12:00:00 AM,RALPHS MARKET #39,98,A,1,ROUTINE INSPECTION,EE0000828,260 S LA BREA AVE,LOS ANGELES,FA0069205,CA,90036,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RALPHS MARKET #39 - BAKERY,ACTIVE,PR0033802
DAD1PL050,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,HYATT REGENCY LAX - EMPLOYEE CAFE,ACTIVE,PR0147966
DAQ4CLWOV,12/01/2016 12:00:00 AM,BERNARDS AVALON GRILL,92,A,1,ROUTINE INSPECTION,EE0000725,11913 S AVALON BLVD,LOS ANGELES,FA0008921,CA,90061,OW0025378,"MURRAY, NATHAN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BERNARDS AVALON GRILL,ACTIVE,PR0038980
DAAAZVYML,12/01/2016 12:00:00 AM,EL POLLO TAQUERO,90,A,1,ROUTINE INSPECTION,EE0000904,4481 SANTA MONICA BLVD,LOS ANGELES,FA0021115,CA,90029,OW0015370,"HERNANDEZ, MARTHA PATRICIA",RESTAURANT (0-30) SEATS HIGH RISK,1632,EL POLLO TAQUERO,ACTIVE,PR0011584
DA1AHA6ER,12/01/2016 12:00:00 AM,RALPHS MARKET #39,100,A,1,ROUTINE INSPECTION,EE0000828,260 S LA BREA AVE,LOS ANGELES,FA0069205,CA,90036,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RALPHS MARKET #39 -  KOSHER BAKERY,ACTIVE,PR0029110
DADIXEEVN,12/01/2016 12:00:00 AM,EL TEJANITO,83,B,1,ROUTINE INSPECTION,EE0001026,4501 S ALAMEDA ST # #703,LOS ANGELES,FA0061647,CA,90058,OW0002045,"ALCORTA, LUPE",RESTAURANT (31-60) SEATS HIGH RISK,1635,EL TEJANITO,ACTIVE,PR0012071
DAUVHEYO7,12/01/2016 12:00:00 AM,ADDY'S BAKERY,91,A,1,ROUTINE INSPECTION,EE0000725,10960 S AVALON BLVD,LOS ANGELES,FA0002904,CA,90061,OW0008418,"COBAR, RENE GUILLERMO",RESTAURANT (0-30) SEATS MODERATE RISK,1631,ADDY'S BAKERY,ACTIVE,PR0017304
DAWT10EBI,12/01/2016 12:00:00 AM,BAOHAUS,94,A,1,ROUTINE INSPECTION,EE0000360,727 N BROADWAY STE 130,LOS ANGELES,FA0241455,CA,90012,OW0237349,BAOHAUS FAR EAST PLAZA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,BAOHAUS,ACTIVE,PR0189568
