serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DATSHSRN0,01/25/2017 12:00:00 AM,GLAZE DONUTS,90,A,1,ROUTINE INSPECTION,EE0001025,5827 S FIGUEROA ST,LOS ANGELES,FA0062704,CA,90003,OW0015803,"HOK CHENG, ET AL",RESTAURANT (0-30) SEATS MODERATE RISK,1631,GLAZE DONUTS,INACTIVE,PR0003146
DAFJGRI4A,01/25/2017 12:00:00 AM,SODA POPS,92,A,1,ROUTINE INSPECTION,EE0000957,349 N LA CIENEGA BLVD,LOS ANGELES,FA0033573,CA,90048,OW0029146,PUOPOLO ENTERPRISES LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SODA POPS,INACTIVE,PR0032820
DAHAS0NDS,01/25/2017 12:00:00 AM,BEAMING WELLNESS,96,A,1,ROUTINE INSPECTION,EE0000727,131 BARRINGTON AVE,LOS ANGELES,FA0165998,CA,90049,OW0129221,BEAMING WELLNESS INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BEAMING WELLNESS,ACTIVE,PR0156209
DARSFGYUT,01/25/2017 12:00:00 AM,KARAOKE BLEU,98,A,1,ROUTINE INSPECTION,EE0000684,2064 SAWTELLE BLVD,LOS ANGELES,FA0032688,CA,90025,OW0017448,JATT ENTERPRISES INC,RESTAURANT (31-60) SEATS LOW RISK,1633,KARAOKE BLEU,ACTIVE,PR0022400
DAHC79XMY,01/25/2017 12:00:00 AM,EL COMPADRE,92,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000360,1449 W SUNSET BLVD,LOS ANGELES,FA0061386,CA,90026,OW0010580,E C 11 INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,EL COMPADRE,ACTIVE,PR0007185
DATXLBXPZ,01/25/2017 12:00:00 AM,WASABI JAPANESE NOODLE HOUSE,94,A,1,ROUTINE INSPECTION,EE0000531,3444 WILSHIRE BLVD,LOS ANGELES,FA0176807,CA,90010,OW0182806,YONG JA KANG,RESTAURANT (31-60) SEATS HIGH RISK,1635,WASABI JAPANESE NOODLE HOUSE,ACTIVE,PR0169716
DAJUM2CQG,01/25/2017 12:00:00 AM,MOUN OF TUNIS,90,A,1,ROUTINE INSPECTION,EE0000835,7445 SUNSET BLVD # B,LOS ANGELES,FA0041578,CA,90046-3403,OW0022909,"MAHMOUD,ABDELLATIF B",RESTAURANT (31-60) SEATS HIGH RISK,1635,MOUN OF TUNIS,ACTIVE,PR0019819
DA4OTD41R,01/25/2017 12:00:00 AM,TACOS EL HERMANOS,92,A,1,ROUTINE INSPECTION,EE0001058,1220 E 1ST ST,LOS ANGELES,FA0166465,CA,90033,OW0129607,MARGARITA LEZAMA-PEREZ,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS EL HERMANO,ACTIVE,PR0156777
DAPY4ZDIF,01/25/2017 12:00:00 AM,LITTLE DOM'S,92,A,1,ROUTINE INSPECTION,EE0000846,2128 N HILLHURST AVE,LOS ANGELES,FA0065818,CA,90027,OW0010667,EASTSIDE HOLDINGS LIMITED,RESTAURANT (31-60) SEATS HIGH RISK,1635,LITTLE DOM'S,ACTIVE,PR0043915
DA4PLOGOT,01/25/2017 12:00:00 AM,OYSTARS,90,A,1,ROUTINE INSPECTION,EE0001058,136 S CENTRAL AVE,LOS ANGELES,FA0242618,CA,90012,OW0238208,DAJIN INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,OYSTARS,INACTIVE,PR0190809
DA0URDNEU,01/25/2017 12:00:00 AM,SPITZ RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0001058,371 E 2ND ST,LOS ANGELES,FA0033930,CA,90012,OW0029384,"RADWICK ENTERPRISES, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,SPITZ RESTAURANT,ACTIVE,PR0048173
DA858BA0P,01/25/2017 12:00:00 AM,EL POLLO LOCO,87,B,1,ROUTINE INSPECTION,EE0001006,330 N ALVARADO ST,LOS ANGELES,FA0012496,CA,90026,OW0010868,"EL POLLO LOCO, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,EL POLLO LOCO,ACTIVE,PR0015865
DABZ43G86,01/25/2017 12:00:00 AM,ART'S CHILI DOG STAND,97,A,1,ROUTINE INSPECTION,EE0001064,1410 W FLORENCE AVE,LOS ANGELES,FA0004302,CA,90044,OW0025792,"NELMS, DARRELL",RESTAURANT (0-30) SEATS MODERATE RISK,1631,ART'S CHILI DOG STAND,ACTIVE,PR0047891
DAHL8D04X,01/25/2017 12:00:00 AM,MCDONALD'S #12036,97,A,1,ROUTINE INSPECTION,EE0001006,405 N ALVARADO ST,LOS ANGELES,FA0066675,CA,90026,OW0014429,PARTNERS H&R,RESTAURANT (31-60) SEATS MODERATE RISK,1634,MCDONALD'S #12036,ACTIVE,PR0035095
DADTOV0JT,01/24/2017 12:00:00 AM,LA BARCA,93,A,1,ROUTINE INSPECTION,EE0000594,2414 S VERMONT AVE,LOS ANGELES,FA0065033,CA,90007,OW0014264,GUILLERMO & GENOV EVA,RESTAURANT (61-150) SEATS HIGH RISK,1638,LA BARCA,ACTIVE,PR0038431
DA2V9AWZ4,01/24/2017 12:00:00 AM,MC CONNELL'S ICE CREAM,95,A,1,ROUTINE INSPECTION,EE0000721,317 S BROADWAY # D4,LOS ANGELES,FA0164347,CA,90013,OW0106897,"MC CONNELL'S ICE CREAM, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,Mc Connell's Ice Cream,ACTIVE,PR0152623
DAJFO9QLY,01/24/2017 12:00:00 AM,KFC,97,A,1,ROUTINE INSPECTION,EE0001021,11864 WILMINGTON AVE,LOS ANGELES,FA0032107,CA,90059,OW0013998,GREAT AMERICAN CHICKEN CORP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,KFC,ACTIVE,PR0043657
DABWGZNGQ,01/24/2017 12:00:00 AM,MURAKAMI,98,A,1,ROUTINE INSPECTION,EE0000951,7160 MELROSE AVE,LOS ANGELES,FA0138424,CA,90046,OW0101780,TADASHI MURAKAMI,RESTAURANT (61-150) SEATS HIGH RISK,1638,MURAKAMI,ACTIVE,PR0122742
DA4LEQL0I,01/24/2017 12:00:00 AM,PRESIDENTE RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000593,18441 DEVONSHIRE ST,LOS ANGELES,FA0029060,CA,91325,OW0030969,RUFFINELLI PERRY,RESTAURANT (61-150) SEATS HIGH RISK,1638,PRESIDENTE RESTAURANT,ACTIVE,PR0038550
DASLBZZGU,01/24/2017 12:00:00 AM,REGENCY VILLAGE THEATRE,92,A,1,ROUTINE INSPECTION,EE0000911,961 BROXTON AVE,LOS ANGELES,FA0045617,CA,90024,OW0013554,GOLIN LYNDON H,RESTAURANT (0-30) SEATS LOW RISK,1630,REGENCY VILLAGE THEATRE,ACTIVE,PR0009376
DA7KY6IQ0,01/24/2017 12:00:00 AM,FIVE GUYS BURGERS & FRIES #1430,99,A,1,ROUTINE INSPECTION,EE0000853,5550 WILSHIRE BLVD STE D,LOS ANGELES,FA0143753,CA,90036,OW0011913,"FIVE GUYS OPERATIONS, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,FIVE GUYS BURGERS & FRIES #1430,ACTIVE,PR0129714
DAI16Z3XJ,01/24/2017 12:00:00 AM,LACMA MAIN KITCHEN,98,A,1,ROUTINE INSPECTION,EE0000853,5905 WILSHIRE BLVD,LOS ANGELES,FA0021199,CA,90036,OW0035686,THE PATINA GROUP NEWCO LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LACMA MAIN KITCHEN,ACTIVE,PR0016636
DA98U8B0B,01/24/2017 12:00:00 AM,RALPHS MARKET  #198,96,A,1,ROUTINE INSPECTION,EE0000727,9616 W PICO BLVD,LOS ANGELES,FA0069277,CA,90035,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STARBUCKS,ACTIVE,PR0156822
DAJVCKXNJ,01/24/2017 12:00:00 AM,CAFE GLACE,95,A,1,ROUTINE INSPECTION,EE0000684,1441 WESTWOOD BLVD,LOS ANGELES,FA0058920,CA,90024,OW0011185,ERB GLACE INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAFE GLACE,INACTIVE,PR0032652
DAMV9OZQM,01/24/2017 12:00:00 AM,G-STATION,77,C,1,ROUTINE INSPECTION,EE0000723,2500 W 8TH ST # 103,LOS ANGELES,FA0180653,CA,90057,OW0186002,SEAN GUY KIM,RESTAURANT (31-60) SEATS HIGH RISK,1635,G-STATION,INACTIVE,PR0174455
DAF4FVJCG,01/24/2017 12:00:00 AM,SAL'S,96,A,1,ROUTINE INSPECTION,EE0000951,7356 MELROSE AVE,LOS ANGELES,FA0031525,CA,90046,OW0100534,"MELROSE DINE AND LAUGH, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,SAL'S,ACTIVE,PR0031998
DA2EQGPF3,01/24/2017 12:00:00 AM,GAM JA GOL,95,A,1,ROUTINE INSPECTION,EE0000884,3003 W OLYMPIC BLVD STE #107,LOS ANGELES,FA0062521,CA,90005,OW0019253,"KIM, GEUM-SOON",RESTAURANT (31-60) SEATS HIGH RISK,1635,GAM JA GOL,ACTIVE,PR0019961
DAKD9YYSL,01/24/2017 12:00:00 AM,CHEEBO,90,A,1,ROUTINE INSPECTION,EE0000835,7533 W SUNSET BLVD,LOS ANGELES,FA0014356,CA,90046,OW0033188,SLAB CO LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CHEEBO,ACTIVE,PR0011161
DA0ZUE0YC,01/24/2017 12:00:00 AM,PRISM COFFEE,98,A,1,ROUTINE INSPECTION,EE0000854,1032 CRENSHAW BLVD STE E,LOS ANGELES,FA0175108,CA,90019,OW0181708,"J EXCLUSIVE, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PRISM COFFEE,ACTIVE,PR0168217
DAUWG7BWZ,01/24/2017 12:00:00 AM,CHIPOTLE MEXICAN GRILL,98,A,1,ROUTINE INSPECTION,EE0000853,5550 W WILSHIRE BLVD STE #101B,LOS ANGELES,FA0008979,CA,90036,OW0007608,"CHIPOTLE MEXICAN GRILL, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHIPOTLE MEXICAN GRILL,ACTIVE,PR0030434
DATWYJSR0,01/24/2017 12:00:00 AM,LITTLE BEIJING,90,A,1,ROUTINE INSPECTION,EE0000871,4727 VENICE BLVD,LOS ANGELES,FA0022214,CA,90019,OW0022464,LUCKY TH FOODS SERV INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LITTLE BEIJING,ACTIVE,PR0043559
DA1Z6FXPK,01/24/2017 12:00:00 AM,XIAOYAO INC,92,A,1,ROUTINE INSPECTION,EE0000746,1733 COLORADO BLVD,LOS ANGELES,FA0020085,CA,90041,OW0039380,XIAOYAO INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,EAGLEROCK GREEN DRAGON,ACTIVE,PR0039512
DAC4WPVTK,01/24/2017 12:00:00 AM,SUNSET GRILL,92,A,1,ROUTINE INSPECTION,EE0000835,7439 W SUNSET BLVD,LOS ANGELES,FA0050228,CA,90046,OW0002196,ALL YEAR FOOD SERVICES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SUNSET GRILL,ACTIVE,PR0010775
DAVS03ICE,01/24/2017 12:00:00 AM,LAX MARRIOTT CHAMPIONS,91,A,1,ROUTINE INSPECTION,EE0000955,5855 W CENTURY BLVD,LOS ANGELES,FA0021687,CA,90045,OW0023487,MARRIOTT HOTEL SERVICES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,LAX MARRIOTT LATITUDE 33,ACTIVE,PR0006821
DAQHR8OEO,01/24/2017 12:00:00 AM,ALIBI ROOM,93,A,1,ROUTINE INSPECTION,EE0000953,12236 W WASHINGTON BLVD,LOS ANGELES,FA0005559,CA,90066,OW0002159,ALIBI BAR LP,RESTAURANT (61-150) SEATS HIGH RISK,1638,ALIBI ROOM,ACTIVE,PR0042450
DAIPJ9QZK,01/24/2017 12:00:00 AM,SINULANG ALLKELANG,82,B,1,ROUTINE INSPECTION,EE0000854,1032 S CRENSHAW BLVD STE B,LOS ANGELES,FA0048581,CA,90019,OW0022715,"MA, HUNG HEE",RESTAURANT (31-60) SEATS HIGH RISK,1635,SINULANG ALLKELANG,ACTIVE,PR0024878
DA0JGJKOW,01/24/2017 12:00:00 AM,LAS PALMITAS FRUIT #5,90,A,1,ROUTINE INSPECTION,EE0000740,3425 E 1ST ST STE 3435,LOS ANGELES,FA0065486,CA,90063,OW0020819,LAS PALMITAS FRESH FRUIT INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LAS PALMITAS  FRUIT #5,ACTIVE,PR0038854
DAMF6202Y,01/24/2017 12:00:00 AM,YANUSA SUSHI RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0000884,2740 W OLYMPIC BLVD,LOS ANGELES,FA0074230,CA,90006,OW0040260,"ZHAO, DONG",RESTAURANT (0-30) SEATS HIGH RISK,1632,YANUSA SUSHI RESTAURANT,ACTIVE,PR0045145
