serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAYSFZC8Y,08/12/2016 12:00:00 AM,TOFU-YA,95,A,1,ROUTINE INSPECTION,EE0000684,2021 SAWTELLE BLVD,LOS ANGELES,FA0072661,CA,90025,OW0012078,"FOFU-YA, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,TOFU-YA,INACTIVE,PR0026415
DAI2ZZAL3,08/12/2016 12:00:00 AM,KITTY'S SNOW CONES,99,A,1,ROUTINE INSPECTION,EE0000360,OLVERA ST 2,LOS ANGELES,FA0032527,CA,90012,OW0022643,"LYNN, KATHERINE M",RESTAURANT (0-30) SEATS MODERATE RISK,1631,KITTY'S SNOW CONES,ACTIVE,PR0029981
DACPHDC4J,08/12/2016 12:00:00 AM,GARDELIS RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000951,7963 MELROSE AVE,LOS ANGELES,FA0062546,CA,90046,OW0005140,"BOZOGHLIAN, CARLOS",RESTAURANT (61-150) SEATS HIGH RISK,1638,GARDELIS RESTAURANT,ACTIVE,PR0042350
DARH9C0GM,08/12/2016 12:00:00 AM,FICKLE TEA LOUNGE,92,A,1,ROUTINE INSPECTION,EE0000869,3726 W 6TH ST,LOS ANGELES,FA0224669,CA,90020,OW0229186,FICKLE TEA LOUNGE LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,FICKLE TEA LOUNGE,INACTIVE,PR0179925
DA556CSI2,08/12/2016 12:00:00 AM,CALIFORNIA STEAK AND FRIES,94,A,1,ROUTINE INSPECTION,EE0000176,3745 S LA BREA AVE STE B,LOS ANGELES,FA0059006,CA,90016,OW0001991,ALAMAD JAWAD A,RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA STEAK AND FRIES,ACTIVE,PR0006337
DATIRP0BS,08/12/2016 12:00:00 AM,JACK IN THE BOX #3378,97,A,1,ROUTINE INSPECTION,EE0000360,516 N BEAUDRY AVE,LOS ANGELES,FA0018424,CA,90012,OW0017276,"JACK IN THE BOX, INC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,JACK IN THE BOX #3378,ACTIVE,PR0043747
DA6TLQCSS,08/12/2016 12:00:00 AM,CJ'S CAFE BALDWIN HILLS,91,A,1,ROUTINE INSPECTION,EE0000176,3655 S LA BREA AVE,LOS ANGELES,FA0059924,CA,90016,OW0027250,"PADILLA, JESSICA, ET AL",RESTAURANT (61-150) SEATS HIGH RISK,1638,CJ'S CAFE BALDWIN HILLS,ACTIVE,PR0024675
DAOJNNK3Q,08/12/2016 12:00:00 AM,BOYS BURGERS NO.1,96,A,1,ROUTINE INSPECTION,EE0000799,1774 E FLORENCE AVE,LOS ANGELES,FA0225945,CA,90001,OW0230147,"PACIFIC BOYS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,BOYS BURGERS NO.1,ACTIVE,PR0181264
DAD0QI3XR,08/12/2016 12:00:00 AM,SUBWAY #50477,98,A,1,ROUTINE INSPECTION,EE0000709,1813 N CAHUENGA BLVD,LOS ANGELES,FA0049826,CA,90028,OW0010145,DKU CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #50477,ACTIVE,PR0039917
DA0Q01PYB,08/12/2016 12:00:00 AM,MAGNOLIA,83,B,1,ROUTINE INSPECTION,EE0000709,6266 1/2 W SUNSET BLVD,LOS ANGELES,FA0038126,CA,90028,OW0029062,"PROLIFIC PARTNERS, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,MAGNOLIA,INACTIVE,PR0039672
DA0OXWA04,08/12/2016 12:00:00 AM,SAN FRANCISCO SALOON,93,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000338,11501 W PICO BLVD,LOS ANGELES,FA0046862,CA,90064,OW0004173,"BEACH, DON/BRUCE",RESTAURANT (61-150) SEATS HIGH RISK,1638,SAN FRANCISCO SALOON,ACTIVE,PR0001955
DALYLSTAK,08/12/2016 12:00:00 AM,GALLERIA TONKATSU,94,A,1,ROUTINE INSPECTION,EE0000884,3250 W OLYMPIC BLVD STE #307,LOS ANGELES,FA0024370,CA,90006,OW0012655,GALLERIA TONKATSU INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,GALLERIA TONKATSU,ACTIVE,PR0028308
DAJ0PHJ0R,08/12/2016 12:00:00 AM,BOB'S FREEZE,91,A,1,ROUTINE INSPECTION,EE0001049,5144 E BEVERLY BLVD,LOS ANGELES,FA0067862,CA,90022,OW0026625,SOOK HO HAN,RESTAURANT (0-30) SEATS MODERATE RISK,1631,"OH,SOOK",ACTIVE,PR0022283
DA1EMRL76,08/12/2016 12:00:00 AM,THE PAAN,90,A,1,ROUTINE INSPECTION,EE0000869,3732 W 6TH ST,LOS ANGELES,FA0174339,CA,90020,OW0181024,LIMMARU INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE PAAN,ACTIVE,PR0167238
DA3PMNJWF,08/12/2016 12:00:00 AM,MCDONALD'S,95,A,1,ROUTINE INSPECTION,EE0000176,3602 S LA BREA AVE,LOS ANGELES,FA0024262,CA,90016,OW0003310,"ATKA ENTERPRISES, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,MCDONALD'S,ACTIVE,PR0004814
DARRA6DV5,08/12/2016 12:00:00 AM,COLISEO PIZZERIA,93,A,1,ROUTINE INSPECTION,EE0000176,3745 S LA BREA AVE STE A,LOS ANGELES,FA0175743,CA,90016,OW0182240,"COLISEO PIZZERIA , ET AL",RESTAURANT (0-30) SEATS HIGH RISK,1632,COLISEO PIZZERIA,ACTIVE,PR0168947
DAVSOLX3P,08/12/2016 12:00:00 AM,OUMI SUSHI @ SPROUTS,94,A,1,ROUTINE INSPECTION,EE0000726,915 N LA BREA AVE,LOS ANGELES,FA0222203,CA,90038,OW0022586,LWIN FAMILY CO.,RESTAURANT (0-30) SEATS HIGH RISK,1632,OUMI SUSHI @ SPROUTS,ACTIVE,PR0177184
DAIGSNAND,08/12/2016 12:00:00 AM,SPROUTS FARMERS MARKET,95,A,1,ROUTINE INSPECTION,EE0000726,915 N LA BREA AVE,LOS ANGELES,FA0222786,CA,90038,OW0033830,"SPROUTS, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SPROUTS- COFFEE & JUICE BAR,ACTIVE,PR0177987
DAKWVAZZK,08/12/2016 12:00:00 AM,ASAHI RAMEN,95,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000684,2027 SAWTELLE BLVD,LOS ANGELES,FA0007409,CA,90025,OW0038575,WELLBEING FOOD INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,ASAHI RAMEN,INACTIVE,PR0007436
DAXJNSQIY,08/12/2016 12:00:00 AM,SAIGON DELI,90,A,1,ROUTINE INSPECTION,EE0000360,828 N BROADWAY #1,LOS ANGELES,FA0138493,CA,90012,OW0101842,"TRAN, TRAVIS",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SAIGON DELI,ACTIVE,PR0122818
DA0Y7OQZA,08/12/2016 12:00:00 AM,SUBWAY,95,A,1,ROUTINE INSPECTION,EE0000176,2601 S LA BREA AVE,LOS ANGELES,FA0071172,CA,90016,OW0038300,WAHEGURU SUBWAY INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,ACTIVE,PR0045895
DAZUPBNZI,08/12/2016 12:00:00 AM,DEL TACO #976,93,A,1,ROUTINE INSPECTION,EE0000176,3552 S LA BREA AVE,LOS ANGELES,FA0010919,CA,90016,OW0009661,DEL TACO INC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,DEL TACO #976,ACTIVE,PR0017228
DAKAZLBBW,08/12/2016 12:00:00 AM,THE WAFFLE,90,A,1,ROUTINE INSPECTION,EE0000709,6255 W SUNSET BLVD STE #105,LOS ANGELES,FA0051830,CA,90028,OW0035796,"THE WAFFLE, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,THE WAFFLE,ACTIVE,PR0010922
DASCFPJZ4,08/12/2016 12:00:00 AM,"TAM,JOYCE",90,A,1,ROUTINE INSPECTION,EE0000176,3625 S LA BREA AVE,LOS ANGELES,FA0036307,CA,90016,OW0034906,"TAM,STEVEN",RESTAURANT (0-30) SEATS HIGH RISK,1632,"TAM,JOYCE",ACTIVE,PR0001027
DALJ79CZH,08/12/2016 12:00:00 AM,NEW PANDA BUFFET,97,A,1,ROUTINE INSPECTION,EE0000176,5120 RODEO RD,LOS ANGELES,FA0041429,CA,90016,OW0100335,FOUR ISLAND US INC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,NEW PANDA BUFFET,ACTIVE,PR0045288
DAMOEI4XV,08/12/2016 12:00:00 AM,THE VILLAGE IDIOT,94,A,1,ROUTINE INSPECTION,EE0000951,7383 MELROSE AVE,LOS ANGELES,FA0051821,CA,90046,OW0036741,"TVI INTERPRISES, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,THE VILLAGE IDIOT,ACTIVE,PR0011450
DAPHS41BQ,08/12/2016 12:00:00 AM,FISH TOWN OUTLET,92,A,1,ROUTINE INSPECTION,EE0000176,3723 S LA BREA AVE,LOS ANGELES,FA0062094,CA,90016,OW0019376,"KIM, KYLE K",RESTAURANT (0-30) SEATS HIGH RISK,1632,FISH TOWN OUTLET,ACTIVE,PR0024398
DASMDHOCG,08/12/2016 12:00:00 AM,BLUE C SUSHI,98,A,1,ROUTINE INSPECTION,EE0000709,6374 W SUNSET BLVD unit B,LOS ANGELES,FA0160479,CA,90028,OW0125441,BLUE C CALIFORNIA INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,BLUE C SUSHI,ACTIVE,PR0148567
DAJPAVI05,08/12/2016 12:00:00 AM,PAPILLON INTERNATIONAL BAKERY,95,A,1,ROUTINE INSPECTION,EE0000846,5019 W HOLLYWOOD BLVD,LOS ANGELES,FA0137484,CA,90027,OW0100511,"GLENDALE FRENCH BREAD BAKERY, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,PAPILLON INTERNATIONAL BAKERY,ACTIVE,PR0121577
DAYV0ULLU,08/12/2016 12:00:00 AM,HAKATA RAMEN SHIN SEN GUMI,95,A,1,ROUTINE INSPECTION,EE0001058,132 S CENTRAL AVE,LOS ANGELES,FA0063142,CA,90012,OW0020015,KS WORLD INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,HAKATA RAMEN SHIN SEN GUMI,ACTIVE,PR0029243
DACKITIVJ,08/12/2016 12:00:00 AM,MANNARIA,91,A,1,ROUTINE INSPECTION,EE0000884,3250 W OLYMPIC BLVD #308,LOS ANGELES,FA0160239,CA,90006,OW0125214,JAMES JISOO LEE,RESTAURANT (0-30) SEATS HIGH RISK,1632,MANNARIA,INACTIVE,PR0148329
DA23GJ0DC,08/12/2016 12:00:00 AM,STARBUCKS COFFEE #6557,97,A,1,ROUTINE INSPECTION,EE0001058,138 S CENTRAL AVE,LOS ANGELES,FA0049360,CA,90012,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (31-60) SEATS LOW RISK,1633,STARBUCKS,ACTIVE,PR0044361
DAKHLUAID,08/12/2016 12:00:00 AM,BIG MAMAS & PAPA'S/MARIPOSA,97,A,1,ROUTINE INSPECTION,EE0000846,5051 HOLLYWOOD BLVD,LOS ANGELES,FA0005627,CA,90027,OW0032435,SHANI AND SANI INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BIG MAMAS & PAPA'S/MARIPOSA,ACTIVE,PR0047285
DAKZ3QRGY,08/12/2016 12:00:00 AM,KURA REVOLVING SUSHI BAR,90,A,1,ROUTINE INSPECTION,EE0000338,2130 SAWTELLE BLVD #111,LOS ANGELES,FA0137505,CA,90025-6268,OW0020044,KULA SUSHI USA INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,KURA REVOLVING SUSHI BAR,ACTIVE,PR0121605
DAK5RPXFO,08/12/2016 12:00:00 AM,JOHNNY ROCKETS,92,A,1,ROUTINE INSPECTION,EE0001058,131 S CENTRAL AVE,LOS ANGELES,FA0030750,CA,90012,OW0017985,"JR BH GROUP, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,JOHNNY ROCKETS,ACTIVE,PR0005654
DAP4PEWI1,08/12/2016 12:00:00 AM,DUFF'S CAKE MIX/CHARM CITY CAKES WEST,97,A,1,ROUTINE INSPECTION,EE0000951,8300 MELROSE AVE,LOS ANGELES,FA0058964,CA,90069,OW0005958,CAMP CAKE LLC.,RESTAURANT (0-30) SEATS LOW RISK,1630,DUFF'S CAKE MIX/CHARM CITY CAKES WEST,ACTIVE,PR0003091
DAKDJEL9W,08/11/2016 12:00:00 AM,T=FISH,98,A,1,ROUTINE INSPECTION,EE0000869,301 S WESTERN AVE STE #201,LOS ANGELES,FA0071634,CA,90020,OW0018399,"KANG, MANSEON",RESTAURANT (61-150) SEATS HIGH RISK,1638,T=FISH,ACTIVE,PR0024026
DAI6KM0EL,08/11/2016 12:00:00 AM,MR BOSSAM,90,A,1,ROUTINE INSPECTION,EE0000869,338 S WESTERN AVE # A-B,LOS ANGELES,FA0165716,CA,90020,OW0128962,ABBA TRADING CORP.,RESTAURANT (61-150) SEATS HIGH RISK,1638,MR BOSSAM,ACTIVE,PR0154051
DAONT0PDX,08/11/2016 12:00:00 AM,DER WIENERSCHNITZEL,91,A,1,ROUTINE INSPECTION,EE0000905,3789 S CRENSHAW BLVD,LOS ANGELES,FA0018506,CA,90016,OW0026624,"OH,CHUN LAN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DER WIENERSCHNITZEL,ACTIVE,PR0005740
DABMDSEWS,08/11/2016 12:00:00 AM,THE BLACK SHEEP,90,A,1,ROUTINE INSPECTION,EE0000721,126 E 6TH ST,LOS ANGELES,FA0173873,CA,90014,OW0180623,HD ENTERTAINMENT GROUP LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,THE BLACK SHEEP,ACTIVE,PR0166686
DA0YWTNVK,08/11/2016 12:00:00 AM,DETENTION CAFE,98,A,1,ROUTINE INSPECTION,EE0000951,7801 MELROSE AVE STE #1A,LOS ANGELES,FA0011077,CA,90046,OW0024158,MELVID INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,DETENTION CAFE,ACTIVE,PR0010071
DAU1DAQ4B,08/11/2016 12:00:00 AM,YOGURTLAND USC GATEWAY,96,A,1,ROUTINE INSPECTION,EE0000594,3335 S FIGUEROA ST STE K,LOS ANGELES,FA0041743,CA,90007,OW0039769,YOGURTLAND INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YOGURTLAND USC GATEWAY,ACTIVE,PR0034272
DAGJVTXGD,08/11/2016 12:00:00 AM,KENTUCKY FRIED CHICKEN,98,A,1,ROUTINE INSPECTION,EE0000798,1425 MARTIN LUTHER KING BLVD,LOS ANGELES,FA0032062,CA,90037,OW0015609,"HIZAMI, JESSE",RESTAURANT (0-30) SEATS MODERATE RISK,1631,KENTUCKY FRIED CHICKEN,ACTIVE,PR0026156
DAQB9RI0R,08/11/2016 12:00:00 AM,DENNY'S INC #1728,95,A,1,ROUTINE INSPECTION,EE0000709,6100 SUNSET BLVD,LOS ANGELES,FA0010983,CA,90028,OW0009769,DENNY'S INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,DENNY'S INC #1728,ACTIVE,PR0004378
DA6YIXJB0,08/11/2016 12:00:00 AM,TANG'S DONUTS,90,A,1,ROUTINE INSPECTION,EE0000697,5831 FRANKLIN AVE,LOS ANGELES,FA0175366,CA,90028,OW0181925,PHANY YIT,RESTAURANT (0-30) SEATS MODERATE RISK,1631,TANG'S DONUTS,ACTIVE,PR0168506
DA7TGDEBV,08/11/2016 12:00:00 AM,WABA GRILL,99,A,1,ROUTINE INSPECTION,EE0000923,3113 N SAN FERNANDO RD,LOS ANGELES,FA0166586,CA,90065,OW0129704,DANIEL AND IRENE CORPORATION,RESTAURANT (61-150) SEATS HIGH RISK,1638,WABA GRILL,ACTIVE,PR0156902
DAXZPI1T5,08/11/2016 12:00:00 AM,TUPANYOU PIZZA #1,97,A,1,ROUTINE INSPECTION,EE0000531,3129 W 8TH ST,LOS ANGELES,FA0166778,CA,90005,OW0129878,STELLMONT GROUP CORP,RESTAURANT (0-30) SEATS HIGH RISK,1632,TUPANYOU PIZZA # 1,ACTIVE,PR0157101
DAQHDON3D,08/11/2016 12:00:00 AM,MS DONUTS,95,A,1,ROUTINE INSPECTION,EE0000923,1353 GLENDALE BLVD,LOS ANGELES,FA0225852,CA,90026,OW0230070,SOPHANY TY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MS DONUTS,ACTIVE,PR0181173
DAI1R8KVG,08/11/2016 12:00:00 AM,LOCALI,92,A,1,ROUTINE INSPECTION,EE0000697,5825 FRANKLIN AVE,LOS ANGELES,FA0035550,CA,90028,OW0016355,HOROS LLC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LOCALI,ACTIVE,PR0045614
DAGO2AIDQ,08/11/2016 12:00:00 AM,JANGCHUNG PYUNGANDO JOKBAL,100,A,1,ROUTINE INSPECTION,EE0000884,2716 W OLYMPIC BLVD # 104,LOS ANGELES,FA0177839,CA,90006,OW0183733,"JC JOKBAL, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,JANGCHUNG PYUNGANDO JOKBAL,ACTIVE,PR0170908
DAEQ13QOX,08/11/2016 12:00:00 AM,MESSOB ETHIOPIAN RESTAURANT,97,A,1,ROUTINE INSPECTION,EE0000853,1039 S FAIRFAX AVE,LOS ANGELES,FA0039007,CA,90019,OW0003189,"ASFAW, BERHANU",RESTAURANT (61-150) SEATS HIGH RISK,1638,MESSOB ETHIOPIAN RESTAURANT,ACTIVE,PR0012240
DA9BKTPZD,08/11/2016 12:00:00 AM,SAN VICENTE RESTAURANT,92,A,1,ROUTINE INSPECTION,EE0000884,3071 W PICO BLVD,LOS ANGELES,FA0222362,CA,90006,OW0227215,ROSA CELINA LOPEZ,RESTAURANT (0-30) SEATS HIGH RISK,1632,SAN VICENTE RESTAURANT,ACTIVE,PR0177363
DAUOQ7R0G,08/11/2016 12:00:00 AM,RODOLFO'S RESTAURANT,85,B,1,ROUTINE INSPECTION,EE0000360,OLVERA ST 5,LOS ANGELES,FA0069687,CA,90012,OW0022138,LOPEZ SYLVIA MARIE,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RODOLFO'S RESTAURANT,INACTIVE,PR0036738
DAANNBL5X,08/11/2016 12:00:00 AM,H MART LOS ANGELES,90,A,1,ROUTINE INSPECTION,EE0000869,621 S WESTERN AVE #G03,LOS ANGELES,FA0164923,CA,90005,OW0128224,"H MART LOS ANGELES, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,SUSHI BOY AT H MART,ACTIVE,PR0153215
DAT0BVGAY,08/11/2016 12:00:00 AM,MY DUNG SANDWICH SHOP,93,A,1,ROUTINE INSPECTION,EE0000360,314 ORD ST,LOS ANGELES,FA0067355,CA,90012,OW0025955,"NGO, LY THI CHI",RESTAURANT (0-30) SEATS MODERATE RISK,1631,MY DUNG SANDWICH SHOP,ACTIVE,PR0019262
DAMSDZBFV,08/11/2016 12:00:00 AM,SASABUNE,92,A,1,ROUTINE INSPECTION,EE0000727,11917 WILSHIRE BLVD,LOS ANGELES,FA0137900,CA,90025,OW0101240,"SASABUNE, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,SASABUNE,ACTIVE,PR0122097
DAHFFBNMU,08/11/2016 12:00:00 AM,MCDONALD'S #28776,93,A,1,ROUTINE INSPECTION,EE0000905,3650 W MARTIN LUTHER KING JR BLVD STE 271,LOS ANGELES,FA0039639,CA,90008,OW0010276,D BAILEY MANAGEMENT COMPANY,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALD'S #28776,INACTIVE,PR0021866
DA9DGKZF5,08/11/2016 12:00:00 AM,RAHEL VEGGIE CUISINE,92,A,1,ROUTINE INSPECTION,EE0000853,1047 S FAIRFAX AVE,LOS ANGELES,FA0045590,CA,90019,OW0039108,WOLDMEDHIN RAHEL,RESTAURANT (31-60) SEATS MODERATE RISK,1634,RAHEL VEGGIE CUISINE,INACTIVE,PR0044552
DADWDF92O,08/11/2016 12:00:00 AM,POINT THE WAY CAFE,92,A,1,ROUTINE INSPECTION,EE0000122,600 WORLD WAY # 655,LOS ANGELES,FA0224097,CA,90045,OW0016382,HOST INTERNATIONAL INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,POINT THE WAY CAFE,ACTIVE,PR0179271
DAO16RBNY,08/11/2016 12:00:00 AM,LA GOLONDRINA,90,A,1,ROUTINE INSPECTION,EE0000360,OLVERA ST W17,LOS ANGELES,FA0033267,CA,90012,OW0005027,"BONZO, VIVIEN",RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA GOLONDRINA,ACTIVE,PR0012025
DAW0LZZVJ,08/11/2016 12:00:00 AM,PAIK'S NOODLE,85,B,1,ROUTINE INSPECTION,EE0000699,3470 W 6TH ST # 11,LOS ANGELES,FA0159250,CA,90020,OW0124268,"NOODLE J-1, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,PAIK'S NOODLE,ACTIVE,PR0147314
DAX0QZWGR,08/11/2016 12:00:00 AM,TACO LOVE,91,A,1,ROUTINE INSPECTION,EE0000838,7980 SUNSET BLVD,LOS ANGELES,FA0014836,CA,90046,OW0101269,"TACO LOVE, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,TACO LOVE,INACTIVE,PR0011464
DAMU8Y0MG,08/11/2016 12:00:00 AM,THE COFFEE BEAN & TEA LEAF,90,A,1,ROUTINE INSPECTION,EE0000911,950 WESTWOOD BLVD,LOS ANGELES,FA0037031,CA,90024,OW0017025,INTERNATIONAL COFFEE & TEA LLC,RESTAURANT (0-30) SEATS LOW RISK,1630,THE COFFEE BEAN & TEA LEAF,ACTIVE,PR0047555
DALSMHFKL,08/11/2016 12:00:00 AM,FRITZI COOP,92,A,1,ROUTINE INSPECTION,EE0000468,6333 W 3RD ST STE #742,LOS ANGELES,FA0014427,CA,90048,OW0012406,FRITZI DOG INVESTMENT CO LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,FRITZI COOP,ACTIVE,PR0013717
DAWK3F0VA,08/11/2016 12:00:00 AM,STARBUCKS COFFEE #5290,90,A,1,ROUTINE INSPECTION,EE0000659,8500 BEVERLY BLVD,LOS ANGELES,FA0158902,CA,90048,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (0-30) SEATS LOW RISK,1630,STARBUCKS COFFEE #5290,INACTIVE,PR0146980
DAC0KLGYR,08/11/2016 12:00:00 AM,MOCHA CAFE,94,A,1,ROUTINE INSPECTION,EE0000531,695 S VERMONT AVE # 106,LOS ANGELES,FA0067091,CA,90005,OW0024713,"MOCHA CAFE, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,MOCHA CAFE,INACTIVE,PR0044258
DAFFTVH7N,08/11/2016 12:00:00 AM,CHUNGSIL HONGSIL,95,A,1,ROUTINE INSPECTION,EE0000869,338 S WESTERN AVE # D-E,LOS ANGELES,FA0202872,CA,90020,OW0208156,CHUNGSIL HONGSIL INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CHUNGSIL HONGSIL,INACTIVE,PR0175166
DAV8E3OZP,08/11/2016 12:00:00 AM,JACK IN THE BOX # 279,90,A,1,ROUTINE INSPECTION,EE0000798,1441 W MLK BLVD,LOS ANGELES,FA0029960,CA,90062,OW0035140,"TBS FOODS, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,JACK IN THE BOX,ACTIVE,PR0022302
DA3RMWZQD,08/11/2016 12:00:00 AM,LAZY DAISY CAFE,95,A,1,ROUTINE INSPECTION,EE0000727,11913 WILSHIRE BLVD,LOS ANGELES,FA0021690,CA,90025,OW0020943,LAZY DAISY CAFE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,LAZY DAISY CAFE,ACTIVE,PR0044726
