serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DA5CYJMEX,02/06/2018 12:00:00 AM,ALL'ANGOLO PIZZA & PASTA,93,A,1,ROUTINE INSPECTION,EE0000869,4050 W 3RD ST,LOS ANGELES,FA0005998,CA,90020,OW0008782,"CORMIER, DONALD L. JR.",RESTAURANT (0-30) SEATS HIGH RISK,1632,ALL'ANGOLO PIZZA & PASTA,ACTIVE,PR0035114
DAIVJTAYL,02/06/2018 12:00:00 AM,KING TACO #108,96,A,1,ROUTINE INSPECTION,EE0000740,2904 N BROADWAY,LOS ANGELES,FA0064851,CA,90031,OW0019629,"KING TACO RESTAURANT, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,KING TACO INC,ACTIVE,PR0024671
DA4WGBMXX,02/06/2018 12:00:00 AM,RESTAURANTE LA MICHOACANA,91,A,1,ROUTINE INSPECTION,EE0000740,1625 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0242318,CA,90033-2411,OW0237979,ANA R SANTAMARIA DURAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,RESTAURANTE LA MICHOACANA,ACTIVE,PR0190487
DASYMVI9T,02/06/2018 12:00:00 AM,GOBI MONGOLIAN BBQ,94,A,1,ROUTINE INSPECTION,EE0000923,2827 W SUNSET BLVD,LOS ANGELES,FA0015232,CA,90026,OW0029796,RCCM INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,GOBI MONGOLIAN BBQ,ACTIVE,PR0035809
DAQPB4RAY,02/06/2018 12:00:00 AM,LAS BRISAS,92,A,1,ROUTINE INSPECTION,EE0000740,1829 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0034289,CA,90033,OW0040159,"ZARAGOZA,ROBERTO",RESTAURANT (0-30) SEATS HIGH RISK,1632,LAS BRISAS,ACTIVE,PR0020671
DAXBZKOPP,02/06/2018 12:00:00 AM,NEW FLAVORS,90,A,1,ROUTINE INSPECTION,EE0000953,4135 S CENTINELA AVE,LOS ANGELES,FA0067509,CA,90066,OW0025854,NEW FLAVORS INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,NEW FLAVORS,ACTIVE,PR0048350
DAMVMEP6J,02/06/2018 12:00:00 AM,THE PELICAN BELIZEAN CUISINE,98,A,1,ROUTINE INSPECTION,EE0000874,4254 S VERMONT AVE,LOS ANGELES,FA0072422,CA,90037,OW0017539,JEMMOTT NEULIN L,RESTAURANT (0-30) SEATS HIGH RISK,1632,THE PELICAN BELIZEAN CUISINE,ACTIVE,PR0019159
DACVDIB5S,02/06/2018 12:00:00 AM,JACK IN THE BOX #250,95,A,1,ROUTINE INSPECTION,EE0000997,2701 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0064114,CA,90033,OW0017276,"JACK IN THE BOX, INC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,JACK IN THE BOX #250,ACTIVE,PR0034076
DAGTXMFR0,02/06/2018 12:00:00 AM,DEMITASSE,92,A,1,ROUTINE INSPECTION,EE0000659,6363 WILSHIRE BLVD # 101,LOS ANGELES,FA0178334,CA,90048,OW0184103,"DEMITASSE, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DEMITASSE,ACTIVE,PR0171463
DAZOL0KK5,02/06/2018 12:00:00 AM,THE VEGGIE GRILL INC.,90,A,1,ROUTINE INSPECTION,EE0000468,110 S FAIRFAX AVE STE A-16,LOS ANGELES,FA0052355,CA,90036,OW0035775,THE VEGGIE GRILL,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE VEGGIE GRILL INC.,ACTIVE,PR0027521
DAIGZKWDQ,02/06/2018 12:00:00 AM,THAI PATIO RESTAURANT,96,A,1,ROUTINE INSPECTION,EE0000857,5273 HOLLYWOOD BLVD,LOS ANGELES,FA0072080,CA,90027,OW0017484,JB FOOD SERVICE INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,THAI PATIO RESTAURANT,ACTIVE,PR0039084
DA2BEAHVY,02/06/2018 12:00:00 AM,SILVERLAKE RAMEN,92,A,1,ROUTINE INSPECTION,EE0000904,2927 W SUNSET BLVD,LOS ANGELES,FA0048558,CA,90026,OW0021761,LIM JITAEK,RESTAURANT (31-60) SEATS HIGH RISK,1635,SILVERLAKE RAMEN,ACTIVE,PR0019932
DABB6N7ZE,02/06/2018 12:00:00 AM,WHOLE FOODS MARKET,95,A,1,ROUTINE INSPECTION,EE0000727,11737 SAN VICENTE BLVD,LOS ANGELES,FA0055171,CA,90049,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,WHOLE FOODS MARKET (DELI),ACTIVE,PR0013284
DANV4YFSM,02/06/2018 12:00:00 AM,ANGELES,95,A,1,ROUTINE INSPECTION,EE0000904,4330 SUNSET BLVD,LOS ANGELES,FA0244643,CA,90029,OW0239828,SOUND CHECK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,ANGELES,ACTIVE,PR0192967
DACNPVDBM,02/06/2018 12:00:00 AM,MCDONALD'S #5806,91,A,1,ROUTINE INSPECTION,EE0000904,4348 W SUNSET BLVD,LOS ANGELES,FA0024295,CA,90029,OW0023946,MCDONALD'S CORPORATION,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,MCDONALD'S #5806,ACTIVE,PR0037976
DAJX5A0SY,02/06/2018 12:00:00 AM,ELLA'S BELIZEAN RESTAURANT,95,A,1,ROUTINE INSPECTION,EE0000798,3957 S WESTERN AVE,LOS ANGELES,FA0061710,CA,90062,OW0009521,DAWSON CARLA,RESTAURANT (0-30) SEATS HIGH RISK,1632,ELLA'S BELIZEAN RESTAURANT,ACTIVE,PR0037164
DAMKKHPAO,02/06/2018 12:00:00 AM,EL POLLO LOCO,95,A,1,ROUTINE INSPECTION,EE0000740,2000 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0061548,CA,90033,OW0024560,"MINOVITZ, CARY STEPHEN",RESTAURANT (61-150) SEATS HIGH RISK,1638,EL POLLO LOCO,ACTIVE,PR0024712
DASKDR70Q,02/06/2018 12:00:00 AM,OCCIDENTAL COLLEGE,95,A,1,ROUTINE INSPECTION,EE0000162,1600 CAMPUS RD,LOS ANGELES,FA0241165,CA,90041,OW0116065,OCCIDENTAL COLLEGE,RESTAURANT (151 + ) SEATS HIGH RISK,1641,OCCIDENTAL COLLEGE - MARKETPLACE,ACTIVE,PR0189251
DADXPSP50,02/06/2018 12:00:00 AM,THAI DELI,94,A,1,ROUTINE INSPECTION,EE0000740,1835 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0051573,CA,90033,OW0022473,"LUECHA, TIDARAT ANNIE",RESTAURANT (0-30) SEATS HIGH RISK,1632,THAI DELI,ACTIVE,PR0009228
DA7MUBWSS,02/06/2018 12:00:00 AM,RINCON DE GUYABITOS,91,A,1,ROUTINE INSPECTION,EE0001049,735 S ATLANTIC BLVD,LOS ANGELES,FA0046455,CA,90022,OW0023456,"MARMOLEJO-RODRIGUEZ, MARIA I",RESTAURANT (31-60) SEATS HIGH RISK,1635,RINCON DE GUYABITOS,ACTIVE,PR0043614
DAK31JE3W,02/06/2018 12:00:00 AM,ITALIANO'S PIZZA,91,A,1,ROUTINE INSPECTION,EE0000746,6500 N FIGUEROA ST,LOS ANGELES,FA0018170,CA,90042,OW0031667,"SANGOLQUI, HEMINIO VIDAL",RESTAURANT (0-30) SEATS HIGH RISK,1632,ITALIANO'S PIZZA,ACTIVE,PR0041380
DACMDPGTY,02/06/2018 12:00:00 AM,MCDONALD'S # 6155,95,A,1,ROUTINE INSPECTION,EE0001049,5545 WHITTIER BLVD,LOS ANGELES,FA0038312,CA,90022,OW0031523,SANCHEZ FAMILY CORPORATION,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MC DONALD'S REST,ACTIVE,PR0023590
DAEXGRLSJ,02/06/2018 12:00:00 AM,SHEFA,93,A,1,ROUTINE INSPECTION,EE0000951,7275 MELROSE AVE,LOS ANGELES,FA0239319,CA,90046,OW0235635,"2015, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,SHEFA,ACTIVE,PR0187286
DA6J6EUP0,02/06/2018 12:00:00 AM,D'S ORIGINAL TAKE OUT GRILL,93,A,1,ROUTINE INSPECTION,EE0001064,7873 S WESTERN AVE,LOS ANGELES,FA0061163,CA,90047,OW0033901,STALWORTH DAMON,RESTAURANT (0-30) SEATS HIGH RISK,1632,D'S ORIGINAL TAKE OUT GRILL,ACTIVE,PR0006130
DAKNLHTPZ,02/06/2018 12:00:00 AM,CARES COFFEE BAR,92,A,1,ROUTINE INSPECTION,EE0000740,1200 N STATE ST # 2E115,LOS ANGELES,FA0013120,CA,90033,OW0020530,LAC USC AUXILIARY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CARES COFFEE BAR,ACTIVE,PR0034599
DAC3IYWGX,02/06/2018 12:00:00 AM,JOHN'S BURGERS,95,A,1,ROUTINE INSPECTION,EE0000950,6537 E WHITTIER BLVD,LOS ANGELES,FA0019081,CA,90022,OW0018510,"KARPONTINIS, JOHN",RESTAURANT (31-60) SEATS HIGH RISK,1635,JOHN'S BURGERS,ACTIVE,PR0046975
DAFLRQGN7,02/06/2018 12:00:00 AM,SUBWAY #60536,97,A,1,ROUTINE INSPECTION,EE0000800,3113 4TH ST,LOS ANGELES,FA0158859,CA,90018-2904,OW0123908,H S CHEEMA INC.,RESTAURANT (31-60) SEATS MODERATE RISK,1634,SUBWAY #60536,ACTIVE,PR0146942
DA6QI8CE2,02/06/2018 12:00:00 AM,LOUISANA RED SEAFOOD,98,A,1,ROUTINE INSPECTION,EE0001064,7800 S WESTERN AVE,LOS ANGELES,FA0036074,CA,90047,OW0008085,"CHUNG, WAN JIN",RESTAURANT (0-30) SEATS HIGH RISK,1632,LOUISANA RED SEAFOOD,ACTIVE,PR0006789
DARKTIHT6,02/06/2018 12:00:00 AM,EL POLLO LOCO #5988,91,A,1,ROUTINE INSPECTION,EE0001026,4405 S AVALON BLVD,LOS ANGELES,FA0021236,CA,90011,OW0010868,"EL POLLO LOCO, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,EL POLLO LOCO #5988,ACTIVE,PR0032850
DANTPCG2W,02/06/2018 12:00:00 AM,SUBMERGE SANDWICH,98,A,1,ROUTINE INSPECTION,EE0000366,956 S SAN PEDRO ST,LOS ANGELES,FA0177848,CA,90021,OW0183742,"QUICKLE, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,SUBMERGE SANDWICH,ACTIVE,PR0170918
DAG3FMGFD,02/06/2018 12:00:00 AM,THE BEST BURGER,95,A,1,ROUTINE INSPECTION,EE0001064,7730 S WESTERN AVE,LOS ANGELES,FA0036891,CA,90047,OW0009112,"CRUZ, JULIO",RESTAURANT (0-30) SEATS HIGH RISK,1632,THE BEST BURGER,ACTIVE,PR0003834
DAF9EGF1J,02/06/2018 12:00:00 AM,FIST OF FUSION,90,A,1,ROUTINE INSPECTION,EE0000835,6801 HOLLYWOOD BLVD # 322,LOS ANGELES,FA0244368,CA,90028-6143,OW0239578,"FIST OF FUSION RESTAURANTS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,FIST OF FUSION,ACTIVE,PR0192652
DAIIRXSKP,02/06/2018 12:00:00 AM,GLATT MART,94,A,1,ROUTINE INSPECTION,EE0001048,8708 W PICO BLVD,LOS ANGELES,FA0025455,CA,90035,OW0005873,CALIFORNIA  GLATT MART INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,GLATT MART DELI,ACTIVE,PR0017154
DA6JZUGMU,02/06/2018 12:00:00 AM,JOAN AND SISTERS RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0000798,3709 S WESTERN AVE,LOS ANGELES,FA0019034,CA,90018,OW0004537,BEVANS SAMUEL A,RESTAURANT (0-30) SEATS HIGH RISK,1632,JOAN AND SISTERS RESTAURANT,ACTIVE,PR0045470
DAD6XHHY2,02/06/2018 12:00:00 AM,REYNAS PUPUSERIA,97,A,1,ROUTINE INSPECTION,EE0000874,4300 S VERMONT AVE,LOS ANGELES,FA0069513,CA,90037,OW0026700,OLIVARRIA REINA M.,RESTAURANT (0-30) SEATS HIGH RISK,1632,REYNAS PUPUSERIA,ACTIVE,PR0008108
DAGUODWXY,02/06/2018 12:00:00 AM,MICHELLE'S COUNTRY DINER,92,A,1,ROUTINE INSPECTION,EE0000905,4070 MARLTON AVE,LOS ANGELES,FA0225802,CA,90008-2504,OW0230022,MD MARLTON  LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,MICHELLE'S COUNTRY DINER,ACTIVE,PR0181124
DAEKJJR92,02/06/2018 12:00:00 AM,PHO CAFE,94,A,1,ROUTINE INSPECTION,EE0000923,2841 W SUNSET BLVD,LOS ANGELES,FA0068616,CA,90026,OW0028457,PHO CAFE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,PHO CAFE,ACTIVE,PR0009128
DANXCDWAL,02/06/2018 12:00:00 AM,WING STOP,94,A,1,ROUTINE INSPECTION,EE0001064,8330 S VERMONT AVE,LOS ANGELES,FA0054868,CA,90044,OW0014812,"HAPPY WINGS FACTORY, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,WING STOP,ACTIVE,PR0045084
DAJRW7VQH,02/06/2018 12:00:00 AM,NAPA VALLEY GRILLE,86,B,1,ROUTINE INSPECTION,EE0000911,1100 GLENDON AVE STE 100,LOS ANGELES,FA0067406,CA,90024,OW0035123,"TAVISTOCK RESTAURANTS, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,NAPA VALLEY GRILLE,ACTIVE,PR0025583
DA0ZPPLGP,02/06/2018 12:00:00 AM,CAPPUCCINO'S,90,A,1,ROUTINE INSPECTION,EE0000659,6380 WILSHIRE BLVD #130,LOS ANGELES,FA0012872,CA,90048,OW0021302,"LEE, LISA H",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAPPUCCINO'S,ACTIVE,PR0038971
DARBEQRCL,02/06/2018 12:00:00 AM,THE FAMILY BAKERY RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0001025,6300 S FIGUEROA ST,LOS ANGELES,FA0072244,CA,90003,OW0002054,"ALDANA, RIGOBERTO",RESTAURANT (0-30) SEATS HIGH RISK,1632,THE FAMILY BAKERY RESTAURANT,ACTIVE,PR0032935
DALEALL38,02/06/2018 12:00:00 AM,CHURCH'S FRIED CHICEKN #147,97,A,1,ROUTINE INSPECTION,EE0000800,1811 W JEFFERSON BLVD,LOS ANGELES,FA0009123,CA,90018,OW0004505,"BEST AMERICAN HOSPITALITY, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHURCH'S FRIED CHICEKN #147,ACTIVE,PR0014505
DAAD5NZBE,02/06/2018 12:00:00 AM,WHISPER LOUNGE,92,A,1,ROUTINE INSPECTION,EE0000468,189 THE GROVE DR STE F90-B,LOS ANGELES,FA0054565,CA,90036,OW0005601,C&C FOOD ENTERPRISES LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,WHISPER LOUNGE,ACTIVE,PR0024815
DAGJBKVAM,02/06/2018 12:00:00 AM,VERMONT SOON DAE,85,B,1,ROUTINE INSPECTION,EE0000531,923 S VERMONT AVE,LOS ANGELES,FA0073375,CA,90006,OW0021169,"LEE, CHUNG HOON",RESTAURANT (31-60) SEATS HIGH RISK,1635,VERMONT SOON DAE,ACTIVE,PR0040756
DA6RR1YEE,02/06/2018 12:00:00 AM,BAR BANDINI,97,A,1,ROUTINE INSPECTION,EE0000923,2150 W SUNSET BLVD,LOS ANGELES,FA0177873,CA,90026,OW0183759,"J.P. LIPPSTEIN 2150, LP",RESTAURANT (31-60) SEATS LOW RISK,1633,BAR BANDINI,ACTIVE,PR0170948
DADC3OPTP,02/06/2018 12:00:00 AM,SUNNIN LEBANESE CAFE,93,A,1,ROUTINE INSPECTION,EE0000924,1776 WESTWOOD BLVD,LOS ANGELES,FA0035063,CA,90024,OW0034352,"SUNNIN LEBANESE CAFE, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,SUNNIN LEBANESE CAFE,ACTIVE,PR0029118
DAYL19NWU,02/06/2018 12:00:00 AM,EL 7 MARES,90,A,1,ROUTINE INSPECTION,EE0000950,6307 E WHITTIER BLVD,LOS ANGELES,FA0027288,CA,90022,OW0010019,"DIAZ, SERGIO",RESTAURANT (61-150) SEATS HIGH RISK,1638,OSTIONERIA EL 7 MARES,ACTIVE,PR0023263
DAIGHUFGQ,02/06/2018 12:00:00 AM,OHANA POKE-SORPRESATTA,94,A,1,ROUTINE INSPECTION,EE0000904,2852 W SUNSET BLVD,LOS ANGELES,FA0005787,CA,90026,OW0004778,BLACK HOGG INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,OHANA POKE-SORPRESATTA,ACTIVE,PR0021719
DA4CIC4Y4,02/06/2018 12:00:00 AM,IZAKAYA OSEN,92,A,1,ROUTINE INSPECTION,EE0000904,2903 W SUNSET BLVD,LOS ANGELES,FA0250523,CA,90026,OW0244623,GOLDEN GOOSE FAMILY INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,IZAKAYA OSEN,ACTIVE,PR0199525
DA7Z8EQ5O,02/06/2018 12:00:00 AM,METRO ESTACION BALDERAS REST,94,A,1,ROUTINE INSPECTION,EE0000923,5305 N FIGUEROA ST,LOS ANGELES,FA0040257,CA,90042,OW0024297,METRO ESTACION BALDERAS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,METRO ESTACION BALDERAS REST,ACTIVE,PR0008302
DA50ZCUGA,02/06/2018 12:00:00 AM,ASPARAGUS HOLY PIZZA,96,A,1,ROUTINE INSPECTION,EE0000709,1809 N CAHUENGA BLVD,LOS ANGELES,FA0004401,CA,90028,OW0012796,"GARCIA, ELFIDO E.",RESTAURANT (0-30) SEATS HIGH RISK,1632,ASPARAGUS HOLY PIZZA,ACTIVE,PR0039643
DASGO0IIP,02/06/2018 12:00:00 AM,SUPER A FOODS,96,A,1,ROUTINE INSPECTION,EE0000162,5250 YORK BLVD,LOS ANGELES,FA0035293,CA,90042,OW0034451,SUPER A FOODS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SALSA BAR,ACTIVE,PR0040737
DA0PLCP8I,02/06/2018 12:00:00 AM,LA FAMA BAKERY,91,A,1,ROUTINE INSPECTION,EE0001049,420 N FORD BLVD,LOS ANGELES,FA0256145,CA,90022-1122,OW0248901,METRO BUSINESS VENTURES CORP.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA FAMA BAKERY,ACTIVE,PR0205893
DARMKDIIM,02/06/2018 12:00:00 AM,HULI HULI HAWAIIAN GRILL THREE,90,A,1,ROUTINE INSPECTION,EE0000997,2411 WHITTIER BLVD,LOS ANGELES,FA0177479,CA,90023-1341,OW0183399,HULI HULI HAWAIIAN GRILL THREE,RESTAURANT (0-30) SEATS HIGH RISK,1632,HULI HULI HAWAIIAN GRILL,ACTIVE,PR0170488
DARRJHNJG,02/06/2018 12:00:00 AM,SHULTON CITY FAMILY RESTAURANT,92,A,1,ROUTINE INSPECTION,EE0000707,3603 S SAN PEDRO ST,LOS ANGELES,FA0241279,CA,90011,OW0237226,SANDRA JASMIN MEJIA,RESTAURANT (0-30) SEATS HIGH RISK,1632,SHULTON CITY FAMILY RESTAURANT,ACTIVE,PR0189388
DA6ISCPCE,02/06/2018 12:00:00 AM,ANTOJITOS DEL D.F.,95,A,1,ROUTINE INSPECTION,EE0000366,4003 E OLYMPIC BLVD,LOS ANGELES,FA0003908,CA,90023,OW0037960,"VILLANUEVA, FRANCISCO",RESTAURANT (31-60) SEATS HIGH RISK,1635,ANTOJITOS DEL D.F.,ACTIVE,PR0039199
DAG0RNMHP,02/06/2018 12:00:00 AM,THE DARKROOM KITCHEN,93,A,1,ROUTINE INSPECTION,EE0000951,7302 MELROSE AVE,LOS ANGELES,FA0072217,CA,90046,OW0032301,SEVEN MELROSE LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,THE DARKROOM KITCHEN,ACTIVE,PR0031171
DAYTEO5GZ,02/06/2018 12:00:00 AM,L.A. BBQ KING,90,A,1,ROUTINE INSPECTION,EE0001025,5309 S VERMONT AVE,LOS ANGELES,FA0136986,CA,90037,OW0099767,DANIEL RODERICK,RESTAURANT (31-60) SEATS HIGH RISK,1635,L.A. BBQ KING,ACTIVE,PR0120978
DAX0QCDIH,02/06/2018 12:00:00 AM,ELF CAFE,96,A,1,ROUTINE INSPECTION,EE0000923,2135 W SUNSET BLVD,LOS ANGELES,FA0012897,CA,90026,OW0034081,STRAND JENNIFER,RESTAURANT (0-30) SEATS HIGH RISK,1632,ELF CAFE,ACTIVE,PR0009793
DAA5XKSKO,02/06/2018 12:00:00 AM,SANTA ROSA PUPUSERIA Y RESTAURANTE,95,A,1,ROUTINE INSPECTION,EE0000874,4307 S VERMONT AVE,LOS ANGELES,FA0180533,CA,90037,OW0185893,ERICK BALMORE MEJIA,RESTAURANT (0-30) SEATS HIGH RISK,1632,SANTA ROSA PUPUSERIA Y RESTAURANTE,ACTIVE,PR0174312
DAIUHEVDO,02/06/2018 12:00:00 AM,LA AZTECA,94,A,1,ROUTINE INSPECTION,EE0000697,4203 CHEVY CHASE DR,LOS ANGELES,FA0020481,CA,90039,OW0029575,"RAMIREZ, MARIA DE JESUS",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA AZTECA,ACTIVE,PR0005811
DAZ5XXI02,02/06/2018 12:00:00 AM,GRECO'S NEW YORK PIZZA,95,A,1,ROUTINE INSPECTION,EE0000835,6814 HOLLYWOOD BLVD,LOS ANGELES,FA0015596,CA,90028,OW0013979,"GRASU, STERE",RESTAURANT (0-30) SEATS HIGH RISK,1632,GRECO'S NEW YORK PIZZA,ACTIVE,PR0045281
DA5UDLKQP,02/06/2018 12:00:00 AM,ALL SEAS FISH MARKET,96,A,1,ROUTINE INSPECTION,EE0000874,4320 S VERMONT AVE,LOS ANGELES,FA0003330,CA,90037,OW0010348,"DOUGLAS, CLIFFORD",RESTAURANT (0-30) SEATS HIGH RISK,1632,ALL SEAS FISH MARKET,ACTIVE,PR0009727
DAQOL03IV,02/06/2018 12:00:00 AM,KOREAN RESTAURANT TANG,90,A,1,ROUTINE INSPECTION,EE0000869,954 S NORTON AVE,LOS ANGELES,FA0171317,CA,90019,OW0178407,LA DAWA INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,KOREAN RESTAURANT TANG,ACTIVE,PR0161374
DAF3JKMKM,02/06/2018 12:00:00 AM,SUPER A FOODS,93,A,1,ROUTINE INSPECTION,EE0000162,5250 YORK BLVD,LOS ANGELES,FA0035293,CA,90042,OW0034451,SUPER A FOODS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SUPER A FOODS DELI,ACTIVE,PR0013338
DAAEFSK4M,02/06/2018 12:00:00 AM,MYUNG IN DUMPLINGS,94,A,1,ROUTINE INSPECTION,EE0000884,3109 W OLYMPIC BLVD STE B,LOS ANGELES,FA0221973,CA,90006,OW0226897,CHENG YIN,RESTAURANT (31-60) SEATS HIGH RISK,1635,MYUNG IN DUMPLINGS,ACTIVE,PR0176962
DAPHOIPIG,02/06/2018 12:00:00 AM,SUBWAY #1972,93,A,1,ROUTINE INSPECTION,EE0000911,1165 WESTWOOD BLVD,LOS ANGELES,FA0136754,CA,90024,OW0100965,"GURCHARAN, GREWAL",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,ACTIVE,PR0119973
DANBLM57D,02/06/2018 12:00:00 AM,MUMU BAKERY,98,A,1,ROUTINE INSPECTION,EE0000884,3109 W OLYMPIC BLVD STE D,LOS ANGELES,FA0252790,CA,90006-2666,OW0246480,JUNG E KANG,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MUMU BAKERY,ACTIVE,PR0202149
