serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAXQX2YVJ,03/30/2018 12:00:00 AM,SALLY'S SNACK SHOP,92,A,1,ROUTINE INSPECTION,EE0000721,228 W 6TH ST,LOS ANGELES,FA0046716,CA,90014,OW0023330,"MARGOSSIAN, KARMEN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SALLY'S SNACK SHOP,ACTIVE,PR0037435
DA8UNDYLX,03/30/2018 12:00:00 AM,MI RANCHITO,94,A,1,ROUTINE INSPECTION,EE0000740,2325 E 1ST ST,LOS ANGELES,FA0066874,CA,90033,OW0015333,"HERNANDEZ, GENOVEVA",RESTAURANT (0-30) SEATS HIGH RISK,1632,MI RANCHITO,ACTIVE,PR0024434
DAQYUZXDZ,03/30/2018 12:00:00 AM,OHM NIGHT CLUB,95,A,1,ROUTINE INSPECTION,EE0000835,6801 HOLLYWOOD BLVD # 433,LOS ANGELES,FA0160148,CA,90028,OW0125130,"CREATIVE ENTERTAINMENT CONCEPTS, INC.",RESTAURANT (151 + ) SEATS HIGH RISK,1641,OHM NIGHT CLUB,ACTIVE,PR0148231
DATPZODIW,03/30/2018 12:00:00 AM,LOUISIANA FRIED CHICKEN,91,A,1,ROUTINE INSPECTION,EE0000800,2103 W JEFFERSON BLVD,LOS ANGELES,FA0066010,CA,90018,OW0036867,UNG SANDI TANG,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LOUISIANA FRIED CHICKEN,ACTIVE,PR0039708
DAEM0UEYM,03/30/2018 12:00:00 AM,D-TOWN BURGER BAR,90,A,1,ROUTINE INSPECTION,EE0000721,216 W 6TH ST,LOS ANGELES,FA0158295,CA,90014,OW0014073,GREEN STREET TAVERN INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,D-TOWN BURGER BAR,ACTIVE,PR0146376
DALATOCL2,03/30/2018 12:00:00 AM,DARABAR SECRET THAI CUISINE,91,A,1,ROUTINE INSPECTION,EE0000857,5112 HOLLYWOOD BLVD # 108-0,LOS ANGELES,FA0060645,CA,90027,OW0032106,"SEESOD, PRAKOPSUP",RESTAURANT (31-60) SEATS HIGH RISK,1635,DARABAR SECRET THAI CUISINE,ACTIVE,PR0031093
DAYDN22CM,03/30/2018 12:00:00 AM,NORTHGATE MARKET,99,A,1,ROUTINE INSPECTION,EE0000884,2323 W OLYMPIC BLVD,LOS ANGELES,FA0026579,CA,90006,OW0026268,NORTHGATE GONZALEZ LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,NORTHGATE MARKET,ACTIVE,PR0025606
DA0RZDWLN,03/30/2018 12:00:00 AM,THE BAGEL FACTORY,93,A,1,ROUTINE INSPECTION,EE0000727,8984 CADILLAC AVE,LOS ANGELES,FA0051619,CA,90034,OW0031653,"SANFORD, BRODY",RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE BAGEL FACTORY,ACTIVE,PR0037137
DA0Z5W4J0,03/30/2018 12:00:00 AM,CREPE EXPRESS,92,A,1,ROUTINE INSPECTION,EE0000721,529 W 6TH ST,LOS ANGELES,FA0017227,CA,90014,OW0035638,THE MAGIC GRIDDLES INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CREPE EXPRESS,ACTIVE,PR0037962
DAHJCMQEN,03/30/2018 12:00:00 AM,TARGET,98,A,1,ROUTINE INSPECTION,EE0000721,735 S FIGUEROA ST,LOS ANGELES,FA0051180,CA,90017,OW0035036,TARGET CORPORATION,RESTAURANT (0-30) SEATS LOW RISK,1630,TARGET - STARBUCKS,ACTIVE,PR0035596
DAAQ7G4NR,03/30/2018 12:00:00 AM,DEL TACO #162,93,A,1,ROUTINE INSPECTION,EE0000523,3020 W LOS FELIZ BLVD,LOS ANGELES,FA0060705,CA,90039,OW0009661,DEL TACO INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL ACO #162,ACTIVE,PR0016936
DAEGFXJHE,03/30/2018 12:00:00 AM,JUICE N FRUIT,97,A,1,ROUTINE INSPECTION,EE0000800,3025 S VERMONT AVE,LOS ANGELES,FA0250720,CA,90007,OW0244783,"JUICE N FRUITS , LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,JUICE N FRUIT,ACTIVE,PR0199751
DAPR3LUYL,03/30/2018 12:00:00 AM,VISTA DEL MAR FOOD SERVICE A,95,A,1,ROUTINE INSPECTION,EE0000727,3200 MOTOR AVE,LOS ANGELES,FA0039917,CA,90034,OW0002888,ARA SERVICES INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,VISTA DEL MAR FOOD SERVICE A,ACTIVE,PR0015432
DAZJBV0YE,03/30/2018 12:00:00 AM,CHINNCHI KURIN,91,A,1,ROUTINE INSPECTION,EE0001058,350 E 1ST ST,LOS ANGELES,FA0257552,CA,90012-3902,OW0238123,K2S US CORP,RESTAURANT (61-150) SEATS HIGH RISK,1638,CHINNCHI KURIN,ACTIVE,PR0207482
DAECZD1AT,03/30/2018 12:00:00 AM,C & M CAFE,97,A,1,ROUTINE INSPECTION,EE0000853,5905 WILSHIRE BLVD,LOS ANGELES,FA0011503,CA,90036,OW0035686,THE PATINA GROUP NEWCO LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,C & M CAFE,ACTIVE,PR0038058
DAGL29ASJ,03/30/2018 12:00:00 AM,PARU'S INDIAN RESTAURANT,96,A,1,ROUTINE INSPECTION,EE0000857,5140 W SUNSET BLVD,LOS ANGELES,FA0044033,CA,90027,OW0027941,PARU'S RESTAURANT INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,PARU'S INDIAN RESTAURANT,ACTIVE,PR0017175
DA9Z3KWBO,03/30/2018 12:00:00 AM,MCDONALD'S #4589,98,A,1,ROUTINE INSPECTION,EE0000884,2020 W OLYMPIC BLVD,LOS ANGELES,FA0066673,CA,90006,OW0012761,ROSEHEN CORP,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALDS #4589,ACTIVE,PR0043283
DAGCPV1BP,03/30/2018 12:00:00 AM,O JANG DONG RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0001003,4031 W 3RD ST,LOS ANGELES,FA0240929,CA,90020,OW0236942,OJD INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,O JANG DONG RESTAURANT,ACTIVE,PR0188988
DA0HEAJNR,03/30/2018 12:00:00 AM,LOS ANGELES NEW YORK PIZZA,92,A,1,ROUTINE INSPECTION,EE0000721,518 W 6TH ST,LOS ANGELES,FA0022748,CA,90014,OW0017480,JAYSUKHGHQI T PATEL,RESTAURANT (31-60) SEATS MODERATE RISK,1634,LOS ANGELES NEW YORK PIZZA,ACTIVE,PR0031535
DAWPEQ0IL,03/30/2018 12:00:00 AM,LA COCINA DEL SERENO,90,A,1,ROUTINE INSPECTION,EE0000740,4989 HUNTINGTON DR N,LOS ANGELES,FA0203821,CA,90032,OW0208938,DORY COCINA INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,LA COCINA DEL SERENO,ACTIVE,PR0176358
DAK4C0FVG,03/30/2018 12:00:00 AM,CAFE DELI E PARK CENTRAL BLD,94,A,1,ROUTINE INSPECTION,EE0000721,412 W 6TH ST STE 101,LOS ANGELES,FA0006925,CA,90014,OW0007580,CHINDA PHRUEXSUWAN,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAFE DELI E PARK CENTRAL BLD,ACTIVE,PR0046515
DA7PKAIGH,03/30/2018 12:00:00 AM,K&A CATON CHINESE REST.,90,A,1,ROUTINE INSPECTION,EE0000727,9840 NATIONAL BLVD,LOS ANGELES,FA0258138,CA,90034,OW0250387,K & A CANTON CHINESE RESTAURANT,RESTAURANT (31-60) SEATS HIGH RISK,1635,K&A CATON CHINESE REST.,ACTIVE,PR0208124
DA1N7S4BF,03/30/2018 12:00:00 AM,LA LUNA RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000740,2333 E 1ST ST,LOS ANGELES,FA0164713,CA,90033,OW0128031,SUCCESS GLOBAL INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA LUNA RESTAURANT,ACTIVE,PR0152993
DA3TP6LFX,03/30/2018 12:00:00 AM,KAISH,97,A,1,ROUTINE INSPECTION,EE0001058,200 S LOS ANGELES ST STE B,LOS ANGELES,FA0258015,CA,90012-3791,OW0250301,"INNOVATON CREATION , LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,KAISH,ACTIVE,PR0207985
DAVJPJJ0W,03/30/2018 12:00:00 AM,HECHO EN MEXICO,90,A,1,ROUTINE INSPECTION,EE0000740,4976 E HUNTINGTON DR S,LOS ANGELES,FA0027371,CA,90032,OW0006528,"CASTRO, CONCEPCION",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HECHO EN MEXICO,ACTIVE,PR0043081
DAUGKTBZA,03/30/2018 12:00:00 AM,SEOUL SAUSAGE,92,A,1,ROUTINE INSPECTION,EE0001058,236 S LOS ANGELES ST # G,LOS ANGELES,FA0176890,CA,90012,OW0182884,SEOUL SAUSAGE LITTLE TOKYO LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SEOUL SAUSAGE,ACTIVE,PR0169812
DAT9SYGYO,03/30/2018 12:00:00 AM,ISKCON KRISHNA TEMPLE,93,A,1,ROUTINE INSPECTION,EE0000727,3764 WATSEKA AVE,LOS ANGELES,FA0018157,CA,90034,OW0017040,INTL SOCIETY FOR KRISHNA,RESTAURANT (61-150) SEATS MODERATE RISK,1637,ISKCON KRISHNA TEMPLE,ACTIVE,PR0015066
DASDRTZLV,03/30/2018 12:00:00 AM,MARISCOS EL KORA LE NAYARIT,94,A,1,ROUTINE INSPECTION,EE0000740,4863 HUNTINGTON DR N,LOS ANGELES,FA0037748,CA,90032,OW0030054,"REYNALDO, AGAPITO LOPEZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,MARISCOS EL KORA LE NAYARIT,ACTIVE,PR0029380
DALT6MPAF,03/30/2018 12:00:00 AM,WAHLBURGERS,96,A,1,ROUTINE INSPECTION,EE0000117,835 W JEFFERSON BLVD # 7A-B,LOS ANGELES,FA0255619,CA,90007,OW0248522,"WB USC, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,WAHLBURGERS,ACTIVE,PR0205313
DAU5NNMIX,03/30/2018 12:00:00 AM,TORUNG THAI CUISINE,93,A,1,ROUTINE INSPECTION,EE0000857,5657 HOLLYWOOD BLVD,LOS ANGELES,FA0038381,CA,90028,OW0038471,"WASANSAREKUL, VERAWAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TORUNG THAI CUISINE,ACTIVE,PR0018370
DAKGWGTYN,03/30/2018 12:00:00 AM,SUSHI AI,90,A,1,ROUTINE INSPECTION,EE0000846,1972 HILLHURST AVE,LOS ANGELES,FA0258145,CA,90027,OW0250394,IJ LEE INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,SUSHI AI,ACTIVE,PR0208131
DAAVFCYIY,03/30/2018 12:00:00 AM,FIX CAFE,96,A,1,ROUTINE INSPECTION,EE0000721,421 W 7TH ST,LOS ANGELES,FA0245856,CA,90014,OW0240830,"FIX CAFE, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,FIX CAFE,ACTIVE,PR0194241
DAZMI2UQK,03/30/2018 12:00:00 AM,WALT'S,98,A,1,ROUTINE INSPECTION,EE0000162,4680 EAGLE ROCK BLVD,LOS ANGELES,FA0256202,CA,90041,OW0248949,"REFRESHMENT CENTER, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,WALT'S,ACTIVE,PR0205965
DAHQ4NQCZ,03/29/2018 12:00:00 AM,KOFFEA,90,A,1,ROUTINE INSPECTION,EE0000699,610 S BERENDO ST,LOS ANGELES,FA0020213,CA,90005,OW0019810,KOFFEA INC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,KOFFEA,ACTIVE,PR0002584
DA9VU9YDK,03/29/2018 12:00:00 AM,TACO LIMON,93,A,1,ROUTINE INSPECTION,EE0000375,1925 CENTURY PARK E STE G,LOS ANGELES,FA0050834,CA,90067,OW0000620,1925 ELYAD EXPRESS INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,TACO LIMON,ACTIVE,PR0034355
DAB2ZIOCF,03/29/2018 12:00:00 AM,CUSTOM HOTEL,94,A,1,ROUTINE INSPECTION,EE0000733,8639 LINCOLN BLVD,LOS ANGELES,FA0159215,CA,90045,OW0124236,"RAR, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,CUSTOM HOTEL-HANGAR 39,ACTIVE,PR0147277
DAA3LOHAH,03/29/2018 12:00:00 AM,TAM'S BURGER #24,94,A,1,ROUTINE INSPECTION,EE0000799,6620 S CENTRAL AVE,LOS ANGELES,FA0036322,CA,90001,OW0022396,LPRP COPORAT,RESTAURANT (31-60) SEATS HIGH RISK,1635,TAMS BURGER #24,ACTIVE,PR0002389
DAUHA0UAD,03/29/2018 12:00:00 AM,YOSHINOYA #1137,100,A,1,ROUTINE INSPECTION,EE0000884,2897 W OLYMPIC BLVD # 102,LOS ANGELES,FA0055751,CA,90006,OW0101581,"YOSHINOYA AMERICA, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,YOSHINOYA BEEF BOWL REST,ACTIVE,PR0043656
DA3ZAPZ7W,03/29/2018 12:00:00 AM,CAFE AT THE END OF THE UNIVERSE,95,A,1,ROUTINE INSPECTION,EE0000697,2800 E OBSERVATORY AVE,LOS ANGELES,FA0058900,CA,90027,OW0039121,WOLFGANG PUCK CATERING & EVE,RESTAURANT (61-150) SEATS MODERATE RISK,1637,CAFE AT THE END OF THE UNIVERSE,ACTIVE,PR0014441
DA5SHRICO,03/29/2018 12:00:00 AM,BASKET BURGER,83,B,1,ROUTINE INSPECTION,EE0001049,1264 S ATLANTIC BLVD,LOS ANGELES,FA0008448,CA,90022,OW0016580,"HUI,CHA PAK",RESTAURANT (0-30) SEATS HIGH RISK,1632,BASKET BURGER,ACTIVE,PR0019724
DAZ26LKK8,03/29/2018 12:00:00 AM,CHINESE HOUSE HAOCHI,82,B,1,ROUTINE INSPECTION,EE0000699,3280 W 6TH ST,LOS ANGELES,FA0014861,CA,90020,OW0021348,"LEE, SANG WOO",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINESE HOUSE HAOCHI,ACTIVE,PR0005242
DA5XO05ZX,03/29/2018 12:00:00 AM,SAY'S RASPADOS DE FRUTAS NAT,92,A,1,ROUTINE INSPECTION,EE0000946,900 S WESTMORELAND AVE # #B,LOS ANGELES,FA0047860,CA,90006,OW0013765,GONZALEZ ADRIAN C.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SAY'S RASPADOS DE FRUTAS NAT,ACTIVE,PR0011803
DA6TB0XGH,03/29/2018 12:00:00 AM,GUESS CAFE,98,A,1,ROUTINE INSPECTION,EE0000660,1901 E 15TH ST,LOS ANGELES,FA0142714,CA,90021-2848,OW0105348,"GUCKENHEIMER SERVICES, LLC.",RESTAURANT (151 + ) SEATS HIGH RISK,1641,GUESS CAFE,ACTIVE,PR0128989
DALTMJWEY,03/29/2018 12:00:00 AM,PITA HUT,95,A,1,ROUTINE INSPECTION,EE0000846,5065 HOLLYWOOD BLVD STE 102,LOS ANGELES,FA0257657,CA,90027,OW0250066,ANZHELA A MURADYAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,PITA HUT,ACTIVE,PR0207584
DAWUL01PB,03/29/2018 12:00:00 AM,VITO'S PIZZA,92,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000726,846 N LA CIENEGA BLVD,LOS ANGELES,FA0040019,CA,90069,OW0010052,DIDONATO VITO,RESTAURANT (0-30) SEATS HIGH RISK,1632,VITO'S PIZZA,ACTIVE,PR0015003
DAU5OYQAT,03/29/2018 12:00:00 AM,TUSCAN SON,96,A,1,ROUTINE INSPECTION,EE0000924,10700 SANTA MONICA BLVD # 150,LOS ANGELES,FA0251826,CA,90025-6587,OW0245712,"LOCAL TUSCAN, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,TUSCAN SON,ACTIVE,PR0201018
DAVTBOKSG,03/29/2018 12:00:00 AM,CHINATOWN EXPRESS,85,B,1,ROUTINE INSPECTION,EE0001073,304 W FLORENCE AVE,LOS ANGELES,FA0015016,CA,90003,OW0036873,"UNG, DENA",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINATOWN EXPRESS,ACTIVE,PR0041896
DA3PLT0XH,03/29/2018 12:00:00 AM,LA MAYOR DOMIA 2,97,A,1,ROUTINE INSPECTION,EE0000854,3315 W PICO BLVD,LOS ANGELES,FA0180819,CA,90019,OW0186162,ZEFERINO GARCIA,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA MAYOR DOMIA 2,ACTIVE,PR0174638
DA7CQHO0T,03/29/2018 12:00:00 AM,WHOLE FOODS MARKET,98,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,WHOLE FOODS MARKET- RESTAURANT,ACTIVE,PR0173233
DAOB25ZTZ,03/29/2018 12:00:00 AM,AYARA LUK,90,A,1,ROUTINE INSPECTION,EE0000733,8740 SEPULVEDA BLVD # 140,LOS ANGELES,FA0242425,CA,90045,OW0238046,"AYARA GROUPS, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,AYARA LUK,ACTIVE,PR0190587
DAPZ30RRK,03/29/2018 12:00:00 AM,MEL'S PALACE BAKERY,96,A,1,ROUTINE INSPECTION,EE0000740,2708 N BROADWAY,LOS ANGELES,FA0066786,CA,90031,OW0039162,"WONG, MELISSA K.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,MEL'S PALACE BAKERY,ACTIVE,PR0008183
DASLA8HTX,03/29/2018 12:00:00 AM,BOTTLE FISH,91,A,1,ROUTINE INSPECTION,EE0000727,11677 SAN VICENTE BLVD # 300,LOS ANGELES,FA0242101,CA,90049,OW0237821,"BOTTLE FISH I , LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,BOTTLE FISH,ACTIVE,PR0190251
DACZOX7XY,03/29/2018 12:00:00 AM,CHUNG KING CAFE HOUSE,71,C,1,ROUTINE INSPECTION,EE0001049,4578 WHITTIER BLVD,LOS ANGELES,FA0222878,CA,90022-2430,OW0227657,L & J CUISINE INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,CHUNG KING CAFE HOUSE,ACTIVE,PR0177919
DA0WPUMGB,03/29/2018 12:00:00 AM,BIRRIERIA JALISCO,95,A,1,ROUTINE INSPECTION,EE0000691,7714 S COMPTON AVE,LOS ANGELES,FA0058422,CA,90001,OW0003445,"AVILA, EDUARDO",RESTAURANT (0-30) SEATS HIGH RISK,1632,BIRRIERIA JALISCO,ACTIVE,PR0000503
DAD1IVSM3,03/29/2018 12:00:00 AM,LOS ANGELES TIMES,94,A,1,ROUTINE INSPECTION,EE0000246,145 S SPRING ST # L,LOS ANGELES,FA0143226,CA,90012-3601,OW0106360,"CULINART, INC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,LOS ANGELES TIMES,ACTIVE,PR0127774
DARYAHXIV,03/29/2018 12:00:00 AM,WAKO DONKASU,91,A,1,ROUTINE INSPECTION,EE0000884,2904 W OLYMPIC BLVD,LOS ANGELES,FA0179887,CA,90006,OW0185367,"WAKO DONKASU II, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,WAKO DONKASU,ACTIVE,PR0173558
DAYLBCITL,03/29/2018 12:00:00 AM,DEL TACO # 1115,95,A,1,ROUTINE INSPECTION,EE0000924,11066 SANTA MONICA BLVD,LOS ANGELES,FA0018384,CA,90025,OW0009661,DEL TACO INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL TACO,ACTIVE,PR0023379
DAAVC9ALC,03/29/2018 12:00:00 AM,THE TRAILS,93,A,1,ROUTINE INSPECTION,EE0000697,2333 FERN DELL DR,LOS ANGELES,FA0051801,CA,90068,OW0021536,"LENTZ III, FRANK MARION",RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE TRAILS,ACTIVE,PR0000156
DAYLZG0KM,03/29/2018 12:00:00 AM,KOUTOUBIA,91,A,1,ROUTINE INSPECTION,EE0000924,2116 WESTWOOD BLVD,LOS ANGELES,FA0020319,CA,90025,OW0026638,OHAYON MICHEL,RESTAURANT (61-150) SEATS HIGH RISK,1638,KOUTOUBIA,ACTIVE,PR0029622
DA0DZOYGU,03/29/2018 12:00:00 AM,THAI ORIGINAL BBQ & REST.,80,B,1,ROUTINE INSPECTION,EE0000722,484 N WESTERN AVE,LOS ANGELES,FA0072061,CA,90004-2604,OW0100774,"THAI ON WESTERN, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,THAI ORIGINAL BBQ & REST.,ACTIVE,PR0028124
DAQHSXRJR,03/29/2018 12:00:00 AM,COFFEE WALK  YOGUR TALK,94,A,1,ROUTINE INSPECTION,EE0000721,700 W 7TH ST,LOS ANGELES,FA0251884,CA,90017,OW0245765,"SELL HAPPINESS , INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,COFFEE WALK  YOGUR TALK,ACTIVE,PR0201083
DAWBZCDBO,03/29/2018 12:00:00 AM,HOMESTATE,96,A,1,ROUTINE INSPECTION,EE0000846,5611 FIGUEROA ST STE 211,LOS ANGELES,FA0258144,CA,90042,OW0250393,"HOMESTATE HIGHLAND , LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,HOMESTATE,ACTIVE,PR0208130
DAKR2XV9T,03/29/2018 12:00:00 AM,BACO MERCAT,98,A,1,ROUTINE INSPECTION,EE0000721,408 S MAIN ST,LOS ANGELES,FA0007784,CA,90013,OW0022942,"MAIN 168 PARTNERS, LP",RESTAURANT (61-150) SEATS HIGH RISK,1638,BACO MERCAT,ACTIVE,PR0038916
DAW27PFVY,03/29/2018 12:00:00 AM,WHOLE FOODS MARKET,100,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- BAKERY,ACTIVE,PR0173229
DA2CGZWY9,03/29/2018 12:00:00 AM,WHOLE FOODS MARKET,97,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,WHOLE FOODS MARKET- DELI SPECIALTY,ACTIVE,PR0173234
DAOFZU4Z4,03/29/2018 12:00:00 AM,SANDWICH SHOP LITTLE TOKYO,90,A,1,ROUTINE INSPECTION,EE0001058,123 E ASTRONAUT E S ONIZUKA ST,LOS ANGELES,FA0256546,CA,90012,OW0249227,KINGVISTA INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SANDWICH SHOP LITTLE TOKYO,ACTIVE,PR0206346
DASJ1UHFC,03/29/2018 12:00:00 AM,THE PAAN,90,A,1,ROUTINE INSPECTION,EE0000869,3732 W 6TH ST,LOS ANGELES,FA0174339,CA,90020,OW0181024,LIMMARU INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE PAAN,ACTIVE,PR0167238
DAFIH0P7K,03/29/2018 12:00:00 AM,CAFE SPOT,90,A,1,ROUTINE INSPECTION,EE0000699,3324 W 6TH ST # C,LOS ANGELES,FA0006958,CA,90020,OW0036616,"TS INVESTMENTS, INC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,CAFE SPOT,ACTIVE,PR0004050
DA8DTIZT0,03/29/2018 12:00:00 AM,CAFE LOFT,95,A,1,ROUTINE INSPECTION,EE0000869,3882 W 6TH ST,LOS ANGELES,FA0006936,CA,90020,OW0023970,MCHOI CORP,RESTAURANT (61-150) SEATS MODERATE RISK,1637,CAFE LOFT,ACTIVE,PR0016937
