serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id
DAUY0FKDP,07/20/2015 12:00:00 AM,HAMJIPARK RESTAURANT,85,B,1,ROUTINE INSPECTION,EE0000854,4135 W PICO BLVD,LOS ANGELES,FA0016255,CA,90019,OW0019247,"KIM, EUNJI",RESTAURANT (31-60) SEATS HIGH RISK,1635,HAMJIPARK RESTAURANT,ACTIVE,PR0036992
DARTS2NRK,07/20/2015 12:00:00 AM,EL POLLO LOCO,96,A,1,ROUTINE INSPECTION,EE0000838,8154 W SUNSET BLVD,LOS ANGELES,FA0061544,CA,90046,OW0012068,FMJJ INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,EL POLLO LOCO,ACTIVE,PR0037020
DA54G8T9V,07/20/2015 12:00:00 AM,MCDONALD'S # 25642,90,A,1,ROUTINE INSPECTION,EE0000884,1660 W VENICE BLVD,LOS ANGELES,FA0024168,CA,90006,OW0039745,YO SOY INC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MC DONALDS,ACTIVE,PR0021726
DAVNWSDAA,07/20/2015 12:00:00 AM,THE DONUT HOUSE,90,A,1,ROUTINE INSPECTION,EE0000691,2294 FIRESTONE BLVD,LOS ANGELES,FA0037139,CA,90002,OW0033549,SONGKHENG SANG,RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE DONUT HOUSE,ACTIVE,PR0012931
DAXTL9U9U,07/20/2015 12:00:00 AM,CHEECH'S PIZZA,91,A,1,ROUTINE INSPECTION,EE0000718,2116 HILLHURST AVE,LOS ANGELES,FA0014357,CA,90027,OW0011633,"FARMER JR, GEORGE",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHEECH'S PIZZA,ACTIVE,PR0026056
DAPQJI6TS,07/20/2015 12:00:00 AM,LA PUPUSA LOCA,92,A,1,ROUTINE INSPECTION,EE0000912,5716 SANTA MONICA BLVD,LOS ANGELES,FA0065301,CA,90038,OW0009559,"DE LA NUEZ, SONIA",RESTAURANT (31-60) SEATS HIGH RISK,1635,LA PUPUSA LOCA,ACTIVE,PR0044354
DANIRPMFG,07/20/2015 12:00:00 AM,CLASSIC THAI RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0000746,1708 COLORADO BLVD,LOS ANGELES,FA0158525,CA,90041,OW0123582,CLASSIC THAI INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CLASSIC THAI,ACTIVE,PR0146598
DAQ7FXBYO,07/20/2015 12:00:00 AM,JJUKKU JJUKKU & BBQ,90,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000699,3377 WILSHIRE BLVD # 105,LOS ANGELES,FA0165201,CA,90010-1851,OW0128482,"TOUR ANGELES, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,JJUKKU JJUKKU & BBQ,ACTIVE,PR0153519
DAT4MBNLY,07/20/2015 12:00:00 AM,LA BARBACHA,93,A,1,ROUTINE INSPECTION,EE0000997,2510 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0065030,CA,90033,OW0031529,"SANCHEZ-DICHI, HUGO",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA BARBACHA,ACTIVE,PR0007809
DAEEFP3WP,07/20/2015 12:00:00 AM,RESTAURANTE PUERTO LA UNION,81,B,1,ROUTINE INSPECTION,EE0000854,3811 W PICO BLVD,LOS ANGELES,FA0069491,CA,90019,OW0029571,"RAMIREZ, ANA MIRIAN",RESTAURANT (31-60) SEATS HIGH RISK,1635,RESTAURANTE PUERTO LA UNION,ACTIVE,PR0017964
DAHQQ1ALG,07/20/2015 12:00:00 AM,ANTIGUA BREAD,91,A,1,ROUTINE INSPECTION,EE0000740,5597 HUNTINGTON DR N,LOS ANGELES,FA0006510,CA,90032,OW0002800,ANTIGUA BREAD LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,ANTIGUA BREAD,INACTIVE,PR0009181
DAAPMTO0G,07/20/2015 12:00:00 AM,PINCHES TACOS,90,A,1,ROUTINE INSPECTION,EE0000838,8200 W SUNSET BLVD,LOS ANGELES,FA0043991,CA,90046,OW0028558,PINCHES ANAYA LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,PINCHES TACOS,ACTIVE,PR0019581
DAXJLL1Q3,07/20/2015 12:00:00 AM,THAI FANTASY,86,B,1,ROUTINE INSPECTION,EE0000740,5900 MONTEREY RD,LOS ANGELES,FA0072066,CA,90042,OW0018343,KANACA,RESTAURANT (0-30) SEATS HIGH RISK,1632,THAI FANTASY,ACTIVE,PR0036465
DAIF0FITV,07/20/2015 12:00:00 AM,STARBUCKS #24871,98,A,1,ROUTINE INSPECTION,EE0000721,401 W 5TH ST,LOS ANGELES,FA0174391,CA,90013-1001,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (0-30) SEATS LOW RISK,1630,STARBUCKS,ACTIVE,PR0167289
DASLFCPYU,07/20/2015 12:00:00 AM,DR. JUICE CAFE,91,A,1,ROUTINE INSPECTION,EE0000659,8744 W 3RD ST,LOS ANGELES,FA0174614,CA,90048,OW0181257,MESH LLC,RESTAURANT (0-30) SEATS LOW RISK,1630,DR. JUICE CAFE,INACTIVE,PR0167641
DAJMPIMXO,07/20/2015 12:00:00 AM,MOUNAI CAFE,92,A,1,ROUTINE INSPECTION,EE0000822,6603 HOLLYWOOD BLVD,LOS ANGELES,FA0162755,CA,90028,OW0126462,ANASTASIA POZDNYANKOVA,RESTAURANT (31-60) SEATS HIGH RISK,1635,MOUNAI CAFE,INACTIVE,PR0150898
DAHV0Q0B4,07/20/2015 12:00:00 AM,MARIA'S RESTAURANT,86,B,1,ROUTINE INSPECTION,EE0000707,307 E JEFFERSON BLVD # #129,LOS ANGELES,FA0037463,CA,90011,OW0031581,"SANCHEZ, MARIA",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARIA'S RESTAURANT,ACTIVE,PR0007259
DARO1N2I9,07/17/2015 12:00:00 AM,MID CITY DELI AND GRILL,93,A,1,ROUTINE INSPECTION,EE0001048,5504 W PICO BLVD,LOS ANGELES,FA0138877,CA,90019,OW0102164,"KIRKLAND, ARTEA YNONNE",RESTAURANT (0-30) SEATS HIGH RISK,1632,MID CITY DELI AND GRILL,ACTIVE,PR0123249
DACUUAFFT,07/17/2015 12:00:00 AM,CJ COFFEE SHOP,90,A,1,ROUTINE INSPECTION,EE0000871,5501 W PICO BLVD,LOS ANGELES,FA0015649,CA,90019,OW0008176,"CISNEROS, JESSICA",RESTAURANT (31-60) SEATS HIGH RISK,1635,CJ COFFEE SHOP,ACTIVE,PR0009705
DAWAWOYCF,07/17/2015 12:00:00 AM,FATBURGERS,94,A,1,ROUTINE INSPECTION,EE0000594,3026 S FIGUEROA ST,LOS ANGELES,FA0013524,CA,90007,OW0024644,"MITHANI, ABDULALI",RESTAURANT (31-60) SEATS MODERATE RISK,1634,FATBURGERS,ACTIVE,PR0028937
DAN1NVE1T,07/17/2015 12:00:00 AM,EVO KITCHEN,90,A,1,ROUTINE INSPECTION,EE0000838,7950 W SUNSET BLVD STE 104,LOS ANGELES,FA0022433,CA,90046,OW0018637,KCM CAPITAL LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,EVO KITCHEN,ACTIVE,PR0039131
DAQUCW0M7,07/17/2015 12:00:00 AM,HOLY AIOLI,91,A,1,ROUTINE INSPECTION,EE0001048,8532 W PICO BLVD,LOS ANGELES,FA0174655,CA,90035,OW0181293,HOLY AIOLI LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,HOLY AIOLI,INACTIVE,PR0167684
DAWRBACG9,07/17/2015 12:00:00 AM,MIKE'S DELI #2,95,A,1,ROUTINE INSPECTION,EE0000893,238 E 1ST ST,LOS ANGELES,FA0066945,CA,90012,OW0024459,MIKE'S DELI INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MIKE'S DELI #2,INACTIVE,PR0030530
DA3AY0YX9,07/17/2015 12:00:00 AM,MITSURU GRILL,91,A,1,ROUTINE INSPECTION,EE0000893,316 E 1ST ST,LOS ANGELES,FA0041012,CA,90012,OW0014708,"HANAMURE, MAMORU",RESTAURANT (61-150) SEATS HIGH RISK,1638,MITSURU GRILL,ACTIVE,PR0014325
DA2O0WAJ1,07/17/2015 12:00:00 AM,DIVINIO,97,A,1,ROUTINE INSPECTION,EE0000727,11714 BARRINGTON CT,LOS ANGELES,FA0018821,CA,90049,OW0010127,DIVINIO PARTNERS LTD,RESTAURANT (31-60) SEATS HIGH RISK,1635,DIVINIO,ACTIVE,PR0025261
DAP3R6WPA,07/17/2015 12:00:00 AM,9021 PHO,90,A,1,ROUTINE INSPECTION,EE0000838,7950 W SUNSET BLVD,LOS ANGELES,FA0158897,CA,90046,OW0123944,"90210 PHO SUNSET, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,9021 PHO,INACTIVE,PR0146977
DACKTZYRG,07/17/2015 12:00:00 AM,ROBEKS JUICE,95,A,1,ROUTINE INSPECTION,EE0000718,1915 N HILLHURST AVE,LOS ANGELES,FA0046628,CA,90027,OW0000118,"110 SUNSHINE SMOOTHIES, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,ROBEKS JUICE,ACTIVE,PR0012195
DAIYYDWR6,07/17/2015 12:00:00 AM,MITSUWA MARKET PLACE,90,A,1,ROUTINE INSPECTION,EE0000144,3760 S CENTINELA AVE,LOS ANGELES,FA0039778,CA,90066,OW0024649,MITSUWA CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,MITSUWA DELI,ACTIVE,PR0010620
DAZUWJLLC,07/17/2015 12:00:00 AM,BENTO MAN,91,A,1,ROUTINE INSPECTION,EE0000893,228 E 1ST ST,LOS ANGELES,FA0138022,CA,90012,OW0101430,BOWLMAN FAMILY,RESTAURANT (0-30) SEATS HIGH RISK,1632,BENTO MAN,ACTIVE,PR0122251
DANEXAUYV,07/17/2015 12:00:00 AM,CALI'S,90,A,1,ROUTINE INSPECTION,EE0000946,534 S WESTMORELAND AVE,LOS ANGELES,FA0174346,CA,90020,OW0181031,WITHU INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,CALI'S,INACTIVE,PR0167246
DAMGSJKIT,07/17/2015 12:00:00 AM,ROAST,96,A,1,ROUTINE INSPECTION,EE0000727,147 S BARRINGTON AVE,LOS ANGELES,FA0046621,CA,90049,OW0030333,ROAST INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,ROAST,ACTIVE,PR0042078
DAJ4ROVOF,07/17/2015 12:00:00 AM,GELATO BAR,94,A,1,ROUTINE INSPECTION,EE0000718,1936 N HILLHURST AVE,LOS ANGELES,FA0140954,CA,90027,OW0104061,SARO DER OHANESSIAN,RESTAURANT (0-30) SEATS MODERATE RISK,1631,GELATO BAR,INACTIVE,PR0126718
DAS7VGCRQ,07/17/2015 12:00:00 AM,THAI TASTE RESTAURANT,84,B,1,ROUTINE INSPECTION,EE0000923,2328 FLETCHER DR # #5,LOS ANGELES,FA0036863,CA,90039,OW0038344,"WALLEESUBHAN, SUPAKON",RESTAURANT (0-30) SEATS HIGH RISK,1632,THAI TASTE RESTAURANT,ACTIVE,PR0037888
DA7IUBMNF,07/17/2015 12:00:00 AM,CALIFORNIA GOGI,91,A,1,ROUTINE INSPECTION,EE0000874,3742 S FIGUEROA ST,LOS ANGELES,FA0156768,CA,90007,OW0122009,CHANG JAE,RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA GOGI,ACTIVE,PR0144437
DA20PFUIE,07/17/2015 12:00:00 AM,FROMA ON MELROSE,92,A,1,ROUTINE INSPECTION,EE0000951,7960 MELROSE AVE,LOS ANGELES,FA0174615,CA,90046,OW0181258,"FROMA ON MELROSE, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,FROMA ON MELROSE,ACTIVE,PR0167642
DAZ0QQIBK,07/17/2015 12:00:00 AM,SANUKI SANDOU,95,A,1,ROUTINE INSPECTION,EE0000144,3760 S CENTINELA AVE # 115,LOS ANGELES,FA0047813,CA,90066,OW0027158,PACIFIC EXCHANGE DIST. LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SANUKI SANDOU,INACTIVE,PR0002477
DAXS6RE00,07/17/2015 12:00:00 AM,SOY ROLL & KATSU,91,A,1,ROUTINE INSPECTION,EE0000594,3335 S FIGUEROA ST # AUGY4,LOS ANGELES,FA0049031,CA,90007,OW0033749,SOY EXPRESS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,SOY ROLL & KATSU,ACTIVE,PR0023173
DA8GKSV4K,07/17/2015 12:00:00 AM,SAN SUI TEI,90,A,1,ROUTINE INSPECTION,EE0000893,313 E 1ST ST,LOS ANGELES,FA0046963,CA,90012,OW0039981,YU FANMIN,RESTAURANT (31-60) SEATS HIGH RISK,1635,SAN SUI TEI,ACTIVE,PR0010263
DA5AICVHQ,07/17/2015 12:00:00 AM,POLLO MASTER,94,A,1,ROUTINE INSPECTION,EE0000718,2131 W 6TH ST,LOS ANGELES,FA0068850,CA,90057,OW0012036,"FLORES, EFRAIN",RESTAURANT (31-60) SEATS HIGH RISK,1635,POLLO MASTER,ACTIVE,PR0012499
DA6T0POPF,07/17/2015 12:00:00 AM,MOM'S DOLLAR,94,A,1,ROUTINE INSPECTION,EE0000557,3822 WHITTIER BLVD,LOS ANGELES,FA0167769,CA,90023,OW0130744,AHRA KO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MOM'S DOLLAR,ACTIVE,PR0158158
DA0UQAACU,07/17/2015 12:00:00 AM,SANTOUKA,90,A,1,ROUTINE INSPECTION,EE0000144,3760 S CENTINELA AVE # #165,LOS ANGELES,FA0047811,CA,90066,OW0010236,DOME USA LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SANTOUKA,ACTIVE,PR0047084
DAS5BK0RZ,07/17/2015 12:00:00 AM,COLDSTONE CREAMERY,94,A,1,ROUTINE INSPECTION,EE0000874,3730 S FIGUEROA ST,LOS ANGELES,FA0016367,CA,90007,OW0023320,MARESP CORPORATION,RESTAURANT (0-30) SEATS HIGH RISK,1632,COLDSTONE CREAMERY,ACTIVE,PR0002402
DAWX42YFZ,07/16/2015 12:00:00 AM,DESHI FOODS INC.,90,A,1,ROUTINE INSPECTION,EE0000722,3723 W 3RD ST,LOS ANGELES,FA0060817,CA,90020,OW0007904,"CHOWDHURY, NICK",RESTAURANT (0-30) SEATS HIGH RISK,1632,DESHI FOODS INC.,ACTIVE,PR0047559
DA9I44GNL,07/16/2015 12:00:00 AM,MR. NOODLE,95,A,1,ROUTINE INSPECTION,EE0000911,936 BROXTON AVE,LOS ANGELES,FA0041856,CA,90024,OW0025228,MR. NOODLE INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,MR. NOODLE,ACTIVE,PR0031410
DAQH0EHDJ,07/16/2015 12:00:00 AM,JACK IN THE BOX #3230,94,A,1,ROUTINE INSPECTION,EE0000721,2120 W PICO BLVD,LOS ANGELES,FA0030878,CA,90006,OW0025809,"NEMATZADEH ENTERPRISES, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,JACK IN THE BOX #3230,ACTIVE,PR0002022
DATZCG1JW,07/16/2015 12:00:00 AM,WURSTKUCHE,95,A,1,ROUTINE INSPECTION,EE0000893,800 E 3RD ST,LOS ANGELES,FA0055136,CA,90013,OW0038992,WILSON PITRUZZELLI LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,WURSTKUCHE,ACTIVE,PR0011150
DALDGK5ZD,07/16/2015 12:00:00 AM,SUNSET EXPRESS,81,B,1,ROUTINE INSPECTION,EE0000718,5070 W SUNSET BLVD,LOS ANGELES,FA0174427,CA,90027,OW0181103,ENG KEVN TANG,RESTAURANT (0-30) SEATS HIGH RISK,1632,SUNSET EXPRESS,INACTIVE,PR0167379
DAFELITGU,07/16/2015 12:00:00 AM,THE BIG BURRITO,90,A,1,ROUTINE INSPECTION,EE0000557,3101 WABASH AVE,LOS ANGELES,FA0072129,CA,90063,OW0035458,THE BIG BURRITO INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,THE BIG BURRITO,ACTIVE,PR0045216
DAS3GMI8P,07/16/2015 12:00:00 AM,BOBA LOCA,80,B,1,ROUTINE INSPECTION,EE0000911,10946 WEYBURN AVE,LOS ANGELES,FA0010268,CA,90024,OW0019328,"KIM, JOHN POM CHO",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BOBA LOCA,ACTIVE,PR0032387
DAI460XIR,07/16/2015 12:00:00 AM,CAL CAFE & BILLARES INC,94,A,1,ROUTINE INSPECTION,EE0001049,5128 E WHITTIER BLVD,LOS ANGELES,FA0007057,CA,90023,OW0005744,CAL CAFE & BILLARES INC,RESTAURANT (31-60) SEATS LOW RISK,1633,CAL CAFE & BILLARES INC,ACTIVE,PR0014270
DA0C9Y6XH,07/16/2015 12:00:00 AM,FUSION BURGER,97,A,1,ROUTINE INSPECTION,EE0000923,5933 YORK BLVD,LOS ANGELES,FA0138179,CA,90042,OW0101570,"MUNOZ, MIGUEL ANGEL",RESTAURANT (0-30) SEATS HIGH RISK,1632,FUSION BURGER,INACTIVE,PR0122441
DAVYISL8J,07/16/2015 12:00:00 AM,SHAKY ALIBI,93,A,1,ROUTINE INSPECTION,EE0000951,7401 BEVERLY BLVD,LOS ANGELES,FA0047481,CA,90036,OW0032407,SHAKY ALIBI INC.,RESTAURANT (31-60) SEATS MODERATE RISK,1634,SHAKY ALIBI,ACTIVE,PR0035535
DAVJLSZHU,07/16/2015 12:00:00 AM,HAPPY NOODLE,90,A,1,ROUTINE INSPECTION,EE0000854,833 S WESTERN AVE STE 41,LOS ANGELES,FA0017333,CA,90005,OW0017554,JENSEN CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,HONG KONG BAN JUM,ACTIVE,PR0031206
DA2SQUS8K,07/16/2015 12:00:00 AM,KBC BAKERY & DELI,92,A,1,ROUTINE INSPECTION,EE0000360,661 N BROADWAY # F,LOS ANGELES,FA0174487,CA,90012,OW0181149,KBC BAKERY & DELI CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,KBC BAKERY & DELI,ACTIVE,PR0167498
DAN1AXYE5,07/16/2015 12:00:00 AM,LOVELETTER PIZZA & CHICKEN,90,A,1,ROUTINE INSPECTION,EE0000699,3377 WILSHIRE BLVD 110,LOS ANGELES,FA0066017,CA,90010,OW0022355,LOVELETTER PIZZA & CHICKEN,RESTAURANT (31-60) SEATS HIGH RISK,1635,LOVELETTER PIZZA & CHICKEN,INACTIVE,PR0041830
DAPFOCANL,07/16/2015 12:00:00 AM,TACO BELL,96,A,1,ROUTINE INSPECTION,EE0000923,6060 N FIGUEROA ST,LOS ANGELES,FA0050177,CA,90042,OW0006725,CENTURY FAST FOODS IV LLC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,TACO BELL,ACTIVE,PR0013552
DAK3HEODG,07/16/2015 12:00:00 AM,GOLDEN BURGER,95,A,1,ROUTINE INSPECTION,EE0000718,1938 W 3RD ST,LOS ANGELES,FA0015246,CA,90057,OW0007763,"CHOI, HOWARD",RESTAURANT (0-30) SEATS HIGH RISK,1632,GOLDEN BURGER,ACTIVE,PR0030753
DA0NAIBS0,07/16/2015 12:00:00 AM,LA ABEJA,90,A,1,ROUTINE INSPECTION,EE0000923,3700 N FIGUEROA ST,LOS ANGELES,FA0033860,CA,90065,OW0012099,"FONSECA, ROGELIO",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA ABEJA,ACTIVE,PR0018005
DAGBCPJHP,07/16/2015 12:00:00 AM,LIEDER`S,90,A,1,ROUTINE INSPECTION,EE0000059,8721 W PICO BLVD,LOS ANGELES,FA0139063,CA,90035,OW0102322,"MILLENNIAL FOODS, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,LIEDER`S,ACTIVE,PR0123446
DA6KSUS4W,07/16/2015 12:00:00 AM,PIZZA ROMANA,96,A,1,ROUTINE INSPECTION,EE0000951,615 N LA BREA AVE,LOS ANGELES,FA0174658,CA,90036,OW0181296,"DIVINE PASTA COMPANY, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,PIZZA ROMANA,ACTIVE,PR0167686
DAIRDTAZY,07/16/2015 12:00:00 AM,EL PESCADOR RESTAURANT #9,91,A,1,ROUTINE INSPECTION,EE0000923,5230 N FIGUEROA ST,LOS ANGELES,FA0021078,CA,90042,OW0026966,"ORTIZ, HORACIO",RESTAURANT (61-150) SEATS HIGH RISK,1638,EL PESCADOR RESTAURANT #9,ACTIVE,PR0008769
DAFC4H2K0,07/16/2015 12:00:00 AM,TACOS-MARISOC EL ATACOR #11,91,A,1,ROUTINE INSPECTION,EE0000719,2622 N FIGUEROA ST,LOS ANGELES,FA0050464,CA,90065,OW0002411,"AMADOR, JOSE",RESTAURANT (31-60) SEATS HIGH RISK,1635,TACOS-MARISOC EL ATACOR #11,INACTIVE,PR0021688
DAEPKN1HP,07/16/2015 12:00:00 AM,GM FOOD CONCESSIONS,90,A,1,ROUTINE INSPECTION,EE0000697,3900 CRYSTAL SPRINGS DR,LOS ANGELES,FA0015137,CA,90027,OW0016285,"HONG, KENNETH K",RESTAURANT (0-30) SEATS HIGH RISK,1632,GM FOOD CONCESSIONS,ACTIVE,PR0010245
DAF8PDHRP,07/16/2015 12:00:00 AM,SUPERIOR GROCERS,98,A,1,ROUTINE INSPECTION,EE0000366,2000 S CENTRAL AVE,LOS ANGELES,FA0071484,CA,90011,OW0034460,"SUPER CENTER CONCEPTS, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BAKERY,ACTIVE,PR0028723
DA7KDQ7FF,07/16/2015 12:00:00 AM,MARISCOS GUADALAJARA RESTAURANTE,91,A,1,ROUTINE INSPECTION,EE0000707,3603 S SAN PEDRO ST,LOS ANGELES,FA0174710,CA,90011,OW0181347,ROBERTO CARLOS ESTRADA,RESTAURANT (31-60) SEATS HIGH RISK,1635,MARISCOS GUADALAJARA RESTAURANTE,INACTIVE,PR0167739
DAEKPUPRW,07/16/2015 12:00:00 AM,VEGAN HOUSE,90,A,1,ROUTINE INSPECTION,EE0000822,1717 N WILCOX AVE,LOS ANGELES,FA0138324,CA,90028-5103,OW0101694,"SOONTHORNSAWAT, WARINI",RESTAURANT (0-30) SEATS HIGH RISK,1632,VEGAN HOUSE,INACTIVE,PR0122611
DA7W0SPE1,07/16/2015 12:00:00 AM,RASPADOS EL CENTENARIO,90,A,1,ROUTINE INSPECTION,EE0000557,3015 WABASH AVE,LOS ANGELES,FA0156812,CA,90063-2717,OW0122050,RODOLFO RODRIGUEZ-MENDEZ,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RASPADOS EL CENTENARIO,INACTIVE,PR0144481
DA9VYAUD1,07/16/2015 12:00:00 AM,KINO SUSHI,91,A,1,ROUTINE INSPECTION,EE0000822,6721 HOLLYWOOD BLVD,LOS ANGELES,FA0032522,CA,90028,OW0017963,"JOUNG, MYEONGAE",RESTAURANT (61-150) SEATS HIGH RISK,1638,KINO SUSHI,ACTIVE,PR0029017
DASTIFZJ2,07/16/2015 12:00:00 AM,EKKAMAI THAI RESTAURANT,99,A,1,ROUTINE INSPECTION,EE0000953,13223 W WASHINGTON BLVD,LOS ANGELES,FA0020416,CA,90066,OW0015784,HOANG TRINH PHAM,RESTAURANT (31-60) SEATS HIGH RISK,1635,EKKAMAI THAI RESTAURANT,ACTIVE,PR0005791
DAHTV2UAS,07/16/2015 12:00:00 AM,SEAFOOD EXPRESS,93,A,1,ROUTINE INSPECTION,EE0000718,2122 BEVERLY BLVD,LOS ANGELES,FA0164645,CA,90057,OW0127974,YUAN HONG CORPORATION,RESTAURANT (0-30) SEATS HIGH RISK,1632,SEAFOOD EXPRESS,INACTIVE,PR0152930
